FSA,CUSTOMER_TYPE,DATE,YEAR,MONTH,DAY,HOUR,TOTAL_CONSUMPTION
L9G,Residential,2018-01-14,2018,1,14,22,0.3533747644736419
L9G,Residential,2018-01-14,2018,1,14,23,0.29391386069738845
L9G,Residential,2018-01-14,2018,1,14,24,0.21659211211284998
L9G,Residential,2018-01-15,2018,1,15,1,0.16359465049961533
L9G,Residential,2018-01-15,2018,1,15,2,0.14221876194907565
L9G,Residential,2018-01-15,2018,1,15,3,0.13177037504549285
L9G,Residential,2018-01-15,2018,1,15,4,0.13202835990730974
L9G,Residential,2018-01-15,2018,1,15,5,0.13799886670935704
L9G,Residential,2018-01-15,2018,1,15,6,0.16033759161917752
L9G,Residential,2018-01-15,2018,1,15,7,0.20485840777271533
L9G,Residential,2018-01-15,2018,1,15,8,0.25433621877116286
L9G,Residential,2018-01-15,2018,1,15,9,0.236258850953853
L9G,Residential,2018-01-15,2018,1,15,10,0.21309088898819264
L9G,Residential,2018-01-15,2018,1,15,11,0.20613451146420234
L9G,Residential,2018-01-15,2018,1,15,12,0.20755803507672752
L9G,Residential,2018-01-15,2018,1,15,13,0.20531909502595977
L9G,Residential,2018-01-15,2018,1,15,14,0.2032413955138275
L9G,Residential,2018-01-15,2018,1,15,15,0.20821221097633455
L9G,Residential,2018-01-15,2018,1,15,16,0.21952668991601673
L9G,Residential,2018-01-15,2018,1,15,17,0.2724642621863296
L9G,Residential,2018-01-15,2018,1,15,18,0.37370489295931675
L9G,Residential,2018-01-15,2018,1,15,19,0.3832641534641379
L9G,Residential,2018-01-15,2018,1,15,20,0.3782749105115012
L9G,Residential,2018-01-15,2018,1,15,21,0.36322425794800695
L9G,Residential,2018-01-15,2018,1,15,22,0.3259224110528086
L9G,Residential,2018-01-15,2018,1,15,23,0.26845628308310343
L9G,Residential,2018-01-15,2018,1,15,24,0.19344718450985185
L9G,Residential,2018-01-16,2018,1,16,1,0.1447847899496469
L9G,Residential,2018-01-16,2018,1,16,2,0.12437173775838797
L9G,Residential,2018-01-16,2018,1,16,3,0.11191475443065965
L9G,Residential,2018-01-16,2018,1,16,4,0.10992919236917634
L9G,Residential,2018-01-16,2018,1,16,5,0.11581677546563965
L9G,Residential,2018-01-16,2018,1,16,6,0.1380863972874735
L9G,Residential,2018-01-16,2018,1,16,7,0.18039130775290582
L9G,Residential,2018-01-16,2018,1,16,8,0.22596249084384087
L9G,Residential,2018-01-16,2018,1,16,9,0.20403838446194036
L9G,Residential,2018-01-16,2018,1,16,10,0.17305716668125512
L9G,Residential,2018-01-16,2018,1,16,11,0.1724444526344401
L9G,Residential,2018-01-16,2018,1,16,12,0.1663587740190817
L9G,Residential,2018-01-16,2018,1,16,13,0.16600404483408351
L9G,Residential,2018-01-16,2018,1,16,14,0.16418893705630064
L9G,Residential,2018-01-16,2018,1,16,15,0.1737021288357973
L9G,Residential,2018-01-16,2018,1,16,16,0.1900104576006487
L9G,Residential,2018-01-16,2018,1,16,17,0.2478082803926899
L9G,Residential,2018-01-16,2018,1,16,18,0.3416548807511045
L9G,Residential,2018-01-16,2018,1,16,19,0.3588891908949772
L9G,Residential,2018-01-16,2018,1,16,20,0.36542634301851507
L9G,Residential,2018-01-16,2018,1,16,21,0.36078722237834415
L9G,Residential,2018-01-16,2018,1,16,22,0.3353711066168511
L9G,Residential,2018-01-16,2018,1,16,23,0.2745603891885916
L9G,Residential,2018-01-16,2018,1,16,24,0.19796191959164686
L9G,Residential,2018-01-17,2018,1,17,1,0.15119755651480885
L9G,Residential,2018-01-17,2018,1,17,2,0.13199150492705017
L9G,Residential,2018-01-17,2018,1,17,3,0.1253806428429932
L9G,Residential,2018-01-17,2018,1,17,4,0.12268562241151351
L9G,Residential,2018-01-17,2018,1,17,5,0.12925041577024607
L9G,Residential,2018-01-17,2018,1,17,6,0.15305873301791614
L9G,Residential,2018-01-17,2018,1,17,7,0.19703133134009318
L9G,Residential,2018-01-17,2018,1,17,8,0.24229385397135453
L9G,Residential,2018-01-17,2018,1,17,9,0.222995664932947
L9G,Residential,2018-01-17,2018,1,17,10,0.1954097122086729
L9G,Residential,2018-01-17,2018,1,17,11,0.17964038753011743
L9G,Residential,2018-01-17,2018,1,17,12,0.1675473471324522
L9G,Residential,2018-01-17,2018,1,17,13,0.1679435381702424
L9G,Residential,2018-01-17,2018,1,17,14,0.16493064353402406
L9G,Residential,2018-01-17,2018,1,17,15,0.1682982673552406
L9G,Residential,2018-01-17,2018,1,17,16,0.18665204752449713
L9G,Residential,2018-01-17,2018,1,17,17,0.24734759313944552
L9G,Residential,2018-01-17,2018,1,17,18,0.339240879544104
L9G,Residential,2018-01-17,2018,1,17,19,0.36336707099651266
L9G,Residential,2018-01-17,2018,1,17,20,0.3665365992988341
L9G,Residential,2018-01-17,2018,1,17,21,0.36616344262370615
L9G,Residential,2018-01-17,2018,1,17,22,0.3339521898768584
L9G,Residential,2018-01-17,2018,1,17,23,0.27249651029405675
L9G,Residential,2018-01-17,2018,1,17,24,0.2029649831618809
L9G,Residential,2018-01-18,2018,1,18,1,0.15778077736367116
L9G,Residential,2018-01-18,2018,1,18,2,0.13685636232131096
L9G,Residential,2018-01-18,2018,1,18,3,0.1269884413568161
L9G,Residential,2018-01-18,2018,1,18,4,0.12283764920508414
L9G,Residential,2018-01-18,2018,1,18,5,0.1303007827076433
L9G,Residential,2018-01-18,2018,1,18,6,0.15521014249056744
