Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill,Weekend,Season,TOTAL_CONSUMPTION
2019-03-16 17:00:00,2019,3,16,17,-0.5,-6.7,37.0,100.79,63.0,-7.805588716884615,1,2,65983.3
2019-03-16 18:00:00,2019,3,16,18,-0.7,-4.3,28.0,100.87,76.0,-7.165934773146168,1,2,63233.1
2019-03-16 19:00:00,2019,3,16,19,-1.3,-6.1,30.0,100.93,70.0,-8.169132628035747,1,2,61640.7
2019-03-16 20:00:00,2019,3,16,20,-2.1,-3.1,18.0,100.99,94.0,-7.56265045258998,1,2,61439.4
2019-03-16 21:00:00,2019,3,16,21,-2.1,-6.2,22.0,101.0,74.0,-8.194905583510844,1,2,65422.9
2019-03-16 22:00:00,2019,3,16,22,-2.3,-5.8,22.0,101.01,77.0,-8.449240749460243,1,2,71015.59999999999
2019-03-16 23:00:00,2019,3,16,23,-2.7,-5.4,18.0,101.01,82.0,-8.313329652818716,1,2,74062.8
2019-03-17 00:00:00,2019,3,17,0,-3.1,-5.5,18.0,100.99,83.0,-8.813782452971203,1,2,81329.0
2019-03-17 01:00:00,2019,3,17,1,-3.5,-6.7,21.0,101.02,79.0,-9.82011799799789,1,2,83640.7
2019-03-17 02:00:00,2019,3,17,2,-4.5,-7.9,17.0,101.04,77.0,-10.375204494307376,1,2,79287.1
2019-03-17 03:00:00,2019,3,17,3,-5.1,-7.7,15.0,101.08,82.0,-10.704636072934374,1,2,73351.1
2019-03-17 04:00:00,2019,3,17,4,-5.7,-8.4,11.0,101.16,81.0,-10.426708115669,1,2,66275.90000000001
2019-03-17 05:00:00,2019,3,17,5,-5.5,-8.5,18.0,101.26,79.0,-11.81649925388614,1,2,61270.3
2019-03-17 06:00:00,2019,3,17,6,-6.1,-11.6,21.0,101.33,65.0,-13.113939451164478,1,2,59036.9
2019-03-17 07:00:00,2019,3,17,7,-6.5,-11.3,11.0,101.38,69.0,-11.38944705017696,1,2,57776.5
2019-03-17 08:00:00,2019,3,17,8,-5.5,-11.6,9.0,101.37,62.0,-9.55762256470523,1,2,57448.600000000006
2019-03-17 09:00:00,2019,3,17,9,-4.0,-12.4,15.0,101.38,52.0,-9.34830303281682,1,2,58120.0
2019-03-17 10:00:00,2019,3,17,10,-3.1,-11.9,18.0,101.38,51.0,-8.813782452971203,1,2,60700.1
2019-03-17 11:00:00,2019,3,17,11,-2.4,-11.6,24.0,101.37,49.0,-8.859663180198847,1,2,66099.0
2019-03-17 12:00:00,2019,3,17,12,-1.0,-10.1,24.0,101.33,50.0,-7.066556113638628,1,2,73603.0
2019-03-17 13:00:00,2019,3,17,13,-0.5,-10.1,26.0,101.26,48.0,-6.674089633425832,1,2,78862.6
2019-03-17 14:00:00,2019,3,17,14,0.1,-8.7,22.0,101.18,52.0,-5.397218758067476,1,2,80380.79999999999
2019-03-17 15:00:00,2019,3,17,15,0.3,-8.7,21.0,101.16,51.0,-5.0060712587544165,1,2,80120.5
2019-03-17 16:00:00,2019,3,17,16,0.1,-6.1,17.0,101.12,63.0,-4.646364273301448,1,2,78273.0
2019-03-17 17:00:00,2019,3,17,17,0.2,-7.4,18.0,101.1,57.0,-4.685046851713168,1,2,75662.9
2019-03-17 18:00:00,2019,3,17,18,0.0,-6.6,22.0,101.13,61.0,-5.524386341042176,1,2,71575.79999999999
2019-03-17 19:00:00,2019,3,17,19,-0.6,-6.8,22.0,101.18,63.0,-6.287391838890367,1,2,68425.1
2019-03-17 20:00:00,2019,3,17,20,-1.3,-4.2,15.0,101.23,80.0,-6.019121934346454,1,2,66889.0
2019-03-17 21:00:00,2019,3,17,21,-0.7,-3.8,17.0,101.25,80.0,-5.642684311737263,1,2,69197.2
2019-03-17 22:00:00,2019,3,17,22,-1.9,-4.7,9.0,101.27,81.0,-5.29149143182622,1,2,72749.0
2019-03-17 23:00:00,2019,3,17,23,-3.1,-5.5,8.0,101.29,83.0,-6.379234663898711,1,2,73942.4
2019-03-18 00:00:00,2019,3,18,0,-3.4,-5.9,4.0,101.3,83.0,-4.869492753985592,0,2,77256.6
2019-03-18 01:00:00,2019,3,18,1,-4.6,-6.4,0.0,101.3,87.0,10.2611,0,2,77720.7
2019-03-18 02:00:00,2019,3,18,2,-6.1,-6.9,5.0,101.31,94.0,-8.509593150150666,0,2,74362.79999999999
2019-03-18 03:00:00,2019,3,18,3,-5.8,-6.5,5.0,101.3,95.0,-8.169256960225589,0,2,69837.70000000001
2019-03-18 04:00:00,2019,3,18,4,-6.6,-7.4,0.0,101.28,94.0,9.0181,0,2,63669.2
2019-03-18 05:00:00,2019,3,18,5,-6.2,-7.0,0.0,101.3,94.0,9.266699999999998,0,2,59548.3
2019-03-18 06:00:00,2019,3,18,6,-6.3,-7.1,0.0,101.34,94.0,9.20455,0,2,57479.2
2019-03-18 07:00:00,2019,3,18,7,-4.9,-6.5,0.0,101.38,89.0,10.074649999999998,0,2,56986.6
2019-03-18 08:00:00,2019,3,18,8,-2.5,-5.7,5.0,101.4,78.0,-4.425558871049735,0,2,57526.4
2019-03-18 09:00:00,2019,3,18,9,-1.5,-4.5,4.0,101.44,80.0,-2.748212934970561,0,2,59193.5
2019-03-18 10:00:00,2019,3,18,10,-0.8,-4.5,5.0,101.47,76.0,-2.496987128140961,0,2,61990.6
2019-03-18 11:00:00,2019,3,18,11,0.0,-2.6,4.0,101.47,83.0,-1.0735183410113276,0,2,66224.7
2019-03-18 12:00:00,2019,3,18,12,0.5,-1.7,8.0,101.46,85.0,-2.150977554550141,0,2,73213.90000000001
2019-03-18 13:00:00,2019,3,18,13,0.9,-3.4,18.0,101.46,73.0,-3.809254451446313,0,2,81017.70000000001
2019-03-18 14:00:00,2019,3,18,14,0.2,-1.8,11.0,101.42,86.0,-3.3265084736728032,0,2,84963.59999999999
2019-03-18 15:00:00,2019,3,18,15,-0.1,-2.4,8.0,101.37,84.0,-2.855687072774904,0,2,84596.1
2019-03-18 16:00:00,2019,3,18,16,1.0,-1.3,8.0,101.36,85.0,-1.5637196226961745,0,2,82346.2
2019-03-18 17:00:00,2019,3,18,17,1.1,-1.7,9.0,101.38,82.0,-1.7363821544270448,0,2,79426.2
2019-03-18 18:00:00,2019,3,18,18,1.1,-1.7,15.0,101.43,82.0,-3.0598498468172406,0,2,75483.0
2019-03-18 19:00:00,2019,3,18,19,-0.1,-3.9,21.0,101.49,76.0,-5.512813020780047,0,2,72276.3
2019-03-18 20:00:00,2019,3,18,20,-1.1,-4.3,21.0,101.58,79.0,-6.779667425844118,0,2,71686.6
2019-03-18 21:00:00,2019,3,18,21,-1.5,-4.8,15.0,101.63,78.0,-6.265727941640555,0,2,75329.7
2019-03-18 22:00:00,2019,3,18,22,-2.1,-4.8,9.0,101.66,78.0,-5.528498716986165,0,2,80392.8
2019-03-18 23:00:00,2019,3,18,23,-2.8,-5.8,5.0,101.69,80.0,-4.765895060974811,0,2,81762.29999999999
2019-03-19 00:00:00,2019,3,19,0,-2.6,-5.9,4.0,101.71,78.0,-3.976322303874,0,2,84229.0
2019-03-19 01:00:00,2019,3,19,1,-2.6,-5.9,9.0,101.75,78.0,-6.121016929886028,0,2,83919.90000000001
2019-03-19 02:00:00,2019,3,19,2,-2.1,-5.2,8.0,101.78,79.0,-5.204718800190774,0,2,78026.3
2019-03-19 03:00:00,2019,3,19,3,-2.3,-5.2,8.0,101.76,81.0,-5.439621972932363,0,2,69104.2
2019-03-19 04:00:00,2019,3,19,4,-2.6,-4.6,0.0,101.76,86.0,11.5041,0,2,60998.5
2019-03-19 05:00:00,2019,3,19,5,-2.7,-5.1,0.0,101.77,84.0,11.44195,0,2,56527.9
2019-03-19 06:00:00,2019,3,19,6,-3.6,-7.1,0.0,101.81,76.0,10.8826,0,2,55460.1
2019-03-19 07:00:00,2019,3,19,7,-3.1,-5.2,0.0,101.86,85.0,11.19335,0,2,55962.7
2019-03-19 08:00:00,2019,3,19,8,-2.2,-6.0,0.0,101.89,75.0,11.7527,0,2,56989.5
2019-03-19 09:00:00,2019,3,19,9,-1.1,-5.8,0.0,101.94,70.0,12.43635,0,2,59504.4
2019-03-19 10:00:00,2019,3,19,10,0.2,-6.0,5.0,101.95,63.0,-1.3625331617240355,0,2,65563.9
2019-03-19 11:00:00,2019,3,19,11,1.4,-3.1,11.0,101.95,72.0,-1.882400071910864,0,2,75714.2
2019-03-19 12:00:00,2019,3,19,12,1.9,-3.3,15.0,101.94,69.0,-2.073425817640837,0,2,81134.8
2019-03-19 13:00:00,2019,3,19,13,2.4,-2.8,17.0,101.91,69.0,-1.781944162798485,0,2,76433.40000000001
2019-03-19 14:00:00,2019,3,19,14,2.0,-2.1,15.0,101.86,74.0,-1.9501228139937856,0,2,70208.4
2019-03-19 15:00:00,2019,3,19,15,2.2,-1.0,17.0,101.84,79.0,-2.031024172407438,0,2,66156.9
2019-03-19 16:00:00,2019,3,19,16,1.9,-1.3,9.0,101.79,79.0,-0.7883530137872656,0,2,63931.0
2019-03-19 17:00:00,2019,3,19,17,2.6,-1.6,8.0,101.74,74.0,0.3155057592365236,0,2,61629.5
2019-03-19 18:00:00,2019,3,19,18,1.9,-2.2,11.0,101.75,74.0,-1.2806882378433908,0,2,58814.1
2019-03-19 19:00:00,2019,3,19,19,0.3,-1.2,9.0,101.75,90.0,-2.6844112950668246,0,2,56671.8
2019-03-19 20:00:00,2019,3,19,20,-0.3,-1.4,4.0,101.75,93.0,-1.408457259803175,0,2,57648.9
2019-03-19 21:00:00,2019,3,19,21,-0.3,-1.4,4.0,101.73,93.0,-1.408457259803175,0,2,63390.8
2019-03-19 22:00:00,2019,3,19,22,-0.5,-1.6,8.0,101.7,92.0,-3.3254934182580778,0,2,69793.40000000001
2019-03-19 23:00:00,2019,3,19,23,-1.6,-2.3,0.0,101.7,95.0,12.1256,0,2,72172.2
2019-03-20 00:00:00,2019,3,20,0,-3.1,-3.2,0.0,101.65,99.0,11.19335,0,2,78792.90000000001
2019-03-20 01:00:00,2019,3,20,1,-3.5,-3.7,0.0,101.65,99.0,10.94475,0,2,81147.8
2019-03-20 02:00:00,2019,3,20,2,-4.3,-4.6,0.0,101.58,98.0,10.44755,0,2,76665.7
2019-03-20 03:00:00,2019,3,20,3,-4.0,-4.2,0.0,101.54,98.0,10.634,0,2,69320.2
2019-03-20 04:00:00,2019,3,20,4,-4.1,-4.3,4.0,101.5,98.0,-5.651016897833233,0,2,61860.4
2019-03-20 05:00:00,2019,3,20,5,-1.7,-2.7,4.0,101.46,93.0,-2.971505547498458,0,2,57722.0
2019-03-20 06:00:00,2019,3,20,6,-1.0,-2.2,9.0,101.4,92.0,-4.224958648606467,0,2,56618.6
2019-03-20 07:00:00,2019,3,20,7,-0.5,-1.6,11.0,101.43,92.0,-4.168905041367268,0,2,57099.2
2019-03-20 08:00:00,2019,3,20,8,0.9,-1.4,11.0,101.42,85.0,-2.484111905978339,0,2,57884.9
2019-03-20 09:00:00,2019,3,20,9,2.8,-0.9,13.0,101.42,77.0,-0.6055088921334919,0,2,60208.4
2019-03-20 10:00:00,2019,3,20,10,4.3,-1.9,18.0,101.42,64.0,0.4445943498498441,0,2,66127.8
2019-03-20 11:00:00,2019,3,20,11,4.7,-2.2,18.0,101.37,61.0,0.9450471500023334,0,2,75958.5
2019-03-20 12:00:00,2019,3,20,12,5.7,-2.4,13.0,101.34,56.0,2.9301346778795394,0,2,81040.0
2019-03-20 13:00:00,2019,3,20,13,6.4,-3.0,18.0,101.26,51.0,3.0719715506504137,0,2,76278.09999999999
2019-03-20 14:00:00,2019,3,20,14,7.0,-2.8,13.0,101.17,50.0,4.515078347195727,0,2,69159.2
2019-03-20 15:00:00,2019,3,20,15,7.7,-3.4,11.0,101.09,45.0,5.6991690373393125,0,2,64289.4
2019-03-20 16:00:00,2019,3,20,16,7.4,-4.5,11.0,101.05,42.0,5.338141936898831,0,2,61270.4
2019-03-20 17:00:00,2019,3,20,17,7.5,-5.1,8.0,101.01,40.0,6.07063349140541,0,2,59146.0
2019-03-20 18:00:00,2019,3,20,18,6.4,-3.3,0.0,100.98,50.0,17.0976,0,2,56157.3
2019-03-20 19:00:00,2019,3,20,19,2.9,-4.3,0.0,100.94,59.0,14.92235,0,2,54618.3
2019-03-20 20:00:00,2019,3,20,20,2.0,-2.1,0.0,100.93,74.0,14.363,0,2,55159.8
2019-03-20 21:00:00,2019,3,20,21,2.7,-4.6,5.0,100.89,59.0,1.473601754318279,0,2,60924.2
2019-03-20 22:00:00,2019,3,20,22,1.9,-3.3,4.0,100.86,69.0,1.0477614780037012,0,2,67557.8
2019-03-20 23:00:00,2019,3,20,23,1.9,-3.3,4.0,100.82,69.0,1.0477614780037012,0,2,69820.40000000001
2019-03-21 00:00:00,2019,3,21,0,1.8,-2.8,4.0,100.77,71.0,0.9361151717397532,0,2,76651.1
2019-03-21 01:00:00,2019,3,21,1,1.9,-3.1,4.0,100.74,70.0,1.0477614780037012,0,2,79538.1
2019-03-21 02:00:00,2019,3,21,2,1.5,-2.9,0.0,100.75,72.0,14.05225,0,2,75592.6
2019-03-21 03:00:00,2019,3,21,3,0.9,-1.7,4.0,100.68,82.0,-0.0687015846357871,0,2,67760.1
2019-03-21 04:00:00,2019,3,21,4,1.3,-2.0,4.0,100.66,78.0,0.3778836404200083,0,2,59942.3
2019-03-21 05:00:00,2019,3,21,5,1.3,-2.1,4.0,100.65,78.0,0.3778836404200083,0,2,55748.6
2019-03-21 06:00:00,2019,3,21,6,0.8,-2.1,8.0,100.59,81.0,-1.7986227954377614,0,2,54418.3
2019-03-21 07:00:00,2019,3,21,7,1.0,-2.2,5.0,100.55,79.0,-0.454969988590496,0,2,54504.1
2019-03-21 08:00:00,2019,3,21,8,2.3,-2.0,4.0,100.51,73.0,1.4943467030594983,0,2,55382.4
2019-03-21 09:00:00,2019,3,21,9,4.5,0.8,8.0,100.48,77.0,2.547085900281602,0,2,57820.2
2019-03-21 10:00:00,2019,3,21,10,4.5,0.3,8.0,100.44,74.0,2.547085900281602,0,2,63921.0
2019-03-21 11:00:00,2019,3,21,11,4.4,0.5,5.0,100.38,76.0,3.402173497227052,0,2,73552.1
2019-03-21 12:00:00,2019,3,21,12,5.2,0.6,5.0,100.32,72.0,4.309736670360594,0,2,78658.2
2019-03-21 13:00:00,2019,3,21,13,6.9,1.6,8.0,100.22,69.0,5.365923973180647,0,2,75579.5
2019-03-21 14:00:00,2019,3,21,14,7.0,1.0,7.5,100.1,66.0,5.606519667681488,0,2,69699.7
2019-03-21 15:00:00,2019,3,21,15,6.3,1.2,7.5,100.03,70.0,4.788335367694867,0,2,65234.8
2019-03-21 16:00:00,2019,3,21,16,6.8,1.5,7.5,99.95,69.0,5.372752724828166,0,2,62723.600000000006
2019-03-21 17:00:00,2019,3,21,17,6.5,1.5,0.0,99.9,70.0,17.15975,0,2,60819.8
2019-03-21 18:00:00,2019,3,21,18,5.2,1.5,4.0,99.87,77.0,4.732089584714018,0,2,58663.2
2019-03-21 19:00:00,2019,3,21,19,4.8,1.3,5.5,99.85,78.0,3.667757823314038,0,2,57137.3
2019-03-21 20:00:00,2019,3,21,20,4.5,1.4,7.5,99.81,80.0,2.6844328820149874,0,2,57962.7
2019-03-21 21:00:00,2019,3,21,21,5.0,2.7,7.5,99.73,85.0,3.268850239148286,0,2,63593.7
2019-03-21 22:00:00,2019,3,21,22,4.4,3.3,4.0,99.67,93.0,3.838919134602425,0,2,70141.6
2019-03-21 23:00:00,2019,3,21,23,4.0,2.8,4.0,99.63,92.0,3.39233390954663,0,2,72190.6
2019-03-22 00:00:00,2019,3,22,0,3.9,3.3,0.0,99.53,96.0,15.54385,0,2,78159.40000000001
2019-03-22 01:00:00,2019,3,22,1,3.4,2.6,4.0,99.47,94.5,2.7224560719629363,0,2,79765.59999999999
2019-03-22 02:00:00,2019,3,22,2,3.8,1.4,7.5,99.44,84.0,1.866248582028367,0,2,75241.8
2019-03-22 03:00:00,2019,3,22,3,3.6,1.6,15.0,99.36,87.0,0.0227252443590217,0,2,66757.1
2019-03-22 04:00:00,2019,3,22,4,3.2,0.6,9.0,99.28,83.0,0.7521943397523772,0,2,58656.4
2019-03-22 05:00:00,2019,3,22,5,2.7,0.1,5.5,99.24,83.0,1.2688516513850254,0,2,54191.3
2019-03-22 06:00:00,2019,3,22,6,2.5,-0.3,11.0,99.21,82.0,-0.5586340369624199,0,2,52516.0
2019-03-22 07:00:00,2019,3,22,7,2.3,-0.5,15.0,99.19,82.0,-1.5802138030526334,0,2,52517.3
2019-03-22 08:00:00,2019,3,22,8,3.0,-0.3,18.5,99.14,79.0,-1.2529035652307603,0,2,53328.7
2019-03-22 09:00:00,2019,3,22,9,3.5,-0.2,15.0,99.14,77.0,-0.1005777592880274,0,2,55338.2
2019-03-22 10:00:00,2019,3,22,10,3.9,-1.4,26.0,99.14,68.0,-1.001220290657936,0,2,61127.3
2019-03-22 11:00:00,2019,3,22,11,5.6,-1.4,28.0,99.09,61.0,1.0067639717899337,0,2,70596.3
2019-03-22 12:00:00,2019,3,22,12,6.2,-1.2,17.0,99.06,59.0,2.9505760197716286,0,2,75567.8
2019-03-22 13:00:00,2019,3,22,13,5.2,-1.8,26.0,99.04,61.0,0.6748547424325806,0,2,70306.7
2019-03-22 14:00:00,2019,3,22,14,5.8,-2.2,24.0,98.98,56.0,1.6428210667967145,0,2,63764.0
2019-03-22 15:00:00,2019,3,22,15,6.5,-2.7,31.0,99.0,52.0,1.9282527550235795,0,2,59191.5
2019-03-22 16:00:00,2019,3,22,16,3.8,-4.0,39.0,99.11,57.0,-2.243558595114992,0,2,56711.5
2019-03-22 17:00:00,2019,3,22,17,2.3,-5.1,35.0,99.23,58.0,-3.92202604119898,0,2,54710.4
2019-03-22 18:00:00,2019,3,22,18,0.7,-6.5,31.0,99.4,59.0,-5.660169540534952,0,2,51675.1
2019-03-22 19:00:00,2019,3,22,19,-0.5,-7.4,37.0,99.53,60.0,-7.805588716884615,0,2,49898.8
2019-03-22 20:00:00,2019,3,22,20,-1.4,-7.1,28.0,99.62,65.0,-8.074012411472403,0,2,50695.0
2019-03-22 21:00:00,2019,3,22,21,-1.5,-8.4,39.0,99.66,59.0,-9.314007806809292,0,2,56300.1
2019-03-22 22:00:00,2019,3,22,22,-1.9,-8.9,41.0,99.68,59.0,-10.0226564845877,0,2,63004.7
2019-03-22 23:00:00,2019,3,22,23,-2.2,-8.8,39.0,99.71,61.0,-10.247840721561372,0,2,66122.9
2019-03-23 00:00:00,2019,3,23,0,-2.8,-10.0,33.5,99.74,58.0,-10.509340771585146,1,2,72604.7
2019-03-23 01:00:00,2019,3,23,1,-3.5,-11.0,35.0,99.85,56.0,-11.58855912212184,1,2,75866.9
2019-03-23 02:00:00,2019,3,23,2,-4.3,-12.3,33.5,99.94,54.0,-12.484728419531514,1,2,71827.7
2019-03-23 03:00:00,2019,3,23,3,-5.0,-13.2,30.0,100.02,53.0,-12.996724811921071,1,2,64501.1
2019-03-23 04:00:00,2019,3,23,4,-5.7,-14.3,26.0,100.15,51.0,-13.37838976578789,1,2,56891.9
2019-03-23 05:00:00,2019,3,23,5,-6.1,-15.6,20.5,100.28,47.0,-13.027575446816568,1,2,52274.5
2019-03-23 06:00:00,2019,3,23,6,-6.7,-16.3,24.0,100.39,46.0,-14.367063456062375,1,2,50523.8
2019-03-23 07:00:00,2019,3,23,7,-6.8,-16.1,24.0,100.56,48.0,-14.495142532245248,1,2,50142.2
2019-03-23 08:00:00,2019,3,23,8,-6.3,-16.6,37.0,100.65,44.0,-15.508397298322564,1,2,51005.2
2019-03-23 09:00:00,2019,3,23,9,-4.9,-16.5,26.0,100.75,40.0,-12.346958976193728,1,2,52926.2
2019-03-23 10:00:00,2019,3,23,10,-2.8,-16.2,24.0,100.82,35.0,-9.371979484930336,1,2,58733.8
2019-03-23 11:00:00,2019,3,23,11,-1.2,-15.6,22.0,100.86,33.0,-7.050397336738559,1,2,68544.8
2019-03-23 12:00:00,2019,3,23,12,-0.1,-14.0,24.0,100.86,34.0,-5.913844427992776,1,2,73864.3
2019-03-23 13:00:00,2019,3,23,13,1.2,-13.2,22.0,100.89,33.0,-3.998375345345792,1,2,69949.5
2019-03-23 14:00:00,2019,3,23,14,2.3,-12.8,31.0,100.87,32.0,-3.566811665898115,1,2,63921.7
2019-03-23 15:00:00,2019,3,23,15,3.6,-12.7,26.0,100.87,29.0,-1.388006836755748,1,2,59886.4
2019-03-23 16:00:00,2019,3,23,16,3.8,-11.7,20.5,100.87,31.0,-0.5103029233888616,1,2,57205.3
2019-03-23 17:00:00,2019,3,23,17,3.0,-13.7,22.0,100.93,28.0,-1.7093588518012204,1,2,54773.5
2019-03-23 18:00:00,2019,3,23,18,1.6,-12.2,26.0,100.95,35.0,-3.966583810741153,1,2,52283.3
2019-03-23 19:00:00,2019,3,23,19,0.4,-13.0,18.5,100.98,36.0,-4.513039048300982,1,2,50643.5
2019-03-23 20:00:00,2019,3,23,20,-0.3,-11.4,17.0,100.98,43.0,-5.144524292519357,1,2,51413.7
2019-03-23 21:00:00,2019,3,23,21,0.8,-10.2,20.5,100.95,44.0,-4.303415809276046,1,2,56504.7
2019-03-23 22:00:00,2019,3,23,22,0.8,-9.0,22.0,100.91,48.0,-4.507045677244588,1,2,62882.5
2019-03-23 23:00:00,2019,3,23,23,0.6,-8.1,20.5,100.94,52.0,-4.556290001668525,1,2,64436.9
2019-03-24 00:00:00,2019,3,24,0,0.4,-8.5,22.0,100.96,51.0,-5.015716009143381,1,2,69431.5
2019-03-24 01:00:00,2019,3,24,1,0.3,-8.1,22.0,100.92,53.0,-5.142883592118079,1,2,72622.90000000001
2019-03-24 02:00:00,2019,3,24,2,-0.2,-6.0,18.5,100.88,65.0,-5.265378005932571,1,2,69597.40000000001
2019-03-24 03:00:00,2019,3,24,3,-0.5,-3.8,17.0,100.86,78.0,-5.39360430212831,1,2,64158.0
2019-03-24 04:00:00,2019,3,24,4,-0.5,-3.4,13.0,100.81,81.0,-4.628827437320735,1,2,57818.2
2019-03-24 05:00:00,2019,3,24,5,0.3,-2.8,17.0,100.81,80.0,-4.397284263692495,1,2,53513.1
2019-03-24 06:00:00,2019,3,24,6,0.4,-2.2,18.5,100.8,83.0,-4.513039048300982,1,2,51464.7
2019-03-24 07:00:00,2019,3,24,7,1.3,-1.6,17.0,100.85,81.0,-3.151884215647729,1,2,51267.5
2019-03-24 08:00:00,2019,3,24,8,3.0,-1.4,18.5,100.81,73.0,-1.2529035652307603,1,2,51830.3
2019-03-24 09:00:00,2019,3,24,9,4.8,-1.3,18.5,100.8,65.0,1.0041133076640103,1,2,53298.3
2019-03-24 10:00:00,2019,3,24,10,4.8,-1.4,20.5,100.78,64.0,0.7540680385735339,1,2,56728.4
2019-03-24 11:00:00,2019,3,24,11,7.2,-1.1,18.5,100.69,56.0,4.013469138190367,1,2,62960.8
2019-03-24 12:00:00,2019,3,24,12,7.0,-1.0,18.5,100.62,57.0,3.762689485646506,1,2,71549.8
2019-03-24 13:00:00,2019,3,24,13,6.6,-1.0,20.5,100.56,58.0,3.0299357701058405,1,2,77530.4
2019-03-24 14:00:00,2019,3,24,14,6.2,-0.5,20.5,100.5,62.0,2.524187385320884,1,2,78926.0
2019-03-24 15:00:00,2019,3,24,15,7.5,-0.9,17.0,100.48,55.0,4.569596082229827,1,2,77795.6
2019-03-24 16:00:00,2019,3,24,16,7.1,-0.2,15.0,100.44,60.0,4.338330372005792,1,2,76039.3
2019-03-24 17:00:00,2019,3,24,17,7.2,-0.2,15.0,100.45,59.0,4.461633375652842,1,2,72804.59999999999
2019-03-24 18:00:00,2019,3,24,18,6.5,-0.8,17.0,100.51,60.0,3.324196034185059,1,2,69250.09999999999
2019-03-24 19:00:00,2019,3,24,19,5.4,-0.6,9.0,100.56,65.0,3.359274476511773,1,2,66137.0
2019-03-24 20:00:00,2019,3,24,20,2.6,-3.7,18.5,100.72,63.0,-1.7544628703184864,1,2,65047.7
2019-03-24 21:00:00,2019,3,24,21,1.4,-4.0,13.0,100.83,67.0,-2.31237130524323,1,2,67549.7
2019-03-24 22:00:00,2019,3,24,22,0.4,-3.2,11.0,100.91,77.0,-3.085823740045813,1,2,71899.59999999999
2019-03-24 23:00:00,2019,3,24,23,0.0,-5.4,17.0,100.98,67.0,-4.770904278105926,1,2,73842.90000000001
2019-03-25 00:00:00,2019,3,25,0,-1.0,-6.8,17.0,101.05,65.0,-6.016304326150692,0,2,76464.0
2019-03-25 01:00:00,2019,3,25,1,-2.8,-9.5,4.0,101.1,60.0,-4.199614916401897,0,2,77430.0
2019-03-25 02:00:00,2019,3,25,2,-3.8,-9.2,0.0,101.15,66.0,10.758299999999998,0,2,74546.90000000001
2019-03-25 03:00:00,2019,3,25,3,-5.0,-9.1,0.0,101.2,73.0,10.0125,0,2,69097.09999999999
2019-03-25 04:00:00,2019,3,25,4,-5.9,-8.5,5.5,101.22,82.0,-8.555240290800452,0,2,63101.7
2019-03-25 05:00:00,2019,3,25,5,-5.5,-10.0,11.0,101.3,71.0,-10.186023382042013,0,2,58821.8
2019-03-25 06:00:00,2019,3,25,6,-5.9,-12.6,9.0,101.37,59.0,-10.031637135025122,0,2,57025.9
2019-03-25 07:00:00,2019,3,25,7,-5.0,-13.4,13.0,101.45,52.0,-10.11517090803061,0,2,56610.6
2019-03-25 08:00:00,2019,3,25,8,-3.6,-14.8,17.0,101.48,42.0,-9.254344451067086,0,2,57037.5
2019-03-25 09:00:00,2019,3,25,9,-2.2,-16.7,13.0,101.48,32.0,-6.701446081811131,0,2,58498.2
2019-03-25 10:00:00,2019,3,25,10,-1.3,-17.3,9.0,101.45,28.0,-4.580469576346386,0,2,60974.5
2019-03-25 11:00:00,2019,3,25,11,-0.8,-18.0,7.5,101.41,26.0,-3.510391103597992,0,2,65892.4
2019-03-25 12:00:00,2019,3,25,12,0.3,-17.2,7.5,101.31,26.0,-2.224672917904732,0,2,73844.59999999999
2019-03-25 13:00:00,2019,3,25,13,1.6,-13.2,18.5,101.24,32.0,-3.008361133037802,0,2,79628.29999999999
2019-03-25 14:00:00,2019,3,25,14,0.3,-12.3,22.0,101.15,38.0,-5.142883592118079,0,2,80579.9
2019-03-25 15:00:00,2019,3,25,15,0.2,-10.0,28.0,101.1,46.0,-5.99840638101244,0,2,78403.5
2019-03-25 16:00:00,2019,3,25,16,0.1,-9.7,22.0,101.06,48.0,-5.397218758067476,0,2,76319.4
2019-03-25 17:00:00,2019,3,25,17,0.2,-9.3,28.0,101.04,49.0,-5.99840638101244,0,2,73615.4
2019-03-25 18:00:00,2019,3,25,18,0.0,-8.4,22.0,101.04,53.0,-5.524386341042176,0,2,69790.5
2019-03-25 19:00:00,2019,3,25,19,-0.5,-8.4,24.0,101.07,31.0,-6.426160732724266,0,2,66089.9
2019-03-25 20:00:00,2019,3,25,20,-1.4,-16.0,18.5,101.18,32.0,-6.770055921195751,0,2,65348.1
2019-03-25 21:00:00,2019,3,25,21,-1.8,-14.8,20.5,101.27,36.0,-7.590780310378271,0,2,68864.59999999999
2019-03-25 22:00:00,2019,3,25,22,-2.3,-13.0,18.5,101.33,44.0,-7.898564357643135,0,2,73162.5
2019-03-25 23:00:00,2019,3,25,23,-2.6,-12.6,15.0,101.39,46.0,-7.622060981758111,0,2,74136.8
2019-03-26 00:00:00,2019,3,26,0,-2.9,-11.6,15.0,101.41,51.0,-7.991969992699263,0,2,77237.4
2019-03-26 01:00:00,2019,3,26,1,-3.6,-10.9,7.5,101.44,57.0,-6.783128303544471,0,2,78534.3
2019-03-26 02:00:00,2019,3,26,2,-4.0,-10.5,11.0,101.49,61.0,-8.38088787983959,0,2,73017.2
