FSA,CUSTOMER_TYPE,HOUR,DATE,TOTAL_CONSUMPTION
L9G,Residential,14,2018-12-01,9563.5
L9G,Residential,14,2018-12-02,9101.0
L9G,Residential,14,2018-12-03,7914.0
L9G,Residential,14,2018-12-04,6848.2
L9G,Residential,14,2018-12-05,7414.2
L9G,Residential,14,2018-12-06,8013.2
L9G,Residential,14,2018-12-07,8020.7
L9G,Residential,14,2018-12-08,10020.3
L9G,Residential,14,2018-12-09,9695.8
L9G,Residential,14,2018-12-10,8088.1
L9G,Residential,14,2018-12-11,8102.5
L9G,Residential,14,2018-12-12,7607.8
L9G,Residential,14,2018-12-13,7700.8
L9G,Residential,14,2018-12-14,7712.7
L9G,Residential,14,2018-12-15,9857.2
L9G,Residential,14,2018-12-16,9860.2
L9G,Residential,14,2018-12-17,8216.0
L9G,Residential,14,2018-12-18,7222.6
L9G,Residential,14,2018-12-19,7499.1
L9G,Residential,14,2018-12-20,7749.8
L9G,Residential,14,2018-12-21,7823.0
L9G,Residential,14,2018-12-22,11302.9
L9G,Residential,14,2018-12-23,10966.1
L9G,Residential,14,2018-12-24,11247.7
L9G,Residential,14,2018-12-25,12009.3
L9G,Residential,14,2018-12-26,9991.5
L9G,Residential,14,2018-12-27,9032.9
L9G,Residential,14,2018-12-28,8652.2
L9G,Residential,14,2018-12-29,9898.2
L9G,Residential,14,2018-12-30,9962.7
L9G,Residential,14,2018-12-31,9193.5
L9G,Residential,15,2018-10-01,7704.1
L9G,Residential,15,2018-10-02,6959.0
L9G,Residential,15,2018-10-03,6694.3
L9G,Residential,15,2018-10-04,6976.6
L9G,Residential,15,2018-10-05,7100.7
L9G,Residential,15,2018-10-06,9471.3
L9G,Residential,15,2018-10-07,9998.5
L9G,Residential,15,2018-10-08,9464.9
L9G,Residential,15,2018-10-09,8795.5
L9G,Residential,15,2018-10-10,9800.5
L9G,Residential,15,2018-10-11,7193.6
L9G,Residential,15,2018-10-12,6793.1
L9G,Residential,15,2018-10-13,8341.2
L9G,Residential,15,2018-10-14,8376.2
L9G,Residential,15,2018-10-15,7250.6
L9G,Residential,15,2018-10-16,6438.8
L9G,Residential,15,2018-10-17,6742.2
L9G,Residential,15,2018-10-18,6564.9
L9G,Residential,15,2018-10-19,6468.9
L9G,Residential,15,2018-10-20,8734.0
L9G,Residential,15,2018-10-21,9119.2
L9G,Residential,15,2018-10-22,6518.0
L9G,Residential,15,2018-10-23,6582.4
L9G,Residential,15,2018-10-24,7030.4
L9G,Residential,15,2018-10-25,6656.5
L9G,Residential,15,2018-10-26,6917.2
L9G,Residential,15,2018-10-27,9347.2
L9G,Residential,15,2018-10-28,9789.1
L9G,Residential,15,2018-10-29,6794.2
L9G,Residential,15,2018-10-30,6183.5
L9G,Residential,15,2018-10-31,7204.5
L9G,Residential,15,2018-11-01,7235.5
L9G,Residential,15,2018-11-02,7578.2
L9G,Residential,15,2018-11-03,8902.9
L9G,Residential,15,2018-11-04,8895.8
L9G,Residential,15,2018-11-05,6785.2
L9G,Residential,15,2018-11-06,6392.3
L9G,Residential,15,2018-11-07,6863.6
L9G,Residential,15,2018-11-08,6802.9
L9G,Residential,15,2018-11-09,7486.1
L9G,Residential,15,2018-11-10,9441.5
L9G,Residential,15,2018-11-11,9061.5
L9G,Residential,15,2018-11-12,7070.0
L9G,Residential,15,2018-11-13,7131.0
L9G,Residential,15,2018-11-14,7100.6
L9G,Residential,15,2018-11-15,7718.8
L9G,Residential,15,2018-11-16,7549.4
L9G,Residential,15,2018-11-17,9276.2
L9G,Residential,15,2018-11-18,9849.5
L9G,Residential,15,2018-11-19,6726.5
L9G,Residential,15,2018-11-20,6873.2
L9G,Residential,15,2018-11-21,7254.5
L9G,Residential,15,2018-11-22,7493.9
L9G,Residential,15,2018-11-23,6927.6
L9G,Residential,15,2018-11-24,9696.3
L9G,Residential,15,2018-11-25,9663.5
L9G,Residential,15,2018-11-26,7775.1
L9G,Residential,15,2018-11-27,7787.2
L9G,Residential,15,2018-11-28,7249.6
L9G,Residential,15,2018-11-29,7210.5
L9G,Residential,15,2018-11-30,7554.4
L9G,Residential,15,2018-12-01,9595.5
L9G,Residential,15,2018-12-02,8898.9
L9G,Residential,15,2018-12-03,8388.3
L9G,Residential,15,2018-12-04,6946.3
L9G,Residential,15,2018-12-05,7523.4
L9G,Residential,15,2018-12-06,7964.5
L9G,Residential,15,2018-12-07,8267.5
L9G,Residential,15,2018-12-08,9803.3
L9G,Residential,15,2018-12-09,9759.9
L9G,Residential,15,2018-12-10,8121.8
L9G,Residential,15,2018-12-11,8192.9
L9G,Residential,15,2018-12-12,7786.5
L9G,Residential,15,2018-12-13,7749.2
L9G,Residential,15,2018-12-14,7652.2
L9G,Residential,15,2018-12-15,9865.8
L9G,Residential,15,2018-12-16,9883.2
L9G,Residential,15,2018-12-17,8348.6
L9G,Residential,15,2018-12-18,7288.2
L9G,Residential,15,2018-12-19,7420.1
L9G,Residential,15,2018-12-20,7756.9
L9G,Residential,15,2018-12-21,8049.9
L9G,Residential,15,2018-12-22,11310.1
L9G,Residential,15,2018-12-23,11219.4
L9G,Residential,15,2018-12-24,11121.8
L9G,Residential,15,2018-12-25,12032.4
L9G,Residential,15,2018-12-26,10094.5
L9G,Residential,15,2018-12-27,9054.1
L9G,Residential,15,2018-12-28,8565.8
L9G,Residential,15,2018-12-29,9583.7
L9G,Residential,15,2018-12-30,9981.4
L9G,Residential,15,2018-12-31,9626.8
L9G,Residential,16,2018-10-01,8734.0
L9G,Residential,16,2018-10-02,7789.0
L9G,Residential,16,2018-10-03,7444.6
L9G,Residential,16,2018-10-04,7637.0
L9G,Residential,16,2018-10-05,7724.7
L9G,Residential,16,2018-10-06,9536.0
L9G,Residential,16,2018-10-07,10165.8
L9G,Residential,16,2018-10-08,9781.0
L9G,Residential,16,2018-10-09,9870.5
L9G,Residential,16,2018-10-10,10941.3
L9G,Residential,16,2018-10-11,7805.6
L9G,Residential,16,2018-10-12,7551.8
L9G,Residential,16,2018-10-13,8571.0
L9G,Residential,16,2018-10-14,8900.0
L9G,Residential,16,2018-10-15,8118.1
L9G,Residential,16,2018-10-16,7200.1
L9G,Residential,16,2018-10-17,7667.7
L9G,Residential,16,2018-10-18,7292.7
L9G,Residential,16,2018-10-19,7191.8
L9G,Residential,16,2018-10-20,9365.0
L9G,Residential,16,2018-10-21,9857.3
L9G,Residential,16,2018-10-22,7260.1
L9G,Residential,16,2018-10-23,7647.5
L9G,Residential,16,2018-10-24,8045.9
L9G,Residential,16,2018-10-25,7249.1
L9G,Residential,16,2018-10-26,7733.5
L9G,Residential,16,2018-10-27,9940.5
L9G,Residential,16,2018-10-28,10495.0
L9G,Residential,16,2018-10-29,7482.3
L9G,Residential,16,2018-10-30,6987.8
L9G,Residential,16,2018-10-31,8167.8
L9G,Residential,16,2018-11-01,8252.5
L9G,Residential,16,2018-11-02,8298.0
L9G,Residential,16,2018-11-03,9435.3
L9G,Residential,16,2018-11-04,9249.2
L9G,Residential,16,2018-11-05,7151.1
L9G,Residential,16,2018-11-06,6880.7
L9G,Residential,16,2018-11-07,7424.5
L9G,Residential,16,2018-11-08,7206.4
L9G,Residential,16,2018-11-09,7883.0
L9G,Residential,16,2018-11-10,9483.5
L9G,Residential,16,2018-11-11,9492.1
L9G,Residential,16,2018-11-12,7636.7
L9G,Residential,16,2018-11-13,7579.0
L9G,Residential,16,2018-11-14,7706.7
L9G,Residential,16,2018-11-15,8164.4
L9G,Residential,16,2018-11-16,7985.4
L9G,Residential,16,2018-11-17,9439.6
L9G,Residential,16,2018-11-18,10132.0
L9G,Residential,16,2018-11-19,7287.2
L9G,Residential,16,2018-11-20,7492.1
L9G,Residential,16,2018-11-21,7942.6
L9G,Residential,16,2018-11-22,8008.4
L9G,Residential,16,2018-11-23,7480.6
L9G,Residential,16,2018-11-24,9877.0
L9G,Residential,16,2018-11-25,9961.0
L9G,Residential,16,2018-11-26,8180.3
L9G,Residential,16,2018-11-27,8287.1
L9G,Residential,16,2018-11-28,7922.9
L9G,Residential,16,2018-11-29,7646.0
L9G,Residential,16,2018-11-30,8021.6
L9G,Residential,16,2018-12-01,9945.6
L9G,Residential,16,2018-12-02,9198.5
L9G,Residential,16,2018-12-03,8707.0
L9G,Residential,16,2018-12-04,7511.4
L9G,Residential,16,2018-12-05,8047.0
L9G,Residential,16,2018-12-06,8521.5
L9G,Residential,16,2018-12-07,8799.6
L9G,Residential,16,2018-12-08,10109.5
L9G,Residential,16,2018-12-09,10082.1
L9G,Residential,16,2018-12-10,8701.3
L9G,Residential,16,2018-12-11,8849.6
L9G,Residential,16,2018-12-12,8549.7
L9G,Residential,16,2018-12-13,8378.3
L9G,Residential,16,2018-12-14,7917.7
L9G,Residential,16,2018-12-15,10521.6
L9G,Residential,16,2018-12-16,10293.2
L9G,Residential,16,2018-12-17,8871.8
L9G,Residential,16,2018-12-18,7827.1
L9G,Residential,16,2018-12-19,7958.2
L9G,Residential,16,2018-12-20,8356.3
L9G,Residential,16,2018-12-21,8714.8
L9G,Residential,16,2018-12-22,11516.2
L9G,Residential,16,2018-12-23,11413.2
L9G,Residential,16,2018-12-24,11402.9
L9G,Residential,16,2018-12-25,11941.6
L9G,Residential,16,2018-12-26,10413.8
L9G,Residential,16,2018-12-27,9444.6
L9G,Residential,16,2018-12-28,8841.3
L9G,Residential,16,2018-12-29,9585.2
L9G,Residential,16,2018-12-30,9976.4
L9G,Residential,16,2018-12-31,10231.6
L9G,Residential,17,2018-10-01,9883.3
L9G,Residential,17,2018-10-02,8830.2
L9G,Residential,17,2018-10-03,8289.5
L9G,Residential,17,2018-10-04,8259.9
L9G,Residential,17,2018-10-05,8338.4
L9G,Residential,17,2018-10-06,9629.4
L9G,Residential,17,2018-10-07,9977.7
L9G,Residential,17,2018-10-08,10130.3
L9G,Residential,17,2018-10-09,11108.7
L9G,Residential,17,2018-10-10,11621.0
L9G,Residential,17,2018-10-11,8604.4
L9G,Residential,17,2018-10-12,8412.1
L9G,Residential,17,2018-10-13,9137.1
L9G,Residential,17,2018-10-14,9863.4
L9G,Residential,17,2018-10-15,8995.2
L9G,Residential,17,2018-10-16,8325.6
L9G,Residential,17,2018-10-17,8833.0
L9G,Residential,17,2018-10-18,8339.2
L9G,Residential,17,2018-10-19,8096.9
L9G,Residential,17,2018-10-20,10087.7
L9G,Residential,17,2018-10-21,10707.1
L9G,Residential,17,2018-10-22,8231.6
L9G,Residential,17,2018-10-23,8663.2
L9G,Residential,17,2018-10-24,9235.4
L9G,Residential,17,2018-10-25,8189.7
L9G,Residential,17,2018-10-26,8793.9
L9G,Residential,17,2018-10-27,10556.7
L9G,Residential,17,2018-10-28,11142.7
L9G,Residential,17,2018-10-29,8640.9
L9G,Residential,17,2018-10-30,8140.8
L9G,Residential,17,2018-10-31,9049.4
L9G,Residential,17,2018-11-01,9450.0
L9G,Residential,17,2018-11-02,9202.8
L9G,Residential,17,2018-11-03,10125.6
L9G,Residential,17,2018-11-04,10461.7
L9G,Residential,17,2018-11-05,8298.3
L9G,Residential,17,2018-11-06,8124.1
L9G,Residential,17,2018-11-07,8434.2
L9G,Residential,17,2018-11-08,8306.8
L9G,Residential,17,2018-11-09,9099.1
L9G,Residential,17,2018-11-10,10097.9
L9G,Residential,17,2018-11-11,10769.4
L9G,Residential,17,2018-11-12,8948.1
L9G,Residential,17,2018-11-13,8793.2
L9G,Residential,17,2018-11-14,8932.5
L9G,Residential,17,2018-11-15,9399.7
L9G,Residential,17,2018-11-16,9211.5
L9G,Residential,17,2018-11-17,10207.4
L9G,Residential,17,2018-11-18,11044.8
L9G,Residential,17,2018-11-19,8707.3
L9G,Residential,17,2018-11-20,9076.6
L9G,Residential,17,2018-11-21,9400.3
L9G,Residential,17,2018-11-22,9410.8
L9G,Residential,17,2018-11-23,8592.8
L9G,Residential,17,2018-11-24,10601.2
L9G,Residential,17,2018-11-25,11094.0
L9G,Residential,17,2018-11-26,9450.9
L9G,Residential,17,2018-11-27,9820.8
L9G,Residential,17,2018-11-28,9373.9
L9G,Residential,17,2018-11-29,8928.6
L9G,Residential,17,2018-11-30,9285.3
L9G,Residential,17,2018-12-01,10935.0
L9G,Residential,17,2018-12-02,10320.4
L9G,Residential,17,2018-12-03,10288.9
L9G,Residential,17,2018-12-04,9045.0
L9G,Residential,17,2018-12-05,9436.5
L9G,Residential,17,2018-12-06,9909.2
L9G,Residential,17,2018-12-07,9967.7
L9G,Residential,17,2018-12-08,11215.5
L9G,Residential,17,2018-12-09,11376.1
L9G,Residential,17,2018-12-10,10350.3
L9G,Residential,17,2018-12-11,10374.6
L9G,Residential,17,2018-12-12,10113.6
L9G,Residential,17,2018-12-13,9896.5
L9G,Residential,17,2018-12-14,9361.5
L9G,Residential,17,2018-12-15,11464.3
L9G,Residential,17,2018-12-16,11352.6
L9G,Residential,17,2018-12-17,10400.9
L9G,Residential,17,2018-12-18,9343.1
L9G,Residential,17,2018-12-19,9345.7
L9G,Residential,17,2018-12-20,9773.0
L9G,Residential,17,2018-12-21,10216.5
L9G,Residential,17,2018-12-22,12167.0
L9G,Residential,17,2018-12-23,12622.9
L9G,Residential,17,2018-12-24,12295.2
L9G,Residential,17,2018-12-25,12420.0
L9G,Residential,17,2018-12-26,11192.1
L9G,Residential,17,2018-12-27,10617.9
L9G,Residential,17,2018-12-28,9715.1
L9G,Residential,17,2018-12-29,10644.9
L9G,Residential,17,2018-12-30,10667.4
L9G,Residential,17,2018-12-31,11407.9
L9G,Residential,18,2018-10-01,10070.0
L9G,Residential,18,2018-10-02,9209.6
L9G,Residential,18,2018-10-03,8694.0
L9G,Residential,18,2018-10-04,8611.8
L9G,Residential,18,2018-10-05,8786.6
L9G,Residential,18,2018-10-06,9837.4
L9G,Residential,18,2018-10-07,9765.3
L9G,Residential,18,2018-10-08,10142.3
L9G,Residential,18,2018-10-09,11556.9
L9G,Residential,18,2018-10-10,11838.6
L9G,Residential,18,2018-10-11,8961.2
L9G,Residential,18,2018-10-12,8875.0
L9G,Residential,18,2018-10-13,9532.7
L9G,Residential,18,2018-10-14,10253.1
L9G,Residential,18,2018-10-15,9562.0
L9G,Residential,18,2018-10-16,8967.4
L9G,Residential,18,2018-10-17,9329.2
L9G,Residential,18,2018-10-18,9032.4
L9G,Residential,18,2018-10-19,8724.3
L9G,Residential,18,2018-10-20,10374.2
L9G,Residential,18,2018-10-21,11043.0
L9G,Residential,18,2018-10-22,9022.1
L9G,Residential,18,2018-10-23,9227.9
L9G,Residential,18,2018-10-24,9610.1
L9G,Residential,18,2018-10-25,8971.3
L9G,Residential,18,2018-10-26,9314.1
L9G,Residential,18,2018-10-27,10796.7
L9G,Residential,18,2018-10-28,11231.4
L9G,Residential,18,2018-10-29,9480.9
L9G,Residential,18,2018-10-30,9191.5
L9G,Residential,18,2018-10-31,9217.4
L9G,Residential,18,2018-11-01,9862.6
L9G,Residential,18,2018-11-02,9697.6
L9G,Residential,18,2018-11-03,10526.1
L9G,Residential,18,2018-11-04,11984.3
L9G,Residential,18,2018-11-05,9866.1
L9G,Residential,18,2018-11-06,9879.3
L9G,Residential,18,2018-11-07,9933.2
L9G,Residential,18,2018-11-08,9894.5
L9G,Residential,18,2018-11-09,10153.5
L9G,Residential,18,2018-11-10,11224.2
L9G,Residential,18,2018-11-11,11951.2
L9G,Residential,18,2018-11-12,10469.7
L9G,Residential,18,2018-11-13,10558.1
L9G,Residential,18,2018-11-14,10557.7
L9G,Residential,18,2018-11-15,10809.8
L9G,Residential,18,2018-11-16,10610.9
L9G,Residential,18,2018-11-17,11355.0
L9G,Residential,18,2018-11-18,12487.3
L9G,Residential,18,2018-11-19,10785.6
L9G,Residential,18,2018-11-20,10891.5
L9G,Residential,18,2018-11-21,11209.1
L9G,Residential,18,2018-11-22,11320.7
L9G,Residential,18,2018-11-23,10248.4
L9G,Residential,18,2018-11-24,11491.5
L9G,Residential,18,2018-11-25,12483.3
L9G,Residential,18,2018-11-26,10983.4
L9G,Residential,18,2018-11-27,11362.3
L9G,Residential,18,2018-11-28,11058.7
L9G,Residential,18,2018-11-29,10804.7
L9G,Residential,18,2018-11-30,10800.6
L9G,Residential,18,2018-12-01,12025.9
L9G,Residential,18,2018-12-02,12241.0
L9G,Residential,18,2018-12-03,12023.7
L9G,Residential,18,2018-12-04,11328.0
L9G,Residential,18,2018-12-05,11620.6
L9G,Residential,18,2018-12-06,11534.2
L9G,Residential,18,2018-12-07,11671.7
L9G,Residential,18,2018-12-08,12670.0
L9G,Residential,18,2018-12-09,13479.0
L9G,Residential,18,2018-12-10,12180.3
L9G,Residential,18,2018-12-11,12027.8
L9G,Residential,18,2018-12-12,11907.2
L9G,Residential,18,2018-12-13,11540.6
L9G,Residential,18,2018-12-14,11407.0
L9G,Residential,18,2018-12-15,12474.9
L9G,Residential,18,2018-12-16,13000.2
L9G,Residential,18,2018-12-17,12507.3
L9G,Residential,18,2018-12-18,11842.7
L9G,Residential,18,2018-12-19,11683.2
L9G,Residential,18,2018-12-20,11741.0
L9G,Residential,18,2018-12-21,11877.7
L9G,Residential,18,2018-12-22,13215.9
L9G,Residential,18,2018-12-23,13763.9
L9G,Residential,18,2018-12-24,13436.2
L9G,Residential,18,2018-12-25,13097.1
L9G,Residential,18,2018-12-26,12358.9
L9G,Residential,18,2018-12-27,12289.6
L9G,Residential,18,2018-12-28,11042.3
L9G,Residential,18,2018-12-29,12128.6
L9G,Residential,18,2018-12-30,12513.1
L9G,Residential,18,2018-12-31,12729.9
L9G,Residential,19,2018-10-01,10389.5
L9G,Residential,19,2018-10-02,9675.9
L9G,Residential,19,2018-10-03,9548.0
L9G,Residential,19,2018-10-04,9383.4
L9G,Residential,19,2018-10-05,9403.3
L9G,Residential,19,2018-10-06,10377.9
L9G,Residential,19,2018-10-07,9707.3
L9G,Residential,19,2018-10-08,10500.8
L9G,Residential,19,2018-10-09,12579.7
L9G,Residential,19,2018-10-10,12690.4
L9G,Residential,19,2018-10-11,9826.5
L9G,Residential,19,2018-10-12,9502.4
L9G,Residential,19,2018-10-13,9871.6
L9G,Residential,19,2018-10-14,10734.8
L9G,Residential,19,2018-10-15,10099.1
L9G,Residential,19,2018-10-16,9770.4
L9G,Residential,19,2018-10-17,10094.6
L9G,Residential,19,2018-10-18,9834.7
L9G,Residential,19,2018-10-19,9314.5
L9G,Residential,19,2018-10-20,10187.3
L9G,Residential,19,2018-10-21,11100.0
L9G,Residential,19,2018-10-22,9804.0
L9G,Residential,19,2018-10-23,9834.2
L9G,Residential,19,2018-10-24,10053.3
L9G,Residential,19,2018-10-25,9674.3
L9G,Residential,19,2018-10-26,9607.3
L9G,Residential,19,2018-10-27,10610.2
L9G,Residential,19,2018-10-28,11014.4
L9G,Residential,19,2018-10-29,10095.7
L9G,Residential,19,2018-10-30,9731.8
L9G,Residential,19,2018-10-31,9305.9
L9G,Residential,19,2018-11-01,10049.6
L9G,Residential,19,2018-11-02,9791.1
L9G,Residential,19,2018-11-03,10330.1
L9G,Residential,19,2018-11-04,11785.9
L9G,Residential,19,2018-11-05,10014.5
L9G,Residential,19,2018-11-06,10007.7
L9G,Residential,19,2018-11-07,10172.4
L9G,Residential,19,2018-11-08,10116.9
L9G,Residential,19,2018-11-09,10143.6
L9G,Residential,19,2018-11-10,11183.9
L9G,Residential,19,2018-11-11,11723.0
L9G,Residential,19,2018-11-12,10451.1
L9G,Residential,19,2018-11-13,10598.8
L9G,Residential,19,2018-11-14,10878.7
L9G,Residential,19,2018-11-15,11009.3
L9G,Residential,19,2018-11-16,10739.4
L9G,Residential,19,2018-11-17,11285.9
L9G,Residential,19,2018-11-18,12198.7
L9G,Residential,19,2018-11-19,11011.2
L9G,Residential,19,2018-11-20,11075.9
L9G,Residential,19,2018-11-21,11441.0
L9G,Residential,19,2018-11-22,11510.2
L9G,Residential,19,2018-11-23,10504.5
L9G,Residential,19,2018-11-24,11196.7
L9G,Residential,19,2018-11-25,12106.8
L9G,Residential,19,2018-11-26,11031.3
L9G,Residential,19,2018-11-27,11347.1
L9G,Residential,19,2018-11-28,11171.9
L9G,Residential,19,2018-11-29,11021.8
L9G,Residential,19,2018-11-30,10866.0
L9G,Residential,19,2018-12-01,11888.0
L9G,Residential,19,2018-12-02,12122.2
L9G,Residential,19,2018-12-03,12244.9
L9G,Residential,19,2018-12-04,11857.2
L9G,Residential,19,2018-12-05,11834.7
L9G,Residential,19,2018-12-06,11641.9
L9G,Residential,19,2018-12-07,11953.2
L9G,Residential,19,2018-12-08,12560.3
L9G,Residential,19,2018-12-09,13489.0
L9G,Residential,19,2018-12-10,12371.9
L9G,Residential,19,2018-12-11,12342.9
L9G,Residential,19,2018-12-12,12002.2
L9G,Residential,19,2018-12-13,11695.8
L9G,Residential,19,2018-12-14,11633.1
L9G,Residential,19,2018-12-15,12347.8
L9G,Residential,19,2018-12-16,13062.9
L9G,Residential,19,2018-12-17,12811.9
L9G,Residential,19,2018-12-18,12302.7
L9G,Residential,19,2018-12-19,12110.1
L9G,Residential,19,2018-12-20,11919.9
L9G,Residential,19,2018-12-21,12055.2
L9G,Residential,19,2018-12-22,13088.9
L9G,Residential,19,2018-12-23,13471.3
L9G,Residential,19,2018-12-24,13089.4
L9G,Residential,19,2018-12-25,12289.4
L9G,Residential,19,2018-12-26,12269.5
L9G,Residential,19,2018-12-27,12367.8
L9G,Residential,19,2018-12-28,11128.1
L9G,Residential,19,2018-12-29,12200.1
L9G,Residential,19,2018-12-30,12691.9
L9G,Residential,19,2018-12-31,12431.2
L9G,Residential,20,2018-10-01,10262.5
L9G,Residential,20,2018-10-02,9835.0
L9G,Residential,20,2018-10-03,9848.6
L9G,Residential,20,2018-10-04,9743.8
L9G,Residential,20,2018-10-05,9445.7
L9G,Residential,20,2018-10-06,10261.2
L9G,Residential,20,2018-10-07,9676.5
L9G,Residential,20,2018-10-08,10413.9
L9G,Residential,20,2018-10-09,12751.7
L9G,Residential,20,2018-10-10,12740.2
L9G,Residential,20,2018-10-11,10012.4
L9G,Residential,20,2018-10-12,9485.0
L9G,Residential,20,2018-10-13,9634.4
L9G,Residential,20,2018-10-14,10526.5
L9G,Residential,20,2018-10-15,10234.6
L9G,Residential,20,2018-10-16,9857.4
L9G,Residential,20,2018-10-17,10170.1
L9G,Residential,20,2018-10-18,10011.7
L9G,Residential,20,2018-10-19,9378.8
L9G,Residential,20,2018-10-20,9874.3
L9G,Residential,20,2018-10-21,10813.0
L9G,Residential,20,2018-10-22,9770.9
L9G,Residential,20,2018-10-23,9943.2
L9G,Residential,20,2018-10-24,10032.3
L9G,Residential,20,2018-10-25,9787.6
L9G,Residential,20,2018-10-26,9524.6
L9G,Residential,20,2018-10-27,10177.9
L9G,Residential,20,2018-10-28,10649.1
L9G,Residential,20,2018-10-29,10205.5
L9G,Residential,20,2018-10-30,9749.5
L9G,Residential,20,2018-10-31,9269.4
L9G,Residential,20,2018-11-01,10096.9
L9G,Residential,20,2018-11-02,9661.8
L9G,Residential,20,2018-11-03,9874.2
L9G,Residential,20,2018-11-04,11271.9
L9G,Residential,20,2018-11-05,9936.7
L9G,Residential,20,2018-11-06,9902.4
L9G,Residential,20,2018-11-07,10162.9
L9G,Residential,20,2018-11-08,10146.6
L9G,Residential,20,2018-11-09,10011.7
L9G,Residential,20,2018-11-10,10815.1
L9G,Residential,20,2018-11-11,11392.2
L9G,Residential,20,2018-11-12,10417.7
L9G,Residential,20,2018-11-13,10688.7
L9G,Residential,20,2018-11-14,10867.9
L9G,Residential,20,2018-11-15,11157.2
L9G,Residential,20,2018-11-16,10546.4
L9G,Residential,20,2018-11-17,10827.2
L9G,Residential,20,2018-11-18,11807.2
L9G,Residential,20,2018-11-19,10895.1
L9G,Residential,20,2018-11-20,11196.3
L9G,Residential,20,2018-11-21,11539.0
L9G,Residential,20,2018-11-22,11602.1
L9G,Residential,20,2018-11-23,10565.7
L9G,Residential,20,2018-11-24,10718.9
L9G,Residential,20,2018-11-25,11568.9
L9G,Residential,20,2018-11-26,10908.7
L9G,Residential,20,2018-11-27,11399.0
L9G,Residential,20,2018-11-28,11189.7
L9G,Residential,20,2018-11-29,11058.9
L9G,Residential,20,2018-11-30,10877.8
L9G,Residential,20,2018-12-01,11291.8
L9G,Residential,20,2018-12-02,11678.6
L9G,Residential,20,2018-12-03,12232.1
L9G,Residential,20,2018-12-04,12019.0
L9G,Residential,20,2018-12-05,12001.0
L9G,Residential,20,2018-12-06,11727.9
L9G,Residential,20,2018-12-07,11843.8
L9G,Residential,20,2018-12-08,12090.7
L9G,Residential,20,2018-12-09,13222.3
L9G,Residential,20,2018-12-10,12428.2
L9G,Residential,20,2018-12-11,12354.6
L9G,Residential,20,2018-12-12,12099.8
L9G,Residential,20,2018-12-13,11897.5
L9G,Residential,20,2018-12-14,11532.7
L9G,Residential,20,2018-12-15,11926.4
L9G,Residential,20,2018-12-16,12720.2
L9G,Residential,20,2018-12-17,12627.6
L9G,Residential,20,2018-12-18,12442.1
L9G,Residential,20,2018-12-19,12234.8
L9G,Residential,20,2018-12-20,12018.8
L9G,Residential,20,2018-12-21,11932.3
L9G,Residential,20,2018-12-22,12595.4
L9G,Residential,20,2018-12-23,13123.9
L9G,Residential,20,2018-12-24,12625.2
L9G,Residential,20,2018-12-25,11872.4
L9G,Residential,20,2018-12-26,12030.8
L9G,Residential,20,2018-12-27,12238.2
L9G,Residential,20,2018-12-28,11142.1
L9G,Residential,20,2018-12-29,11993.5
L9G,Residential,20,2018-12-30,12241.4
L9G,Residential,20,2018-12-31,11774.7
L9G,Residential,21,2018-10-01,9626.0
L9G,Residential,21,2018-10-02,9353.5
L9G,Residential,21,2018-10-03,9438.7
L9G,Residential,21,2018-10-04,9383.0
L9G,Residential,21,2018-10-05,9205.1
L9G,Residential,21,2018-10-06,9822.8
L9G,Residential,21,2018-10-07,9308.9
L9G,Residential,21,2018-10-08,9729.0
L9G,Residential,21,2018-10-09,12308.9
L9G,Residential,21,2018-10-10,12234.2
L9G,Residential,21,2018-10-11,9495.0
L9G,Residential,21,2018-10-12,9145.9
L9G,Residential,21,2018-10-13,9109.4
L9G,Residential,21,2018-10-14,9649.8
L9G,Residential,21,2018-10-15,9718.3
L9G,Residential,21,2018-10-16,9228.3
L9G,Residential,21,2018-10-17,9625.7
L9G,Residential,21,2018-10-18,9576.1
L9G,Residential,21,2018-10-19,8932.7
L9G,Residential,21,2018-10-20,9248.0
L9G,Residential,21,2018-10-21,10033.4
L9G,Residential,21,2018-10-22,9250.6
L9G,Residential,21,2018-10-23,9417.8
L9G,Residential,21,2018-10-24,9561.7
L9G,Residential,21,2018-10-25,9367.8
L9G,Residential,21,2018-10-26,9126.5
L9G,Residential,21,2018-10-27,9534.7
L9G,Residential,21,2018-10-28,9899.6
L9G,Residential,21,2018-10-29,9595.6
L9G,Residential,21,2018-10-30,9333.9
L9G,Residential,21,2018-10-31,8798.7
L9G,Residential,21,2018-11-01,9651.1
L9G,Residential,21,2018-11-02,9167.5
L9G,Residential,21,2018-11-03,9459.0
L9G,Residential,21,2018-11-04,10696.5
L9G,Residential,21,2018-11-05,9736.1
L9G,Residential,21,2018-11-06,9771.0
L9G,Residential,21,2018-11-07,10080.7
L9G,Residential,21,2018-11-08,10004.8
L9G,Residential,21,2018-11-09,9967.4
L9G,Residential,21,2018-11-10,10404.6
L9G,Residential,21,2018-11-11,10909.1
L9G,Residential,21,2018-11-12,10273.3
L9G,Residential,21,2018-11-13,10678.9
L9G,Residential,21,2018-11-14,10825.2
L9G,Residential,21,2018-11-15,10871.2
L9G,Residential,21,2018-11-16,10332.7
L9G,Residential,21,2018-11-17,10419.5
L9G,Residential,21,2018-11-18,11269.6
L9G,Residential,21,2018-11-19,10735.9
L9G,Residential,21,2018-11-20,10935.0
