FSA,CUSTOMER_TYPE,HOUR,DATE,TOTAL_CONSUMPTION,YEAR,MONTH,DAY
L9G,Residential,4,2018-12-24,6141.0,2018,12,24
L9G,Residential,4,2018-12-25,6453.2,2018,12,25
L9G,Residential,4,2018-12-26,6247.5,2018,12,26
L9G,Residential,4,2018-12-27,6243.3,2018,12,27
L9G,Residential,4,2018-12-28,5818.4,2018,12,28
L9G,Residential,4,2018-12-29,5766.8,2018,12,29
L9G,Residential,4,2018-12-30,6302.8,2018,12,30
L9G,Residential,4,2018-12-31,6142.5,2018,12,31
L9G,Residential,5,2018-01-01,7847.6,2018,1,1
L9G,Residential,5,2018-01-02,7353.4,2018,1,2
L9G,Residential,5,2018-01-03,7257.5,2018,1,3
L9G,Residential,5,2018-01-04,6966.9,2018,1,4
L9G,Residential,5,2018-01-05,7801.4,2018,1,5
L9G,Residential,5,2018-01-06,8179.6,2018,1,6
L9G,Residential,5,2018-01-07,8138.1,2018,1,7
L9G,Residential,5,2018-01-08,6769.4,2018,1,8
L9G,Residential,5,2018-01-09,6176.1,2018,1,9
L9G,Residential,5,2018-01-10,6493.6,2018,1,10
L9G,Residential,5,2018-01-11,5771.6,2018,1,11
L9G,Residential,5,2018-01-12,5109.6,2018,1,12
L9G,Residential,5,2018-01-13,6912.4,2018,1,13
L9G,Residential,5,2018-01-14,7474.2,2018,1,14
L9G,Residential,5,2018-01-15,7176.1,2018,1,15
L9G,Residential,5,2018-01-16,6694.6,2018,1,16
L9G,Residential,5,2018-01-17,6986.2,2018,1,17
L9G,Residential,5,2018-01-18,7009.0,2018,1,18
L9G,Residential,5,2018-01-19,6621.5,2018,1,19
L9G,Residential,5,2018-01-20,6542.5,2018,1,20
L9G,Residential,5,2018-01-21,6026.0,2018,1,21
L9G,Residential,5,2018-01-22,5810.3,2018,1,22
L9G,Residential,5,2018-01-23,5797.1,2018,1,23
L9G,Residential,5,2018-01-24,6391.6,2018,1,24
L9G,Residential,5,2018-01-25,6770.1,2018,1,25
L9G,Residential,5,2018-01-26,6393.1,2018,1,26
L9G,Residential,5,2018-01-27,5718.6,2018,1,27
L9G,Residential,5,2018-01-28,5822.6,2018,1,28
L9G,Residential,5,2018-01-29,6059.1,2018,1,29
L9G,Residential,5,2018-01-30,6590.4,2018,1,30
L9G,Residential,5,2018-01-31,7067.9,2018,1,31
L9G,Residential,5,2018-02-01,6154.1,2018,2,1
L9G,Residential,5,2018-02-02,6901.7,2018,2,2
L9G,Residential,5,2018-02-03,7141.9,2018,2,3
L9G,Residential,5,2018-02-04,6410.3,2018,2,4
L9G,Residential,5,2018-02-05,6666.3,2018,2,5
L9G,Residential,5,2018-02-06,6801.9,2018,2,6
L9G,Residential,5,2018-02-07,6789.9,2018,2,7
L9G,Residential,5,2018-02-08,6925.4,2018,2,8
L9G,Residential,5,2018-02-09,6834.9,2018,2,9
L9G,Residential,5,2018-02-10,6373.4,2018,2,10
L9G,Residential,5,2018-02-11,6540.8,2018,2,11
L9G,Residential,5,2018-02-12,6489.8,2018,2,12
L9G,Residential,5,2018-02-13,6854.4,2018,2,13
L9G,Residential,5,2018-02-14,6342.3,2018,2,14
L9G,Residential,5,2018-02-15,5720.7,2018,2,15
L9G,Residential,5,2018-02-16,5644.8,2018,2,16
L9G,Residential,5,2018-02-17,6518.6,2018,2,17
L9G,Residential,5,2018-02-18,6189.3,2018,2,18
L9G,Residential,5,2018-02-19,5942.1,2018,2,19
L9G,Residential,5,2018-02-20,5100.3,2018,2,20
L9G,Residential,5,2018-02-21,4816.1,2018,2,21
L9G,Residential,5,2018-02-22,5848.2,2018,2,22
L9G,Residential,5,2018-02-23,5969.3,2018,2,23
L9G,Residential,5,2018-02-24,5767.9,2018,2,24
L9G,Residential,5,2018-02-25,5840.9,2018,2,25
L9G,Residential,5,2018-02-26,5645.0,2018,2,26
L9G,Residential,5,2018-02-27,5667.2,2018,2,27
L9G,Residential,5,2018-02-28,5360.1,2018,2,28
L9G,Residential,5,2018-03-01,5258.7,2018,3,1
L9G,Residential,5,2018-03-02,5764.9,2018,3,2
L9G,Residential,5,2018-03-03,5960.7,2018,3,3
L9G,Residential,5,2018-03-04,6029.4,2018,3,4
L9G,Residential,5,2018-03-05,6075.3,2018,3,5
L9G,Residential,5,2018-03-06,5881.3,2018,3,6
L9G,Residential,5,2018-03-07,5912.4,2018,3,7
L9G,Residential,5,2018-03-08,5965.6,2018,3,8
L9G,Residential,5,2018-03-09,5972.5,2018,3,9
L9G,Residential,5,2018-03-10,5932.7,2018,3,10
L9G,Residential,5,2018-03-11,6197.1,2018,3,11
L9G,Residential,5,2018-03-12,6148.9,2018,3,12
L9G,Residential,5,2018-03-13,6410.8,2018,3,13
L9G,Residential,5,2018-03-14,6356.8,2018,3,14
L9G,Residential,5,2018-03-15,6325.7,2018,3,15
L9G,Residential,5,2018-03-16,6423.8,2018,3,16
L9G,Residential,5,2018-03-17,6435.9,2018,3,17
L9G,Residential,5,2018-03-18,6198.4,2018,3,18
L9G,Residential,5,2018-03-19,6194.6,2018,3,19
L9G,Residential,5,2018-03-20,6623.6,2018,3,20
L9G,Residential,5,2018-03-21,6561.4,2018,3,21
L9G,Residential,5,2018-03-22,6398.6,2018,3,22
L9G,Residential,5,2018-03-23,6257.2,2018,3,23
L9G,Residential,5,2018-03-24,6420.4,2018,3,24
L9G,Residential,5,2018-03-25,6324.3,2018,3,25
L9G,Residential,5,2018-03-26,6183.9,2018,3,26
L9G,Residential,5,2018-03-27,5782.2,2018,3,27
L9G,Residential,5,2018-03-28,5702.4,2018,3,28
L9G,Residential,5,2018-03-29,5687.6,2018,3,29
L9G,Residential,5,2018-03-30,5554.3,2018,3,30
L9G,Residential,5,2018-03-31,5798.7,2018,3,31
L9G,Residential,5,2018-04-01,5809.5,2018,4,1
L9G,Residential,5,2018-04-02,6046.8,2018,4,2
L9G,Residential,5,2018-04-03,5877.3,2018,4,3
L9G,Residential,5,2018-04-04,4180.6,2018,4,4
L9G,Residential,5,2018-04-05,6460.7,2018,4,5
L9G,Residential,5,2018-04-06,6232.1,2018,4,6
L9G,Residential,5,2018-04-07,6264.1,2018,4,7
L9G,Residential,5,2018-04-08,6057.9,2018,4,8
L9G,Residential,5,2018-04-09,6409.4,2018,4,9
L9G,Residential,5,2018-04-10,6164.2,2018,4,10
L9G,Residential,5,2018-04-11,6108.7,2018,4,11
L9G,Residential,5,2018-04-12,5811.3,2018,4,12
L9G,Residential,5,2018-04-13,5487.3,2018,4,13
L9G,Residential,5,2018-04-14,5626.3,2018,4,14
L9G,Residential,5,2018-04-15,6399.7,2018,4,15
L9G,Residential,5,2018-04-16,6356.8,2018,4,16
L9G,Residential,5,2018-04-17,6281.5,2018,4,17
L9G,Residential,5,2018-04-18,6217.0,2018,4,18
L9G,Residential,5,2018-04-19,6142.7,2018,4,19
L9G,Residential,5,2018-04-20,6274.7,2018,4,20
L9G,Residential,5,2018-04-21,6093.5,2018,4,21
L9G,Residential,5,2018-04-22,5505.6,2018,4,22
L9G,Residential,5,2018-04-23,5406.9,2018,4,23
L9G,Residential,5,2018-04-24,5118.5,2018,4,24
L9G,Residential,5,2018-04-25,5205.2,2018,4,25
L9G,Residential,5,2018-04-26,5677.9,2018,4,26
L9G,Residential,5,2018-04-27,5471.2,2018,4,27
L9G,Residential,5,2018-04-28,5005.8,2018,4,28
L9G,Residential,5,2018-04-29,5546.3,2018,4,29
L9G,Residential,5,2018-04-30,5861.4,2018,4,30
L9G,Residential,5,2018-05-01,5220.4,2018,5,1
L9G,Residential,5,2018-05-02,4660.3,2018,5,2
L9G,Residential,5,2018-05-03,4915.6,2018,5,3
L9G,Residential,5,2018-05-04,4781.9,2018,5,4
L9G,Residential,5,2018-05-05,5352.8,2018,5,5
L9G,Residential,5,2018-05-06,4601.2,2018,5,6
L9G,Residential,5,2018-05-07,5037.4,2018,5,7
L9G,Residential,5,2018-05-08,5062.2,2018,5,8
L9G,Residential,5,2018-05-09,4936.8,2018,5,9
L9G,Residential,5,2018-05-10,4827.7,2018,5,10
L9G,Residential,5,2018-05-11,5058.7,2018,5,11
L9G,Residential,5,2018-05-12,5084.3,2018,5,12
L9G,Residential,5,2018-05-13,5059.1,2018,5,13
L9G,Residential,5,2018-05-14,5022.7,2018,5,14
L9G,Residential,5,2018-05-15,4988.8,2018,5,15
L9G,Residential,5,2018-05-16,5075.7,2018,5,16
L9G,Residential,5,2018-05-17,5097.2,2018,5,17
L9G,Residential,5,2018-05-18,5151.1,2018,5,18
L9G,Residential,5,2018-05-19,5704.8,2018,5,19
L9G,Residential,5,2018-05-20,4921.3,2018,5,20
L9G,Residential,5,2018-05-21,5034.8,2018,5,21
L9G,Residential,5,2018-05-22,5180.9,2018,5,22
L9G,Residential,5,2018-05-23,5281.3,2018,5,23
L9G,Residential,5,2018-05-24,5369.4,2018,5,24
L9G,Residential,5,2018-05-25,5638.9,2018,5,25
L9G,Residential,5,2018-05-26,5811.9,2018,5,26
L9G,Residential,5,2018-05-27,5829.8,2018,5,27
L9G,Residential,5,2018-05-28,6332.2,2018,5,28
L9G,Residential,5,2018-05-29,7348.6,2018,5,29
L9G,Residential,5,2018-05-30,6038.8,2018,5,30
L9G,Residential,5,2018-05-31,7383.0,2018,5,31
L9G,Residential,5,2018-06-01,6935.9,2018,6,1
L9G,Residential,5,2018-06-02,6232.4,2018,6,2
L9G,Residential,5,2018-06-03,5590.7,2018,6,3
L9G,Residential,5,2018-06-04,5744.5,2018,6,4
L9G,Residential,5,2018-06-05,5620.0,2018,6,5
L9G,Residential,5,2018-06-06,5604.0,2018,6,6
L9G,Residential,5,2018-06-07,5625.3,2018,6,7
L9G,Residential,5,2018-06-08,5695.2,2018,6,8
L9G,Residential,5,2018-06-09,5663.9,2018,6,9
L9G,Residential,5,2018-06-10,5582.2,2018,6,10
L9G,Residential,5,2018-06-11,5802.0,2018,6,11
L9G,Residential,5,2018-06-12,5676.0,2018,6,12
L9G,Residential,5,2018-06-13,6640.8,2018,6,13
L9G,Residential,5,2018-06-14,5909.9,2018,6,14
L9G,Residential,5,2018-06-15,5874.8,2018,6,15
L9G,Residential,5,2018-06-16,5956.1,2018,6,16
L9G,Residential,5,2018-06-17,6361.4,2018,6,17
L9G,Residential,5,2018-06-18,9072.2,2018,6,18
L9G,Residential,5,2018-06-19,6892.1,2018,6,19
L9G,Residential,5,2018-06-20,6281.8,2018,6,20
L9G,Residential,5,2018-06-21,6247.8,2018,6,21
L9G,Residential,5,2018-06-22,5932.8,2018,6,22
L9G,Residential,5,2018-06-23,6252.3,2018,6,23
L9G,Residential,5,2018-06-24,5743.1,2018,6,24
L9G,Residential,5,2018-06-25,5988.2,2018,6,25
L9G,Residential,5,2018-06-26,6018.8,2018,6,26
L9G,Residential,5,2018-06-27,6307.9,2018,6,27
L9G,Residential,5,2018-06-28,6386.5,2018,6,28
L9G,Residential,5,2018-06-29,7280.7,2018,6,29
L9G,Residential,5,2018-06-30,8044.2,2018,6,30
L9G,Residential,5,2018-07-01,9178.9,2018,7,1
L9G,Residential,5,2018-07-02,9570.4,2018,7,2
L9G,Residential,5,2018-07-03,7866.0,2018,7,3
L9G,Residential,5,2018-07-04,7816.2,2018,7,4
L9G,Residential,5,2018-07-05,8617.4,2018,7,5
L9G,Residential,5,2018-07-06,7451.1,2018,7,6
L9G,Residential,5,2018-07-07,6180.4,2018,7,7
L9G,Residential,5,2018-07-08,6305.4,2018,7,8
L9G,Residential,5,2018-07-09,6680.6,2018,7,9
L9G,Residential,5,2018-07-10,7657.4,2018,7,10
L9G,Residential,5,2018-07-11,6834.2,2018,7,11
L9G,Residential,5,2018-07-12,6651.6,2018,7,12
L9G,Residential,5,2018-07-13,7447.9,2018,7,13
L9G,Residential,5,2018-07-14,7684.6,2018,7,14
L9G,Residential,5,2018-07-15,7286.0,2018,7,15
L9G,Residential,5,2018-07-16,8571.8,2018,7,16
L9G,Residential,5,2018-07-17,8104.1,2018,7,17
L9G,Residential,5,2018-07-18,6535.7,2018,7,18
L9G,Residential,5,2018-07-19,6302.9,2018,7,19
L9G,Residential,5,2018-07-20,6661.6,2018,7,20
L9G,Residential,5,2018-07-21,8578.4,2018,7,21
L9G,Residential,5,2018-07-22,6892.7,2018,7,22
L9G,Residential,5,2018-07-23,6746.0,2018,7,23
L9G,Residential,5,2018-07-24,7334.3,2018,7,24
L9G,Residential,5,2018-07-25,7832.1,2018,7,25
L9G,Residential,5,2018-07-26,7079.8,2018,7,26
L9G,Residential,5,2018-07-27,6746.9,2018,7,27
L9G,Residential,5,2018-07-28,6471.5,2018,7,28
L9G,Residential,5,2018-07-29,6112.3,2018,7,29
L9G,Residential,5,2018-07-30,7047.8,2018,7,30
L9G,Residential,5,2018-07-31,7003.5,2018,7,31
L9G,Residential,5,2018-08-01,7281.5,2018,8,1
L9G,Residential,5,2018-08-02,6878.0,2018,8,2
L9G,Residential,5,2018-08-03,7121.0,2018,8,3
L9G,Residential,5,2018-08-04,7274.6,2018,8,4
L9G,Residential,5,2018-08-05,7290.0,2018,8,5
L9G,Residential,5,2018-08-06,8695.4,2018,8,6
L9G,Residential,5,2018-08-07,8016.0,2018,8,7
L9G,Residential,5,2018-08-08,8100.1,2018,8,8
L9G,Residential,5,2018-08-09,6924.6,2018,8,9
L9G,Residential,5,2018-08-10,7111.9,2018,8,10
L9G,Residential,5,2018-08-11,6419.6,2018,8,11
L9G,Residential,5,2018-08-12,6671.1,2018,8,12
L9G,Residential,5,2018-08-13,7047.4,2018,8,13
L9G,Residential,5,2018-08-14,7261.4,2018,8,14
L9G,Residential,5,2018-08-15,7596.1,2018,8,15
L9G,Residential,5,2018-08-16,7902.0,2018,8,16
L9G,Residential,5,2018-08-17,8058.5,2018,8,17
L9G,Residential,5,2018-08-18,7481.6,2018,8,18
L9G,Residential,5,2018-08-19,6557.5,2018,8,19
L9G,Residential,5,2018-08-20,6762.2,2018,8,20
L9G,Residential,5,2018-08-21,7098.8,2018,8,21
L9G,Residential,5,2018-08-22,6791.3,2018,8,22
L9G,Residential,5,2018-08-23,6128.2,2018,8,23
L9G,Residential,5,2018-08-24,6291.2,2018,8,24
L9G,Residential,5,2018-08-25,6524.5,2018,8,25
L9G,Residential,5,2018-08-26,6867.2,2018,8,26
L9G,Residential,5,2018-08-27,7761.0,2018,8,27
L9G,Residential,5,2018-08-28,8572.8,2018,8,28
L9G,Residential,5,2018-08-29,9119.0,2018,8,29
L9G,Residential,5,2018-08-30,6889.5,2018,8,30
L9G,Residential,5,2018-08-31,6058.1,2018,8,31
L9G,Residential,5,2018-09-01,6017.9,2018,9,1
L9G,Residential,5,2018-09-02,7592.1,2018,9,2
L9G,Residential,5,2018-09-03,7905.4,2018,9,3
L9G,Residential,5,2018-09-04,7309.4,2018,9,4
L9G,Residential,5,2018-09-05,7758.0,2018,9,5
L9G,Residential,5,2018-09-06,8615.6,2018,9,6
L9G,Residential,5,2018-09-07,6468.0,2018,9,7
L9G,Residential,5,2018-09-08,5960.1,2018,9,8
L9G,Residential,5,2018-09-09,5616.7,2018,9,9
L9G,Residential,5,2018-09-10,5726.6,2018,9,10
L9G,Residential,5,2018-09-11,5667.9,2018,9,11
L9G,Residential,5,2018-09-12,5670.1,2018,9,12
L9G,Residential,5,2018-09-13,5897.9,2018,9,13
L9G,Residential,5,2018-09-14,6115.2,2018,9,14
L9G,Residential,5,2018-09-15,6519.6,2018,9,15
L9G,Residential,5,2018-09-16,6749.3,2018,9,16
L9G,Residential,5,2018-09-17,6856.2,2018,9,17
L9G,Residential,5,2018-09-18,6609.8,2018,9,18
L9G,Residential,5,2018-09-19,6068.1,2018,9,19
L9G,Residential,5,2018-09-20,5811.5,2018,9,20
L9G,Residential,5,2018-09-21,5829.7,2018,9,21
L9G,Residential,5,2018-09-22,5935.3,2018,9,22
L9G,Residential,5,2018-09-23,5333.3,2018,9,23
L9G,Residential,5,2018-09-24,5361.2,2018,9,24
L9G,Residential,5,2018-09-25,5344.7,2018,9,25
L9G,Residential,5,2018-09-26,5731.4,2018,9,26
L9G,Residential,5,2018-09-27,5414.2,2018,9,27
L9G,Residential,5,2018-09-28,5342.3,2018,9,28
L9G,Residential,5,2018-09-29,5219.1,2018,9,29
L9G,Residential,5,2018-09-30,5109.3,2018,9,30
L9G,Residential,5,2018-10-01,5434.4,2018,10,1
L9G,Residential,5,2018-10-02,5449.8,2018,10,2
L9G,Residential,5,2018-10-03,5325.8,2018,10,3
L9G,Residential,5,2018-10-04,5232.6,2018,10,4
L9G,Residential,5,2018-10-05,5390.5,2018,10,5
L9G,Residential,5,2018-10-06,5215.7,2018,10,6
L9G,Residential,5,2018-10-07,5013.3,2018,10,7
L9G,Residential,5,2018-10-08,5048.3,2018,10,8
L9G,Residential,5,2018-10-09,5127.8,2018,10,9
L9G,Residential,5,2018-10-10,5560.1,2018,10,10
L9G,Residential,5,2018-10-11,5953.0,2018,10,11
L9G,Residential,5,2018-10-12,5093.7,2018,10,12
L9G,Residential,5,2018-10-13,5179.5,2018,10,13
L9G,Residential,5,2018-10-14,5278.6,2018,10,14
L9G,Residential,5,2018-10-15,5262.5,2018,10,15
L9G,Residential,5,2018-10-16,5754.4,2018,10,16
L9G,Residential,5,2018-10-17,5355.6,2018,10,17
L9G,Residential,5,2018-10-18,5813.0,2018,10,18
L9G,Residential,5,2018-10-19,5563.7,2018,10,19
L9G,Residential,5,2018-10-20,5550.5,2018,10,20
L9G,Residential,5,2018-10-21,5357.2,2018,10,21
L9G,Residential,5,2018-10-22,5601.8,2018,10,22
L9G,Residential,5,2018-10-23,5456.5,2018,10,23
L9G,Residential,5,2018-10-24,5673.9,2018,10,24
L9G,Residential,5,2018-10-25,5711.1,2018,10,25
L9G,Residential,5,2018-10-26,5552.6,2018,10,26
L9G,Residential,5,2018-10-27,5493.7,2018,10,27
L9G,Residential,5,2018-10-28,5554.1,2018,10,28
L9G,Residential,5,2018-10-29,5579.0,2018,10,29
L9G,Residential,5,2018-10-30,5835.4,2018,10,30
L9G,Residential,5,2018-10-31,5223.7,2018,10,31
L9G,Residential,5,2018-11-01,5369.4,2018,11,1
L9G,Residential,5,2018-11-02,5658.6,2018,11,2
L9G,Residential,5,2018-11-03,5452.0,2018,11,3
L9G,Residential,5,2018-11-04,5522.1,2018,11,4
L9G,Residential,5,2018-11-05,5179.2,2018,11,5
L9G,Residential,5,2018-11-06,4844.6,2018,11,6
L9G,Residential,5,2018-11-07,5053.2,2018,11,7
L9G,Residential,5,2018-11-08,5294.3,2018,11,8
L9G,Residential,5,2018-11-09,5292.1,2018,11,9
L9G,Residential,5,2018-11-10,5801.9,2018,11,10
L9G,Residential,5,2018-11-11,5690.1,2018,11,11
L9G,Residential,5,2018-11-12,5572.2,2018,11,12
L9G,Residential,5,2018-11-13,5306.9,2018,11,13
L9G,Residential,5,2018-11-14,5856.1,2018,11,14
L9G,Residential,5,2018-11-15,6041.2,2018,11,15
L9G,Residential,5,2018-11-16,5691.7,2018,11,16
L9G,Residential,5,2018-11-17,5670.8,2018,11,17
L9G,Residential,5,2018-11-18,5790.2,2018,11,18
L9G,Residential,5,2018-11-19,5850.8,2018,11,19
L9G,Residential,5,2018-11-20,5737.1,2018,11,20
L9G,Residential,5,2018-11-21,5939.1,2018,11,21
L9G,Residential,5,2018-11-22,6784.4,2018,11,22
L9G,Residential,5,2018-11-23,6455.4,2018,11,23
L9G,Residential,5,2018-11-24,5815.2,2018,11,24
L9G,Residential,5,2018-11-25,5321.9,2018,11,25
L9G,Residential,5,2018-11-26,5474.6,2018,11,26
L9G,Residential,5,2018-11-27,5665.6,2018,11,27
L9G,Residential,5,2018-11-28,5968.2,2018,11,28
L9G,Residential,5,2018-11-29,5902.0,2018,11,29
L9G,Residential,5,2018-11-30,5817.8,2018,11,30
L9G,Residential,5,2018-12-01,5748.9,2018,12,1
L9G,Residential,5,2018-12-02,5645.2,2018,12,2
L9G,Residential,5,2018-12-03,6036.8,2018,12,3
L9G,Residential,5,2018-12-04,6034.4,2018,12,4
L9G,Residential,5,2018-12-05,6473.8,2018,12,5
L9G,Residential,5,2018-12-06,6259.8,2018,12,6
L9G,Residential,5,2018-12-07,6442.8,2018,12,7
L9G,Residential,5,2018-12-08,6351.3,2018,12,8
L9G,Residential,5,2018-12-09,6404.7,2018,12,9
L9G,Residential,5,2018-12-10,6238.3,2018,12,10
L9G,Residential,5,2018-12-11,6241.1,2018,12,11
L9G,Residential,5,2018-12-12,6297.8,2018,12,12
L9G,Residential,5,2018-12-13,6131.8,2018,12,13
L9G,Residential,5,2018-12-14,6063.1,2018,12,14
L9G,Residential,5,2018-12-15,5796.9,2018,12,15
L9G,Residential,5,2018-12-16,5863.2,2018,12,16
L9G,Residential,5,2018-12-17,5974.8,2018,12,17
L9G,Residential,5,2018-12-18,6209.0,2018,12,18
L9G,Residential,5,2018-12-19,6464.6,2018,12,19
L9G,Residential,5,2018-12-20,6141.4,2018,12,20
L9G,Residential,5,2018-12-21,5956.3,2018,12,21
L9G,Residential,5,2018-12-22,6504.5,2018,12,22
L9G,Residential,5,2018-12-23,6477.3,2018,12,23
L9G,Residential,5,2018-12-24,6218.7,2018,12,24
L9G,Residential,5,2018-12-25,6397.2,2018,12,25
L9G,Residential,5,2018-12-26,6302.8,2018,12,26
L9G,Residential,5,2018-12-27,6341.1,2018,12,27
L9G,Residential,5,2018-12-28,5790.8,2018,12,28
L9G,Residential,5,2018-12-29,5743.5,2018,12,29
L9G,Residential,5,2018-12-30,6319.4,2018,12,30
L9G,Residential,5,2018-12-31,6240.9,2018,12,31
L9G,Residential,6,2018-01-01,7955.4,2018,1,1
L9G,Residential,6,2018-01-02,7788.3,2018,1,2
L9G,Residential,6,2018-01-03,7624.7,2018,1,3
L9G,Residential,6,2018-01-04,7341.4,2018,1,4
L9G,Residential,6,2018-01-05,8188.5,2018,1,5
L9G,Residential,6,2018-01-06,8356.7,2018,1,6
L9G,Residential,6,2018-01-07,8281.6,2018,1,7
L9G,Residential,6,2018-01-08,7281.4,2018,1,8
L9G,Residential,6,2018-01-09,6671.7,2018,1,9
L9G,Residential,6,2018-01-10,6990.0,2018,1,10
L9G,Residential,6,2018-01-11,6226.7,2018,1,11
L9G,Residential,6,2018-01-12,5489.0,2018,1,12
L9G,Residential,6,2018-01-13,7190.9,2018,1,13
L9G,Residential,6,2018-01-14,7686.6,2018,1,14
L9G,Residential,6,2018-01-15,7661.0,2018,1,15
L9G,Residential,6,2018-01-16,7178.0,2018,1,16
L9G,Residential,6,2018-01-17,7503.0,2018,1,17
L9G,Residential,6,2018-01-18,7549.7,2018,1,18
L9G,Residential,6,2018-01-19,7185.8,2018,1,19
L9G,Residential,6,2018-01-20,6706.3,2018,1,20
L9G,Residential,6,2018-01-21,6374.1,2018,1,21
L9G,Residential,6,2018-01-22,6305.3,2018,1,22
L9G,Residential,6,2018-01-23,6331.9,2018,1,23
L9G,Residential,6,2018-01-24,6922.8,2018,1,24
L9G,Residential,6,2018-01-25,7301.9,2018,1,25
L9G,Residential,6,2018-01-26,6863.8,2018,1,26
L9G,Residential,6,2018-01-27,5917.7,2018,1,27
L9G,Residential,6,2018-01-28,6040.6,2018,1,28
L9G,Residential,6,2018-01-29,6666.1,2018,1,29
L9G,Residential,6,2018-01-30,7095.4,2018,1,30
L9G,Residential,6,2018-01-31,7510.4,2018,1,31
L9G,Residential,6,2018-02-01,6663.5,2018,2,1
L9G,Residential,6,2018-02-02,7357.6,2018,2,2
L9G,Residential,6,2018-02-03,7360.0,2018,2,3
L9G,Residential,6,2018-02-04,6532.1,2018,2,4
L9G,Residential,6,2018-02-05,7238.0,2018,2,5
L9G,Residential,6,2018-02-06,7308.9,2018,2,6
L9G,Residential,6,2018-02-07,7269.1,2018,2,7
L9G,Residential,6,2018-02-08,7467.4,2018,2,8
L9G,Residential,6,2018-02-09,7278.8,2018,2,9
L9G,Residential,6,2018-02-10,6616.2,2018,2,10
L9G,Residential,6,2018-02-11,6706.2,2018,2,11
L9G,Residential,6,2018-02-12,7045.9,2018,2,12
L9G,Residential,6,2018-02-13,7373.3,2018,2,13
L9G,Residential,6,2018-02-14,6801.6,2018,2,14
L9G,Residential,6,2018-02-15,6245.6,2018,2,15
L9G,Residential,6,2018-02-16,6166.8,2018,2,16
L9G,Residential,6,2018-02-17,6701.4,2018,2,17
L9G,Residential,6,2018-02-18,6364.2,2018,2,18
L9G,Residential,6,2018-02-19,6223.4,2018,2,19
L9G,Residential,6,2018-02-20,5583.6,2018,2,20
L9G,Residential,6,2018-02-21,5229.9,2018,2,21
L9G,Residential,6,2018-02-22,6371.3,2018,2,22
L9G,Residential,6,2018-02-23,6414.4,2018,2,23
L9G,Residential,6,2018-02-24,6026.2,2018,2,24
L9G,Residential,6,2018-02-25,6003.7,2018,2,25
L9G,Residential,6,2018-02-26,6193.0,2018,2,26
L9G,Residential,6,2018-02-27,6168.0,2018,2,27
L9G,Residential,6,2018-02-28,5893.8,2018,2,28
L9G,Residential,6,2018-03-01,5915.7,2018,3,1
L9G,Residential,6,2018-03-02,6338.2,2018,3,2
L9G,Residential,6,2018-03-03,6268.1,2018,3,3
L9G,Residential,6,2018-03-04,6280.7,2018,3,4
L9G,Residential,6,2018-03-05,6634.4,2018,3,5
L9G,Residential,6,2018-03-06,6426.9,2018,3,6
L9G,Residential,6,2018-03-07,6390.9,2018,3,7
L9G,Residential,6,2018-03-08,6531.1,2018,3,8
L9G,Residential,6,2018-03-09,6435.0,2018,3,9
L9G,Residential,6,2018-03-10,6237.5,2018,3,10
L9G,Residential,6,2018-03-11,6571.4,2018,3,11
L9G,Residential,6,2018-03-12,6861.2,2018,3,12
L9G,Residential,6,2018-03-13,7027.6,2018,3,13
L9G,Residential,6,2018-03-14,7079.7,2018,3,14
L9G,Residential,6,2018-03-15,7031.1,2018,3,15
L9G,Residential,6,2018-03-16,7185.5,2018,3,16
L9G,Residential,6,2018-03-17,6924.4,2018,3,17
L9G,Residential,6,2018-03-18,6642.1,2018,3,18
L9G,Residential,6,2018-03-19,7296.2,2018,3,19
L9G,Residential,6,2018-03-20,7628.8,2018,3,20
L9G,Residential,6,2018-03-21,7469.7,2018,3,21
L9G,Residential,6,2018-03-22,7400.8,2018,3,22
L9G,Residential,6,2018-03-23,7197.4,2018,3,23
L9G,Residential,6,2018-03-24,6930.4,2018,3,24
L9G,Residential,6,2018-03-25,6797.9,2018,3,25
L9G,Residential,6,2018-03-26,7270.3,2018,3,26
L9G,Residential,6,2018-03-27,6837.4,2018,3,27
L9G,Residential,6,2018-03-28,6710.8,2018,3,28
L9G,Residential,6,2018-03-29,6658.5,2018,3,29
L9G,Residential,6,2018-03-30,6019.4,2018,3,30
L9G,Residential,6,2018-03-31,6322.3,2018,3,31
L9G,Residential,6,2018-04-01,6320.1,2018,4,1
L9G,Residential,6,2018-04-02,6729.9,2018,4,2
L9G,Residential,6,2018-04-03,6899.6,2018,4,3
L9G,Residential,6,2018-04-04,7207.3,2018,4,4
L9G,Residential,6,2018-04-05,7473.4,2018,4,5
L9G,Residential,6,2018-04-06,7142.1,2018,4,6
L9G,Residential,6,2018-04-07,6856.9,2018,4,7
L9G,Residential,6,2018-04-08,6535.5,2018,4,8
L9G,Residential,6,2018-04-09,7418.4,2018,4,9
L9G,Residential,6,2018-04-10,7208.9,2018,4,10
L9G,Residential,6,2018-04-11,7175.7,2018,4,11
L9G,Residential,6,2018-04-12,6817.2,2018,4,12
L9G,Residential,6,2018-04-13,6474.6,2018,4,13
L9G,Residential,6,2018-04-14,6266.8,2018,4,14
L9G,Residential,6,2018-04-15,6654.4,2018,4,15
L9G,Residential,6,2018-04-16,7239.6,2018,4,16
L9G,Residential,6,2018-04-17,7296.7,2018,4,17
