TOTAL_CONSUMPTION_API,TOTAL_CONSUMPTION_ORIG
6847.8,6682.2
6893.7,5752.7
6268.6,5326.8
6869.900000000001,5207.3
7424.599999999999,5138.4
7059.3,5258.7
6807.8,5915.7
7266,6731
7258.5,7764.3
6797.299999999999,7376.6
6918.5,7069.1
7798.4,6945.7
7886.5,7038.5
7402.7,7186.3
7419.3,7140.8
7219.099999999999,7248.1
7059.3,7728.9
7145.4,8797.7
7626.5,10139.8
7884.5,10540
7347,10681.9
7562.4,10581.2
7954.5,9899.6
7899.7,8867.9
7770.3,7442.8
7727.6,6624.7
7402.9,6080.6
7381.400000000001,5789.3
7078.8,5640.1
7322.599999999999,5764.9
6831.5,6338.2
7051.599999999999,7175.6
7774.1,7549
8201.1,7423.5
8349.8,7348.8
7758.9,7232.4
7765.7,7131.3
8294.7,7132.3
8354.8,7029
8340.6,7020.4
7855.599999999999,7034.4
8191.400000000001,7754.2
7902.3,8870.5
7905,9829.5
7677.4,10163.1
7711.3,10220.8
8448.7,9728.3
7934,8944.8
8491.9,7637.5
8562.3,6864.2
7660,6273.3
7542.2,6063.8
8066.200000000001,5951.5
8843.9,5960.7
8393.4,6268.1
8335.699999999999,6921.3
8848.300000000001,7552.2
8476.5,8226.7
7610,8501.4
7806.5,8538.2
9425.4,8544
9442.8,8504.1
8362.8,8587.3
7935.9,8336.7
7984.3,8334.6
8070.400000000001,8712
8946,9634.9
9366.099999999999,10603.7
8846,10778.8
8852.4,10250.9
8351.7,9855.2
8524.300000000001,9051.5
8649.1,7880.2
8128.5,6926.8
9428.5,6358.8
9441.8,6106.4
8374.2,5974.4
8209.3,6029.4
7650.5,6280.7
7773.3,6700.3
8399.1,7490.1
8935.5,8183.5
8954.5,8539.8
7980.400000000001,8507.4
7613,8707.3
8020.3,8726.1
7391.8,8565.1
7661,8612.8
7784.5,8710.2
8844.699999999999,9397.6
8758.800000000001,10563.2
8501.7,11331.1
8113,11494.2
7029.7,11314.1
7887.1,10547.3
8726.300000000001,9154.8
8785.5,7720.8
7630,6606.5
7455.8,6155.5
7096.700000000001,5968.6
8362.199999999999,5888.2
8369,6075.3
8662.5,6634.4
8595.599999999999,7600.9
7995,8435.8
7895.7,7627.8
7431.5,7086.1
7665.2,6837.2
8331.1,6788.5
8008.3,6635.9
7732.200000000001,6453.2
7014.5,6409.1
7543.3,6662.1
7556.8,7642.7
7361.3,8951.6
7360.7,9984.4
7894.8,10484.1
8477.3,10398.6
7250.5,9847.9
6611.599999999999,8757.6
6810.700000000001,7250
6577.7,6323.3
5809.8,6026.7
6388.5,5726.2
6568.8,5850.5
6361.6,5881.3
6196.1,6426.9
6563.2,7470.3
6598.900000000001,8268.2
6401.8,7611.1
6726.9,7192.9
7082.8,7141.6
7680,7225
7576.8,7216.3
7018.099999999999,7114.2
6776.8,7307.1
6391.1,7722.3
7025.7,8831.2
6742.099999999999,10041.3
6660.9,10474.6
6357.2,10749.9
6167.900000000001,10734.3
5956.8,10139.4
6019.2,8814.5
6432.7,7490.7
6724.7,6526.5
6321.9,6059.5
5714.6,5846.2
5530.7,5627.4
5413.099999999999,5912.4
5999.9,6390.9
6356.7,7324.5
6620.7,8220.6
6516.6,7795.5
6544.400000000001,7142.6
6505.5,6941.3
6133.2,6915.8
5912.2,6989.6
6064.799999999999,7109
6474.7,7089.3
5595.099999999999,7299.8
5601.3,8333.8
6130.3,9533
6810.2,10217.6
6347,10562
6233.3,10413.4
6280.8,9957
6104.8,8813.8
5897.599999999999,7338.2
6165.3,6369.3
6046.2,5996
5974.2,5865.7
6429.599999999999,5804.4
6405.099999999999,5965.6
6100.1,6531.1
5869.1,7486.9
5859.9,8259.7
6119.8,7727.6
6394.599999999999,7195.4
7212.900000000001,6912.6
7716,6999
8412.9,7043.9
6276,7042.9
6221,7115.4
6280.1,7389.7
6398.099999999999,8367.1
7796.2,9623.9
7460.1,10262
6581.3,10583.9
6375.5,10584.2
6442.7,10036.6
6389.299999999999,8832.7
7665.599999999999,7445.4
7380.4,6575.6
7107.1,6104.8
7975.9,5883.9
9836.300000000001,5856.4
10830.199999999999,5972.5
7369.7,6435
6775.3,7436.4
7048.6,8182.2
6841.7,7886.9
6735.7,7352.4
6722.3,7221.4
6924.3,7041.6
6880.2,7198.4
6791.700000000001,7048.7
7342.3,7091.2
7662.099999999999,7368
7495.5,8325.5
7614.400000000001,9366
8122,10033
9364.300000000001,10491.6
10913,10354
7786,9672.9
7133.6,8817.5
7036.2,7742.7
7377.5,6939.8
12477.3,6403
10944.6,6177.4
9352.8,6047.1
9815.2,5932.7
10388.900000000001,6237.5
9916.7,6871.2
7356.4,7750.3
7489.8,8291.7
7896.1,8706.8
9983.4,8535.4
9692.4,8697.6
8684.5,8929.8
8643.8,9107.1
8992,9040.4
8785.5,9182.1
8092.900000000001,9530.2
9001.900000000001,10438.9
8712.9,10693.5
7987.6,10639.4
8732.099999999999,10354.4
10202.6,9698.9
9583.6,8859
7847.799999999999,7765.5
8424.2,7008.4
9330.800000000001,6403.5
10107.2,6225.4
9970.1,6218.9
9366.3,6197.1
12801,6571.4
11085.9,7148.4
10975.8,7785.9
11613.5,8353.7
10937,8316.7
11341.9,8737.4
7927.8,9452.9
8644.6,9496.5
9372.6,9353.8
9247.1,9393.8
9327.199999999999,9747.7
8887.6,10372.8
9510.6,10563.2
9782.3,10593.7
8809.5,10853.1
9985.199999999999,10331.7
10402.6,9314.6
10632.1,7877.7
12434.7,6797.9
13203.2,6010.8
10009,5714.5
8226.7,5732.4
9117.9,5821.9
8131.9,6148.9
8272,6861.2
8498.1,7472.6
8413.2,7700.8
8637.3,7589.3
9091.2,7688.7
8719.400000000001,7689.9
9298.2,7716.7
9545.6,7637.5
10691.4,7465.8
9237.9,7613.7
8694.4,8084.6
9030,9117.2
9630.4,9350.6
9515.300000000001,9942.8
8425,10378
8112.299999999999,9846.8
9733,8939.8
10722.400000000001,7643.5
8229.199999999999,6659.3
8255.199999999999,6122.7
7885.9,5937.9
9095.3,5936.9
10512,5942.8
7588.1,6410.8
7213.5,7027.6
7456.1,7836.2
7822.6,7782.7
7952.7,7397.5
8502.2,7037
8985.199999999999,6953.6
8159.400000000001,7048.7
7275.400000000001,6853
6829.2,6837
6926.400000000001,7295.6
6702.8,7920.6
7211.200000000001,8703.6
7955.7,9125.6
8307,9857.5
7041.299999999999,10383.4
7287.8,9970
7590.400000000001,8894.9
6354.299999999999,7557.6
6446.400000000001,6726.1
6286.4,6144.7
6218.599999999999,5970.7
6166.5,5894.6
6157.6,5890.5
6105.9,6356.8
6248.599999999999,7079.7
6300.599999999999,7807.5
6201.7,7859.1
6092.9,7703.7
6031.3,7550.1
5819.3,7439
5688.700000000001,7568.6
5742.1,7520.4
6222.5,7405.2
6243.200000000001,7752.5
5886.299999999999,8382
5837.6,9025.2
5544,9316
5595.7,9879.7
5852.5,10562.3
5941.200000000001,10242.6
6173.8,9131.5
5634,7649.3
5984,6805.7
6043.1,6305.6
6196.099999999999,6025.3
6303,5952.9
5817.799999999999,6021
5613.4,6325.7
5532.8,7031.1
5466.5,7775.1
5376.900000000001,7752.5
5637,7423.8
6056.8,7116.9
6246.1,7048.7
5956.200000000001,6983.4
5771.3,6852.4
5468.599999999999,7012.7
5430,7245.2
5560,7841.4
5599.5,8622
5484.3,8811.9
5722.599999999999,9543.1
5746.599999999999,10127.5
6329.6,9831
6470.700000000001,9085.6
6071.7,7652.5
5812.799999999999,6675.9
6166.8,6268.4
6907,5975.7
6987,5865.9
6725.200000000001,6033.9
6867,6423.8
6988.5,7185.5
7386.4,7766.7
7693.400000000001,7941.5
7836,7818.4
7878.1,7653
7012.8,7616.2
7019.7,7476.4
7213.7,7278.4
6704,7164.3
7270.400000000001,7269.4
7168.3,7688.9
6739.099999999999,8393.3
7148.4,8860.8
6732.1,9658
7573.3,10351.9
7737.6,10172.2
7276.599999999999,9288.3
7768.599999999999,8154.7
7551.2,7156.1
6950,6568.9
6930.6,6433.7
6877,6322
7418.6,6217.2
8036.2,6435.9
7909.2,6924.4
7480.3,7552.9
7828,8386
7938,8649.7
8152.1,8637
7456.6,8782.5
8033.3,8823.4
8405.2,8478.6
8004.8,8325.9
7955.1,8284.5
8102.4,8513.6
8298.6,8839.9
8094.2,9093.1
10028.7,9559.7
10186.6,9814.8
9458.699999999999,9618.1
8836.1,9015.7
8378.9,8077.4
7959,7015.5
7260.9,6485.2
7087.1,6131.9
7999.2,6085.7
7294.400000000001,6087.2
7423.6,6198.4
7399.2,6642.1
7455,7466.5
7493.4,8160.6
7756.5,8488.7
8070.5,8552.9
7615.900000000001,8762.1
7275.400000000001,8871.1
7550.099999999999,8736.7
7553.1,8365.8
7628.400000000001,8452.7
8284.9,8801.2
8610,9588.3
7968,9734.2
7539.4,10245.9
7176.9,10731.9
7158,10160.8
7186.8,8873.1
7843.6,7472.9
7925,6394.6
7535.900000000001,5824.9
7633.8,5631.9
7788,5613.1
7456,5723.4
7901.599999999999,6194.6
8117,7296.2
7884.1,8229.6
7850.799999999999,7785.9
8051.099999999999,7175.3
8553.5,6915.1
8364,6911.9
8463.6,6919.2
9573.5,6823
8653.3,6713.2
7427.6,6906
7522.3,7653.1
7264.700000000001,8602.2
7161.1,8870.2
7337.099999999999,9598
8007.5,10391.2
8075.799999999999,10109.1
7358.2,8832.7
7267.2,7438.8
6888.5,6491.6
6903.7,6143.8
7409.2,5990.3
8403.3,5988.2
7771.5,6136.9
7281.8,6623.6
7201.9,7628.8
7492.200000000001,8417.5
8069.4,7925.7
7787.4,7311.6
8545.9,7303.4
8159.700000000001,7329.4
7604.400000000001,7045.7
7631.299999999999,6811
7517.4,6854.1
7304.3,7038.9
7499.099999999999,7737.1
7860.3,8716.2
7654.3,8965.9
7376.799999999999,9850.7
7345,10596
7597.2,10157.8
7591.6,9013
7461.7,7550
7812.7,6571.4
7665.5,6145.6
7133.7,5909.1
7227.9,5908.6
7419.2,6066.5
7120.5,6561.4
6587.1,7469.7
7189,8302.9
7978,8007.6
7267.9,7455.1
6663.5,6983.1
6504.900000000001,6893.8
6408.3,6753.2
6771.7,6734.1
6897.7,6693.4
7090.7,6971.3
6379.700000000001,7705.1
6575.099999999999,8432.3
6656.7,8721.8
7195.1,9445.9
6986.2,10282.3
6713.599999999999,9960.9
7204.2,8841.7
6638.599999999999,7391.1
6015.8,6452.1
6370.5,5975.2
5962.5,5705.2
6500.7,5767.9
7045.599999999999,5938.1
6674.5,6398.6
6237.799999999999,7400.8
5655.099999999999,8233
5471.7,7696.3
5704,7224.2
5970.3,6906.1
6144.7,6707.6
5791.1,6639.8
5585.3,6460.8
6385.7,6411.2
6556.2,6630.6
6126,7375.8
6258.9,8149.7
5873.9,8364
6216.7,9151.5
6207.599999999999,10056.1
6272,9795.4
6359.5,8734.3
6472.5,7342.8
6139.8,6377.3
6369.099999999999,5886.5
6340.5,5777.9
6238.9,5733.9
6353.799999999999,5858.6
6557.2,6257.2
6174.7,7197.4
6217.4,8115.8
6243.599999999999,7697
6151.3,7240.8
5964.5,6835.8
5868,6766
5987.9,6617.7
5880.1,6368
6287.900000000001,6360.9
7385.5,6528.1
6615.9,7124.4
6065.5,7836.8
6050.400000000001,8116.8
6111,8816.5
6374.5,9651.7
6330.8,9553.5
6302.5,8770.1
6376.599999999999,7649.5
6432.3,6710.5
6270.3,6493.7
6230.6,6260.9
6422.2,6094.6
6438.3,6199.7
6593.2,6420.4
6992.1,6930.4
7535.3,7902.4
7142.3,8503.5
8167.900000000001,8768.7
9402.9,8973.8
10391.900000000001,8938.2
11105.199999999999,8923.7
7265.8,8678.9
6951.9,8382.4
7459.099999999999,8546.9
7173.799999999999,8660.3
6975,9156.6
6813.1,9424
7107.9,9841.5
7727.900000000001,10266.1
7051.5,10018.3
6833.299999999999,9269.2
6849.2,8302.8
6957,7434.3
6965.400000000001,6544.5
7534.3,6216.9
7644.2,6097.3
7974.2,6064.3
7642.7,6324.3
7884.6,6797.9
8166.3,7612.5
7931.3,8336.1
8040.3,8570.2
9045.8,8677.7
10403.3,8897.8
8577.3,8984.1
7987.1,8969.2
7991.5,8832.5
8689.8,8889.1
10080,9402.6
11014.6,10066.8
8783.9,10143
8954.800000000001,10380.1
11715.5,10945.2
12220.099999999999,10413.4
10814.900000000001,9129.9
8771.6,7573.9
8292.7,6507.4
8637.4,5882.6
9639.9,5671.1
8971.699999999999,5630.4
9373.1,5721.3
8446.1,6183.9
9205.900000000001,7270.3
9176.6,8184.4
9263.3,7536
8720.1,6891.5
8879,6552.2
8967.5,6478.3
8719.800000000001,6461.2
9128.199999999999,6256.4
9394.300000000001,6179.2
9111.8,6410
9573.300000000001,7193.8
9835.7,8093
10569.3,8422.1
11001.4,9244.6
12626.1,10049.4
8386.6,9625.6
8062.8,8376.4
7978.900000000001,6884.2
7926.8,5917.4
8654.800000000001,5531.1
9773.199999999999,5273
9554.9,5228.3
8294.5,5344.8
8497.2,5782.2
8502.9,6837.4
8419.6,7821.2
9904.6,7561.1
9156.9,7191.5
9130.6,7122.5
9460.900000000001,7156.5
8787.199999999999,7168.2
8505.1,7070.4
7702.5,7177.5
8746.400000000001,7614.7
8544.9,8618.6
7450.8,9427.5
8038.3,9592.8
9662.7,9870.5
8288.5,10109.5
8226.4,9641.6
7635.400000000001,8393.1
8987.699999999999,6880
8569.5,5901.4
8137.900000000001,5312.2
7639.6,5157.2
7685.900000000001,5081.9
8092.8,5222.8
7296.099999999999,5702.4
7420.599999999999,6710.8
7827.4,7712
8040.900000000001,7379.1
10485.3,6943.3
11643.2,6537.9
11471.4,6562.7
10541,6518.6
9361.1,6278.5
7609.3,6294.9
7494,6645.6
7614.299999999999,7436.8
7695,8164.9
7282.3,8461.2
6916.799999999999,9048.8
6813.9,9846.2
6937.7,9623.5
6969.2,8492
6944.900000000001,7036.9
6605.299999999999,6005.2
6640,5467.8
6603.3,5237.8
6793.900000000001,5148.7
6951.8,5226.6
6652.8,5687.6
6573.6,6658.5
6467.4,7826.1
6385.900000000001,7528.8
6343.9,7151
6306.3,6949
6673.4,7044.4
6772.900000000001,7019.4
7020.1,6975.7
7388.900000000001,7019.1
7594.099999999999,7294
7490.8,8083.1
6740.900000000001,8954.2
6443.6,9179.5
6202.4,9603.3
6434.8,9851.4
6159,9629.8
6158.7,8810.8
6067.8,7497.3
6076.400000000001,6460.7
6223.900000000001,5710.8
6410.3,5431.1
6015.7,5242.2
5983,5239.9
5931.6,5554.3
5935.5,6019.4
5812.099999999999,6826.1
6083.5,7734.2
6195.299999999999,8438.2
6298.599999999999,8882.7
5847,8995.7
5544.7,9236.4
5569.8,9055.4
5653.1,8835
5987.599999999999,8830.9
6222.8,8831.4
6293.7,9184.7
6535.2,8974.3
6615.400000000001,9209.6
6700.1,9829.2
6404.9,9534.3
6220.8,8855.9
6242.4,7622.2
6350.200000000001,6540.9
6301.4,6063.7
6847.3,5769.4
7390.2,5656.8
7011.8,5645.4
7306.5,5798.7
7756.8,6322.3
7494.200000000001,7168.4
7084.9,7948.8
7250.9,8266
7110.4,8330.8
6890.900000000001,8463.4
7699.700000000001,8353.9
7648,8337.1
7761.2,8287.2
7995.400000000001,8533.2
7392.400000000001,9279.4
7673.3,10231.3
7732.4,10158.2
8621.3,10149.6
8351.1,10041.3
7659.9,9699.9
8336.1,8722.4
8593.6,7537.4
8478.3,6667.2
7511.5,6051.6
8287.2,5799.3
8282.3,5655.7
7879.5,5677.4
7955.7,5809.5
7996.8,6320.1
8215.9,7307
7908.6,8278.4
7823.5,8709.4
7648.8,8935.6
7806.8,9352.7
8225.5,9820.3
8303.2,9637.5
8620,9450.5
8216.9,9434.8
8194.9,9543.5
8420.5,9480
7550.900000000001,9205.2
8439.4,9474.7
8853.4,10150.6
8488.8,9928.5
9075.3,9006
8957.1,7617.8
8695.6,6566.2
8728,5887
8264.4,5681.3
7955.8,5594.3
7973.2,5652.7
7958,6046.8
8286.4,6729.9
8560.800000000001,7356.1
9029.6,7532
7540.3,7647.3
7538.2,7631.4
7186.7,7681.2
7991.7,7643.7
8551.3,7460.3
8678.5,7268.6
7129.3,7274.2
6297.9,7861.4
6528.7,8735.8
6081.3,8918.2
5479.6,9566.3
7163.5,10351.4
7930.6,9926.6
7267.7,8668.9
6880.3,7088.2
7045.7,6061.1
7151.3,5588.8
6836.5,5357.3
7155.3,5330.1
6677.5,5393.9
5967.5,5877.3
6024.9,6899.6
6407.1,7886.9
6775.2,7524.1
6443.5,7301.3
6196.5,7063.7
6182.4,7025.7
6148.9,7062.5
6522.6,6996.1
7161.9,7100.1
6312.7,7503.8
6771.4,8563.8
7380.9,9696
7021.9,10079.7
6743.8,10243
6904.2,10494.1
6947.1,9916
6943,8651.2
6913.3,7152.9
6832.3,6229.6
6945,5641.2
6530.1,5443.5
6809.6,5326.6
6450.8,4575.8
5882,4180.6
5793.8,7207.3
6860.7,8024.4
6755.4,7240.2
6307.8,7116.1
5513.7,7208.9
5061.2,7236.9
6132.2,7142.1
6165.7,7103.6
6263.7,7216.8
6361.2,7783.7
5740.9,8458.4
5700.7,9165.9
5435.5,9358.1
5326.8,9851.2
6080.6,10575.2
6273.3,10353.2
6358.8,9055.6
6155.5,7495.3
6026.7,6530
6059.5,6073.2
5996,5971.4
6104.8,5833.2
6403,5946
6403.5,6460.7
5714.5,7473.4
5937.9,8271.8
5970.7,7755.4
6025.3,7228.5
5975.7,7011
6433.7,7041.9
6131.9,7098.7
5631.9,6918.2
5990.3,6907.4
5909.1,7205
5705.2,7922.3
5777.9,8674.6
6260.9,8837.4
6216.9,9303
5671.1,10213.8
5273,10073.8
5157.2,8907.8
5237.8,7434
5431.1,6498.2
5769.4,6010.1
5799.3,5831.3
5681.3,5717.7
5357.3,5831
5443.5,6232.1
5971.4,7142.1
5831.3,8038.5
6026.7,7728.9
6022.1,7287.1
5787.3,7255.6
5577.8,7268.5
5531,7169.4
5306.4,6870
4986.9,7018.2
5515.5,7302.9
6479.9,7963.7
5952,8746
5751.7,8963.2
5752.7,9273.8
5554.9,10063.3
5752.1,9852.5
5932.7,8998.4
5395.8,7756.7
4838,6747.7
4726.5,6319.6
4721,6026.7
5195,5974
4896,6012.2
4992.6,6264.1
5653.8,6856.9
4920.5,7678.5
4709.7,8300.9
4437.7,8594.4
5120.3,8783.3
4687.4,8978.5
4186.6,9209.3
4737.4,9049.1
4654.4,9108.6
4722.3,9254.3
4661.1,9505.4
4830.4,9909.2
4773.6,9923.3
5036.2,10101.5
5199.6,10288
4791.5,9822.1
4931.4,9186.9
4897,8017
4965.4,7019.9
5196.7,6337.2
5515.1,6022.1
5144.5,5916.5
5193.8,5885.4
5066.1,6057.9
5120.9,6535.5
5526.6,7405.3
6033.6,8043.2
6558.7,8509.4
6635.8,8893
6783.6,9247.8
8873.6,9470.7
6250,9260.2
8035.6,9184.4
7709,9397.6
7155.8,9881.7
6041.6,10408.8
5796,10210.8
5599.4,10510.6
5410.2,11063.6
5491.3,10511.4
5711.8,9237.8
6198.6,7676.5
6112.6,6614.7
5806.5,6024.8
5630.3,5787.3
7136,5812.3
6086,5922.2
6043.8,6409.4
6489.9,7418.4
7443.9,8250.4
10594.8,7655.5
7855.1,7075.6
6513.5,6735.8
6412.4,6734.8
6063,6644.8
6513.5,6536.4
6217.5,6594
6041.1,6841.9
6087.8,7861.4
6507.5,8945.4
6499.7,9121.2
8361.6,9365.6
9477.9,10135.5
11280.4,9853.8
11331.5,8576.6
9496.4,7125.5
8885.5,6178.1
10042.8,5791.7
9439.8,5577.8
6768.7,5528.5
7261.6,5668.6
7541.4,6164.2
8871.9,7208.9
7761,7929.7
7404.8,7329.2
8656.8,6747.8
9231.2,6592.2
8260.4,6585.3
9918.7,6712.1
9491.8,6516
7150.4,6790.8
6843.8,7020.8
7252.9,7719.2
9918.8,8627.7
8027.3,8802.8
7158,9086.5
8162.4,9864.5
8662.6,9687.6
8105.6,8669.2
7298.6,7109
7146.3,6133.2
6706.1,5710
7487.2,5531
7505.2,5486.9
7715.7,5624.6
7371.3,6108.7
8009.6,7175.7
8523.4,7875.1
8835.4,7362.1
10180,6782.6
8949.5,6703.1
9098.7,6914.7
7770.2,6853.2
8115.4,6867.1
7223.5,7106.7
7787.4,7430.1
7829.1,8245.9
7983.2,9274.7
8669.4,9122
9142.6,9460.5
8926.4,9920.5
8675.6,9549
7377.3,8519.2
7160.5,7062.7
7708,6095.2
7290.1,5635.2
6121.6,5306.4
6633.5,5242.5
7172,5331.6
7614.5,5811.3
8667.9,6817.2
9496.8,7870.3
10596.5,7615.7
7468,7114
6165.8,7072.9
6442.7,7166.4
8741.7,6681.3
9121.7,6384.4
8192.3,6313.5
8553,6866.1
10099,7182.9
6932,7619.3
6366.8,7882
5856.7,8324.8
5625.1,9065.3
5477,9043.2
5661,8121.7
5979.2,6763.3
6343.3,5705
7510.1,5238.3
7979.7,4986.9
7555.5,4948.4
7023.6,4991.6
6431.3,5487.3
5899.5,6474.6
5769.1,7486.8
6415.3,7402.9
5548.2,7018.8
5217.6,7000
5249.6,6967.8
5628.1,6889.8
5288.3,6627.9
5235.9,6561.7
5370.3,7098.1
5235.3,8233.3
5192.2,9281.2
5176.1,9374
5052.3,9545.1
5054,9869.9
5116.1,9538.1
5413.7,8607
5311.7,7371.9
5221.5,6373.7
4988.7,5835.2
6175.5,5515.5
6267,5362.5
4936.3,5405.6
5168.4,5626.3
5453.4,6266.8
4962.9,5466.7
5246.9,8621.7
5009.1,9082.2
5322.7,9718.1
5236.8,10102.7
5730.4,10272.8
5364.2,10399
5165.8,10423.6
5033.9,10806.5
5056.3,11439.1
5222.5,11855.9
5059.1,11585.4
5323.7,11167.5
5595.5,11069.1
5133.3,10650.2
5273.1,9705.2
4861.9,8477.8
4925.8,7375.1
5314.4,6769.1
5347.2,6479.9
5563.7,6263.3
5312.8,6220.7
4982.4,6399.7
5170.6,6654.4
5370.4,7514.1
5488.7,8457.8
6034.9,9338.1
6141.6,9985.9
5671.2,10541.6
5419.2,11055
5914.9,10957.2
5967.8,10710.3
5901,10743.4
5985.4,11316.5
6194.5,11836.3
5862.1,10618.3
5814.7,10139.9
6012.7,11164.2
6688.7,10582.2
6588,9242.6
6211.8,7702
5870.6,6684.6
5678.2,6174.7
5827.5,5952
6111,5763.2
5965.6,5871.3
5950.2,6356.8
6200,7239.6
6210,7703.5
6051.8,8115.3
6104.6,7922.3
6537.3,8083.3
6370.3,8354.3
6535.1,8329.1
6703.3,8229.8
6794.1,8151.9
6415.7,8418.2
6355.6,9069
6495.7,9953.7
6252.7,9999.1
6273.8,10264.1
6330.2,10560.5
6475.2,10014.7
6147.9,8952.9
6347,7557.6
6664.9,6387.5
6356.9,5943
6347,5751.7
6814,5738.9
7158.6,5794.9
6787.7,6281.5
7338.5,7296.7
6947.5,8148.7
6624.7,7696.5
6403.6,7222.6
6377.2,7055.2
6758.7,7179.7
6658.4,7258.8
7061.9,6967.3
6605.8,6939
6440.3,7278.1
6373.6,7960.7
6376.5,8973.1
6391.6,9182.7
6539.2,9687.9
5887.6,10377.8
5844.5,10118.1
6555.9,8929.5
6944.2,7455.4
7009.2,6435.5
7139.5,5910.2
6631.1,5752.7
6597.8,5652.3
6506.6,5737.2
6977.9,6217
6713.6,7256.7
6993,8066.4
7912.8,7646.3
8130.6,6983.2
7915.2,6992.4
6891.2,6995.9
6194.4,7042.5
6700.1,6878
7644.1,6881.9
7476.7,7338.8
7602.2,8100.2
6995.6,8786.3
7752.9,8935.5
8857.6,9465.1
8469.5,10118.2
8113.2,9977.9
6869.4,8792.1
6065.2,7343.1
5653.3,6305.4
6594.6,5790.7
6356,5554.9
6223.6,5471.2
7547.6,5633.7
7206.5,6142.7
6790.7,7131.9
7104.6,8023.2
6372,7741.2
6880.3,7208.3
6307.9,7006.9
6951.3,6983.1
7171.5,6889
7315.9,6644.4
7075.4,6570.2
6980.4,6932.1
6403.2,7669.1
6452.3,8768.1
6602.9,8767
6475.3,8961.9
6824.2,9986.3
6976.1,9971.2
7056.4,8912.6
7184.7,7476.6
7074.2,6430.7
6827,6025
7004.9,5752.1
6681.4,5725.3
7402.4,5815
7564.8,6274.7
7399.6,7243.9
7322.5,7866.6
7100.4,7373.2
6653.6,6907.9
6171,6595.2
6296,6503.6
6208.3,6474.3
5848.6,6331.2
5445.6,6290.6
6134.1,6512.2
6484.8,6964.9
6137.6,7572.4
6037.6,7727.1
5922.9,8148.9
5533.5,9077
5556.5,9196.1
6304.5,8513.3
6195.7,7398.2
5789.6,6442.9
5952.9,6230.4
5874.6,5932.7
5675.8,5744.3
5194.7,5857.5
5342.6,6093.5
5782.9,6474.1
6192.8,7329
5852.6,7843.3
5451.6,8144.5
5670.9,8372.9
5613.2,8329.4
5582.7,8229.7
5072.2,8018.8
5212.8,7778.5
4976.2,7879.1
5168.2,8154.8
5464.5,8566.2
5731.8,8652.9
5064.9,8572.7
5322.9,9077.4
5497.6,9109.9
5584.5,8505
5433.3,7519.6
5099.4,6556.5
4497.5,5803
5380.5,5395.8
5367.1,5321
5045.3,5271.1
4770.5,5505.6
5084.3,5969
4962.5,6717.7
4955.2,7477.9
5560.5,7649.3
5458.7,7805.2
5285.5,7854.3
5495.8,7911.2
5321.4,7927.9
5084.7,7775.2
5262.7,7655.4
5135.3,8020.8
5294.2,8728.6
4814.4,8718.4
4675.1,8938.9
5151.8,9621.3
5238.3,9390.8
4788.9,8115.7
5427.3,6669.3
5449.1,5545.8
5582.9,5053
5377.2,4838
5403.5,4829.4
5038,4986.1
5026.2,5406.9
5219,6443.1
5451.2,7175.6
5405.4,6789
5316.6,6228.8
5139.4,5989.3
5383.2,5997.4
5212.8,5988.8
5328.9,5798.6
5850.6,5734.4
5652.2,5924.4
5650.3,6577.5
5557.4,7604.3
5521.3,7741.3
5533.8,8160.2
5679.7,8991.6
5815,9075.2
5628.9,7869.6
5635.9,6396.4
5572.7,5349.5
5636.1,4917.6
5941.5,4726.5
6564.8,4630
5953.8,4700.4
5901.3,5118.5
5763.5,6133.6
5749.6,7022.7
5777.6,6740.6
5824.8,6164.3
5915.3,6011.7
6001,5990
5800.5,5987.2
5874.3,5856.3
6367,5725
6793.4,6003.3
6179.4,7001.4
6296.3,8236.4
6644.7,8439.2
6688,8917.8
7059.7,9229.2
7153.4,8913
7866,7842.4
8573.9,6409.4
8747.8,5433.2
8023.5,4961.5
7177,4721
8283.3,4677.4
7851,4745.4
8515.7,5205.2
9563.3,6178.3
9905.7,7211.2
8923.4,7027.2
6913.9,6673.2
7075,6381.5
7319.6,6419.8
9348.2,6493.9
7733.2,6237.1
7061.8,6311.8
8082.9,6608.1
7880.6,7632.4
8268.9,8797.9
9254,8868
9533.8,9194.6
9771.5,9782.9
10573.6,9549
10761.5,8501.3
8121.5,6991.3
7179.1,5939.5
7128.2,5381
7284.8,5195
8393.7,5112.2
7975,5213.2
9097.9,5677.9
9153.8,6689.3
9239.5,7370.2
8800.8,6835.5
7796.9,6301.9
7404.2,6069.4
7483.9,6072
8376.5,5964.1
7872.4,5766
8401.7,5708.4
8046.1,5912.8
8191,6553.4
7295,7260.5
7287.4,7392.4
6863.1,7843.1
7792.9,8764.4
8311.2,8908.2
8250.6,7965.9
7275.1,6478.2
6939.4,5537.9
7482,5168
8576.2,4896
8741.1,4875.7
7886.6,4938.5
9124.2,5471.2
8468.4,6484.6
6741.1,7164.4
6471.2,6795.9
6524.3,6358
6849.4,6195.9
7190.5,6007.1
7300.2,5996.4
7029,5757.4
7270.5,5708.5
6636.2,5959.7
6507,6543.1
6505.7,7220.5
6592,7405.8
7446,7975.2
6049.4,8653.7
6307.6,8623.2
6130.3,7854.4
6381,6766.1
5907.9,5765
5882.7,5198.9
6940.8,4992.6
7491,4823.3
6028.8,4814.4
6455.7,5005.8
