Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill,Weekend,Season
2018-03-15 02:00:00,2018,3,15,2,-4.25,-7.6,5.0,98.42,80.0,-6.410853312279354,0,2
2018-03-15 03:00:00,2018,3,15,3,-4.6,-8.3,6.5,98.33,79.0,-7.539691985462579,0,2
2018-03-15 04:00:00,2018,3,15,4,-5.25,-8.3,7.0,98.25999999999999,83.0,-8.507854085418167,0,2
2018-03-15 05:00:00,2018,3,15,5,-4.15,-7.5,8.5,98.215,78.0,-7.78941853720324,0,2
2018-03-15 06:00:00,2018,3,15,6,-3.6,-7.2,7.0,98.2,77.0,-6.589191203496265,0,2
2018-03-15 07:00:00,2018,3,15,7,-3.3,-7.2,7.5,98.215,76.0,-6.432477889264492,0,2
2018-03-15 08:00:00,2018,3,15,8,-2.05,-6.7,7.0,98.215,72.0,-4.786810920478722,0,2
2018-03-15 09:00:00,2018,3,15,9,0.9500000000000001,-5.9,10.5,98.22,60.0,-2.304295196578681,0,2
2018-03-15 10:00:00,2018,3,15,10,2.2,-6.2,12.0,98.24000000000001,55.0,-1.1356541010418515,0,2
2018-03-15 11:00:00,2018,3,15,11,2.5,-6.2,14.5,98.25999999999999,54.0,-1.2470149757493134,0,2
2018-03-15 12:00:00,2018,3,15,12,2.95,-6.2,16.5,98.245,53.0,-1.0204926219360397,0,2
2018-03-15 13:00:00,2018,3,15,13,2.55,-5.4,18.5,98.255,57.0,-1.817157783454452,0,2
2018-03-15 14:00:00,2018,3,15,14,2.3,-5.9,17.0,98.265,57.0,-1.9064841676029611,0,2
2018-03-15 15:00:00,2018,3,15,15,2.0,-3.8,23.0,98.295,72.0,-3.104830059393114,0,2
2018-03-15 16:00:00,2018,3,15,16,2.4,-5.1,20.0,98.325,60.0,-2.2138166242805326,0,2
2018-03-15 17:00:00,2018,3,15,17,2.05,-6.0,23.5,98.36,59.0,-3.1011115871559074,0,2
2018-03-15 18:00:00,2018,3,15,18,0.30000000000000004,-6.0,21.0,98.44,66.0,-5.0060712587544165,0,2
2018-03-15 19:00:00,2018,3,15,19,-0.35000000000000003,-6.3,16.0,98.505,68.0,-5.031984670564539,0,2
2018-03-15 20:00:00,2018,3,15,20,-0.5499999999999999,-6.2,16.5,98.57,69.0,-5.368987511666685,0,2
2018-03-15 21:00:00,2018,3,15,21,-1.4500000000000002,-5.6,21.5,98.66499999999999,77.0,-7.296400808768994,0,2
2018-03-15 22:00:00,2018,3,15,22,-2.55,-7.5,21.0,98.695,72.0,-8.616606313187022,0,2
2018-03-15 23:00:00,2018,3,15,23,-3.0,-8.1,18.0,98.69,71.0,-8.688669252933082,0,2
2018-03-16 00:00:00,2018,3,16,0,-3.2,-8.6,18.0,98.69,70.0,-8.938895653009325,0,2
2018-03-16 01:00:00,2018,3,16,1,-3.6,-8.3,17.0,98.715,74.0,-9.254344451067086,0,2
2018-03-16 02:00:00,2018,3,16,2,-3.6,-7.1,11.5,98.775,82.0,-8.033578306278484,0,2
2018-03-16 03:00:00,2018,3,16,3,-3.05,-6.6,16.0,98.87,80.0,-8.378303952075633,0,2
2018-03-16 04:00:00,2018,3,16,4,-4.2,-9.8,15.5,98.995,68.0,-9.700662459350777,0,2
2018-03-16 05:00:00,2018,3,16,5,-5.0,-10.6,18.0,99.13,66.0,-11.190933253695526,0,2
2018-03-16 06:00:00,2018,3,16,6,-5.8,-10.2,22.5,99.275,73.0,-12.980849339597526,0,2
2018-03-16 07:00:00,2018,3,16,7,-6.4,-11.9,15.0,99.39,68.0,-12.307575120346034,0,2
2018-03-16 08:00:00,2018,3,16,8,-6.15,-11.5,18.5,99.505,69.0,-12.726072669112503,0,2
2018-03-16 09:00:00,2018,3,16,9,-5.35,-11.4,19.5,99.595,64.0,-11.904964981210586,0,2
2018-03-16 10:00:00,2018,3,16,10,-4.75,-11.9,22.5,99.66,61.0,-11.643130600246412,0,2
2018-03-16 11:00:00,2018,3,16,11,-4.15,-10.8,21.0,99.69999999999999,62.0,-10.643573361289539,0,2
2018-03-16 12:00:00,2018,3,16,12,-2.9,-10.9,18.5,99.69999999999999,56.0,-8.650903315274725,0,2
2018-03-16 13:00:00,2018,3,16,13,-1.6,-9.8,19.0,99.68,55.0,-7.102706417614996,0,2
2018-03-16 14:00:00,2018,3,16,14,-1.35,-10.3,18.5,99.645,54.0,-6.7073610080597845,0,2
2018-03-16 15:00:00,2018,3,16,15,-0.75,-9.1,20.0,99.625,56.0,-6.1886003596248065,0,2
2018-03-16 16:00:00,2018,3,16,16,-1.05,-10.1,25.5,99.655,55.0,-7.321620231851293,0,2
2018-03-16 17:00:00,2018,3,16,17,-1.7,-10.0,23.5,99.67,56.0,-7.89576276430817,0,2
2018-03-16 18:00:00,2018,3,16,18,-2.85,-10.1,22.5,99.68,61.0,-9.222496690944395,0,2
2018-03-16 19:00:00,2018,3,16,19,-3.75,-10.2,19.0,99.68,65.0,-9.804401621319998,0,2
2018-03-16 20:00:00,2018,3,16,20,-4.45,-10.1,17.5,99.695,68.0,-10.409011995145413,0,2
2018-03-16 21:00:00,2018,3,16,21,-4.9,-10.3,14.5,99.68,70.0,-10.346957227017153,0,2
2018-03-16 22:00:00,2018,3,16,22,-5.35,-10.1,13.0,99.66,74.0,-10.541886511308043,0,2
2018-03-16 23:00:00,2018,3,16,23,-5.95,-9.8,10.5,99.61,79.0,-10.578142964525119,0,2
2018-03-17 00:00:00,2018,3,17,0,-5.9,-9.6,11.5,99.57,78.0,-10.811005927233573,1,2
2018-03-17 01:00:00,2018,3,17,1,-5.85,-9.7,12.0,99.53,78.0,-10.888887276028555,1,2
2018-03-17 02:00:00,2018,3,17,2,-5.55,-9.9,13.0,99.435,75.0,-10.78572399889515,1,2
2018-03-17 03:00:00,2018,3,17,3,-5.6,-10.2,10.5,99.375,72.0,-10.158455034266966,1,2
2018-03-17 04:00:00,2018,3,17,4,-5.85,-9.9,8.5,99.34,76.0,-9.795259051283734,1,2
2018-03-17 05:00:00,2018,3,17,5,-6.0,-9.7,10.0,99.31,79.0,-10.482351407985758,1,2
2018-03-17 06:00:00,2018,3,17,6,-6.55,-9.7,8.0,99.33,82.0,-10.431314393691089,1,2
2018-03-17 07:00:00,2018,3,17,7,-6.0,-8.9,9.5,99.3,83.0,-10.319919705972913,1,2
2018-03-17 08:00:00,2018,3,17,8,-2.8,-7.6,9.5,99.25999999999999,72.0,-6.512135421811268,1,2
2018-03-17 09:00:00,2018,3,17,9,0.25,-6.4,13.5,99.23,64.0,-3.8173394037629635,1,2
2018-03-17 10:00:00,2018,3,17,10,2.1,-7.4,16.0,99.18,52.0,-1.9955097669711364,1,2
2018-03-17 11:00:00,2018,3,17,11,3.4,-7.2,15.0,99.13,49.0,-0.2238807629350772,1,2
2018-03-17 12:00:00,2018,3,17,12,4.9,-7.7,13.0,99.13,41.0,1.954784727531118,1,2
2018-03-17 13:00:00,2018,3,17,13,5.300000000000001,-7.3,16.5,99.1,42.0,1.8992110897402514,1,2
2018-03-17 14:00:00,2018,3,17,14,5.9,-5.8,18.5,99.055,45.0,2.383401396655258,1,2
2018-03-17 15:00:00,2018,3,17,15,5.9,-5.5,17.5,99.025,47.0,2.510897361402582,1,2
2018-03-17 16:00:00,2018,3,17,16,5.65,-6.1,17.5,99.0,45.0,2.1988222561719515,1,2
2018-03-17 17:00:00,2018,3,17,17,5.0,-6.5,16.0,99.035,46.0,1.5986850168741156,1,2
2018-03-17 18:00:00,2018,3,17,18,3.4000000000000004,-10.8,15.0,99.105,37.0,-0.22388076293507675,1,2
2018-03-17 19:00:00,2018,3,17,19,1.4,-11.9,14.0,99.16,38.0,-2.5068247654366713,1,2
2018-03-17 20:00:00,2018,3,17,20,0.2,-14.0,13.0,99.235,36.0,-3.7753962307658644,1,2
2018-03-17 21:00:00,2018,3,17,21,-1.15,-14.5,8.0,99.27,37.0,-4.088928729668235,1,2
2018-03-17 22:00:00,2018,3,17,22,-2.65,-13.4,7.0,99.33000000000001,45.0,-5.484506513904867,1,2
2018-03-17 23:00:00,2018,3,17,23,-3.4,-10.6,5.0,99.38,60.0,-5.4465674408249685,1,2
2018-03-18 00:00:00,2018,3,18,0,-4.45,-11.7,4.5,99.41999999999999,60.0,-6.353698104808053,1,2
2018-03-18 01:00:00,2018,3,18,1,-4.75,-11.8,3.5,99.44,59.0,-6.026991542647684,1,2
2018-03-18 02:00:00,2018,3,18,2,-5.300000000000001,-12.2,5.0,99.465,59.0,-7.602029977017127,1,2
2018-03-18 03:00:00,2018,3,18,3,-6.0,-13.2,1.5,99.455,56.0,-5.279526946145032,1,2
2018-03-18 04:00:00,2018,3,18,4,-6.699999999999999,-9.7,4.0,99.47,79.0,-8.553820860695904,1,2
2018-03-18 05:00:00,2018,3,18,5,-6.55,-8.9,6.5,99.495,88.0,-9.794760206448037,1,2
2018-03-18 06:00:00,2018,3,18,6,-6.4,-10.7,8.0,99.495,77.0,-10.255137014134899,1,2
2018-03-18 07:00:00,2018,3,18,7,-5.4,-9.8,9.5,99.50999999999999,77.0,-9.605960152692603,1,2
2018-03-18 08:00:00,2018,3,18,8,-2.45,-8.4,12.5,99.475,66.0,-6.8898652442088615,1,2
2018-03-18 09:00:00,2018,3,18,9,0.45,-9.4,17.0,99.44,51.0,-4.2104742564857816,1,2
2018-03-18 10:00:00,2018,3,18,10,3.05,-9.2,21.5,99.39,42.0,-1.58460181103179,1,2
2018-03-18 11:00:00,2018,3,18,11,5.1,-7.6,22.5,99.33000000000001,41.0,0.9059451927140496,1,2
2018-03-18 12:00:00,2018,3,18,12,7.0,-6.6,17.5,99.28999999999999,40.0,3.8840278244173447,1,2
2018-03-18 13:00:00,2018,3,18,13,8.25,-5.8,18.5,99.195,38.0,5.330062314045648,1,2
2018-03-18 14:00:00,2018,3,18,14,9.100000000000001,-5.5,20.5,99.13,37.0,6.190863175011828,1,2
2018-03-18 15:00:00,2018,3,18,15,10.100000000000001,-6.1,23.0,99.08500000000001,34.0,7.233333972019377,1,2
2018-03-18 16:00:00,2018,3,18,16,9.350000000000001,-4.8,19.0,99.08,39.0,6.657090084975607,1,2
2018-03-18 17:00:00,2018,3,18,17,8.35,-6.0,21.5,99.10499999999999,38.0,5.142628119636475,1,2
2018-03-18 18:00:00,2018,3,18,18,6.7,-6.7,17.0,99.15,40.0,3.5732760437940136,1,2
2018-03-18 19:00:00,2018,3,18,19,4.199999999999999,-6.0,9.0,99.19,50.0,1.9372307655521026,1,2
2018-03-18 20:00:00,2018,3,18,20,2.1,-5.7,9.0,99.25,55.0,-0.5513457286273205,1,2
2018-03-18 21:00:00,2018,3,18,21,-0.35,-3.4,7.0,99.3,86.0,-2.810006739104641,1,2
2018-03-18 22:00:00,2018,3,18,22,-1.9,-4.1,5.5,99.36000000000001,91.0,-3.9858952014118576,1,2
2018-03-18 23:00:00,2018,3,18,23,-0.5,-3.3,10.0,99.38,84.0,-3.9119586279315763,1,2
2018-03-19 00:00:00,2018,3,19,0,-0.45,-8.3,14.0,99.39,58.0,-4.775510410802504,0,2
2018-03-19 01:00:00,2018,3,19,1,-0.95,-8.7,12.5,99.49,58.0,-5.066692486282348,0,2
2018-03-19 02:00:00,2018,3,19,2,-1.4,-9.6,13.0,99.54499999999999,55.0,-5.726096131462709,0,2
2018-03-19 03:00:00,2018,3,19,3,-2.3499999999999996,-10.3,11.5,99.53,56.0,-6.524106773150718,0,2
2018-03-19 04:00:00,2018,3,19,4,-3.2,-12.1,12.5,99.58,53.0,-7.8014516231721185,0,2
2018-03-19 05:00:00,2018,3,19,5,-3.8499999999999996,-13.1,15.5,99.62,51.0,-9.267976085980282,0,2
2018-03-19 06:00:00,2018,3,19,6,-4.9,-14.9,14.5,99.7,47.0,-10.346957227017153,0,2
2018-03-19 07:00:00,2018,3,19,7,-5.55,-16.0,16.0,99.75999999999999,44.0,-11.476747731252576,0,2
2018-03-19 08:00:00,2018,3,19,8,-4.4,-15.2,15.5,99.825,45.0,-9.947911815562488,0,2
2018-03-19 09:00:00,2018,3,19,9,-3.25,-12.0,21.5,99.83500000000001,53.0,-9.581120407863876,0,2
2018-03-19 10:00:00,2018,3,19,10,-2.85,-11.1,21.5,99.83500000000001,55.0,-9.073404941398348,0,2
2018-03-19 11:00:00,2018,3,19,11,-2.7,-11.4,21.5,99.825,52.0,-8.883011641473773,0,2
2018-03-19 12:00:00,2018,3,19,12,-2.35,-11.5,18.5,99.78,51.0,-7.9612592707791014,0,2
2018-03-19 13:00:00,2018,3,19,13,-2.5,-13.0,18.5,99.775,45.0,-8.149344010186999,0,2
2018-03-19 14:00:00,2018,3,19,14,-2.0,-14.3,16.0,99.71000000000001,39.0,-7.07695756482132,0,2
2018-03-19 15:00:00,2018,3,19,15,-1.15,-14.6,13.0,99.69,36.0,-5.421299271978826,0,2
2018-03-19 16:00:00,2018,3,19,16,-1.5,-13.7,15.5,99.63499999999999,38.0,-6.362796150492676,0,2
2018-03-19 17:00:00,2018,3,19,17,-1.3,-14.0,13.5,99.625,38.0,-5.712690972657803,0,2
2018-03-19 18:00:00,2018,3,19,18,-2.15,-13.6,13.0,99.61500000000001,42.0,-6.640486709914356,0,2
2018-03-19 19:00:00,2018,3,19,19,-3.4499999999999997,-12.8,10.0,99.64,53.0,-7.436078391778819,0,2
2018-03-19 20:00:00,2018,3,19,20,-4.5,-11.6,7.0,99.65,60.0,-7.635734593635486,0,2
2018-03-19 21:00:00,2018,3,19,21,-4.550000000000001,-10.2,10.5,99.60499999999999,69.0,-8.89939124349251,0,2
2018-03-19 22:00:00,2018,3,19,22,-3.95,-10.3,13.0,99.55,63.0,-8.835024098198307,0,2
2018-03-19 23:00:00,2018,3,19,23,-4.3,-9.2,15.5,99.53999999999999,71.0,-9.824287137456631,0,2
2018-03-20 00:00:00,2018,3,20,0,-5.05,-11.0,14.5,99.485,66.0,-10.531415515894203,0,2
2018-03-20 01:00:00,2018,3,20,1,-5.300000000000001,-10.8,14.0,99.505,68.0,-10.723145751356173,0,2
2018-03-20 02:00:00,2018,3,20,2,-5.65,-10.8,11.0,99.535,72.0,-10.366536932262255,0,2
2018-03-20 03:00:00,2018,3,20,3,-5.800000000000001,-10.5,12.5,99.485,74.0,-10.96161773691141,0,2
2018-03-20 04:00:00,2018,3,20,4,-5.65,-10.1,15.0,99.435,77.0,-11.382802592993153,0,2
2018-03-20 05:00:00,2018,3,20,5,-5.8,-10.0,15.0,99.42500000000001,80.0,-11.567757098463728,0,2
2018-03-20 06:00:00,2018,3,20,6,-4.9,-9.8,18.0,99.44,70.0,-11.065820053657406,0,2
2018-03-20 07:00:00,2018,3,20,7,-4.05,-8.7,20.5,99.43,71.0,-10.435614974793658,0,2
2018-03-20 08:00:00,2018,3,20,8,-2.15,-8.5,29.5,99.43,66.0,-9.221611654660865,0,2
2018-03-20 09:00:00,2018,3,20,9,-1.7,-6.8,29.5,99.425,69.0,-8.635297769013082,0,2
2018-03-20 10:00:00,2018,3,20,10,-2.0,-7.0,30.0,99.44,70.0,-9.08246087904108,0,2
2018-03-20 11:00:00,2018,3,20,11,-0.5,-6.6,28.5,99.455,63.0,-6.9623967772400555,0,2
2018-03-20 12:00:00,2018,3,20,12,-0.5,-7.5,32.0,99.41,60.0,-7.3322431077007755,0,2
2018-03-20 13:00:00,2018,3,20,13,-0.1,-8.2,33.5,99.35,56.0,-6.953643005281685,0,2
2018-03-20 14:00:00,2018,3,20,14,0.45,-8.1,30.0,99.32,55.0,-5.885812000522418,0,2
2018-03-20 15:00:00,2018,3,20,15,0.75,-8.8,25.5,99.305,51.0,-5.004629706011197,0,2
2018-03-20 16:00:00,2018,3,20,16,0.19999999999999998,-9.3,30.0,99.275,50.0,-6.21200066159575,0,2
2018-03-20 17:00:00,2018,3,20,17,0.2,-9.8,25.0,99.28,50.0,-5.6526306610255315,0,2
2018-03-20 18:00:00,2018,3,20,18,-0.5,-11.1,28.0,99.275,47.0,-6.906484019338673,0,2
2018-03-20 19:00:00,2018,3,20,19,-1.05,-9.6,21.5,99.22999999999999,56.0,-6.788685342303465,0,2
2018-03-20 20:00:00,2018,3,20,20,-1.4000000000000001,-8.3,16.0,99.245,63.0,-6.333331057818854,0,2
2018-03-20 21:00:00,2018,3,20,21,-1.5999999999999999,-8.1,16.0,99.225,65.0,-6.581206560153009,0,2
2018-03-20 22:00:00,2018,3,20,22,-1.75,-6.7,17.5,99.19,71.0,-7.038600858654633,0,2
2018-03-20 23:00:00,2018,3,20,23,-1.4,-6.4,21.0,99.17500000000001,69.0,-7.159723747363341,0,2
2018-03-21 00:00:00,2018,3,21,0,-1.4,-5.7,21.0,99.215,72.0,-7.159723747363341,0,2
2018-03-21 01:00:00,2018,3,21,1,-1.2,-8.2,26.5,99.20500000000001,60.0,-7.637488576257352,0,2
2018-03-21 02:00:00,2018,3,21,2,-1.4,-8.6,24.5,99.145,61.0,-7.644397269536802,0,2
2018-03-21 03:00:00,2018,3,21,3,-1.55,-8.5,29.5,99.07,62.0,-8.439859807130489,0,2
2018-03-21 04:00:00,2018,3,21,4,-2.0,-8.7,28.5,99.095,63.0,-8.91115203263854,0,2
2018-03-21 05:00:00,2018,3,21,5,-2.6500000000000004,-8.2,20.5,99.08500000000001,68.0,-8.665495628046306,0,2
2018-03-21 06:00:00,2018,3,21,6,-2.95,-8.2,21.5,99.115,68.0,-9.200333808014728,0,2
2018-03-21 07:00:00,2018,3,21,7,-3.5,-10.6,17.5,99.18,59.0,-9.223126595269028,0,2
2018-03-21 08:00:00,2018,3,21,8,-3.2,-11.1,18.0,99.20500000000001,56.0,-8.938895653009325,0,2
2018-03-21 09:00:00,2018,3,21,9,-2.2,-11.0,22.0,99.22999999999999,52.0,-8.322073166485543,0,2
2018-03-21 10:00:00,2018,3,21,10,-0.75,-9.7,27.0,99.225,53.0,-7.115428053400187,0,2
2018-03-21 11:00:00,2018,3,21,11,0.85,-9.6,26.0,99.235,48.0,-4.9335501759856815,0,2
2018-03-21 12:00:00,2018,3,21,12,1.35,-9.5,27.0,99.235,47.0,-4.399428553198671,0,2
2018-03-21 13:00:00,2018,3,21,13,2.05,-9.9,24.5,99.22,41.0,-3.2181528032487936,0,2
2018-03-21 14:00:00,2018,3,21,14,2.6,-10.3,17.5,99.195,38.0,-1.6084940276417077,0,2
2018-03-21 15:00:00,2018,3,21,15,2.85,-9.8,14.5,99.22,38.0,-0.8166123017028617,0,2
2018-03-21 16:00:00,2018,3,21,16,2.85,-9.0,11.5,99.25999999999999,42.0,-0.2447051953392103,0,2
2018-03-21 17:00:00,2018,3,21,17,2.45,-9.8,6.0,99.32499999999999,41.0,0.7917738900790876,0,2
2018-03-21 18:00:00,2018,3,21,18,1.55,-8.8,2.5,99.4,48.0,1.629637104631262,0,2
2018-03-21 19:00:00,2018,3,21,19,0.7999999999999999,-8.9,9.0,99.475,53.0,-2.0918930821669632,0,2
2018-03-21 20:00:00,2018,3,21,20,-0.050000000000000044,-10.0,9.5,99.535,52.0,-3.2398208026098563,0,2
2018-03-21 21:00:00,2018,3,21,21,-0.5499999999999999,-10.1,14.5,99.58,52.0,-4.9976668495826795,0,2
2018-03-21 22:00:00,2018,3,21,22,-1.15,-9.8,17.5,99.6,55.0,-6.289620606101125,0,2
2018-03-21 23:00:00,2018,3,21,23,-1.45,-10.0,14.5,99.625,56.0,-6.104416582844984,0,2
2018-03-22 00:00:00,2018,3,22,0,-1.3,-10.4,13.5,99.65,53.0,-5.712690972657803,0,2
2018-03-22 01:00:00,2018,3,22,1,-2.6,-10.3,9.0,99.695,55.0,-6.121016929886028,0,2
2018-03-22 02:00:00,2018,3,22,2,-3.0,-10.4,5.0,99.72,58.0,-4.992785854258196,0,2
2018-03-22 03:00:00,2018,3,22,3,-3.55,-10.2,7.5,99.725,65.0,-6.724686567831141,0,2
2018-03-22 04:00:00,2018,3,22,4,-4.449999999999999,-10.3,5.5,99.75,66.0,-6.898852695897086,0,2
2018-03-22 05:00:00,2018,3,22,5,-4.8,-10.0,5.0,99.77000000000001,69.0,-7.034802993808663,0,2
2018-03-22 06:00:00,2018,3,22,6,-5.25,-10.0,5.5,99.81,71.0,-7.812721713774804,0,2
2018-03-22 07:00:00,2018,3,22,7,-4.55,-9.4,5.0,99.87,70.0,-6.751189502204433,0,2
2018-03-22 08:00:00,2018,3,22,8,-2.35,-9.3,11.0,99.9,63.0,-6.395238827416923,0,2
2018-03-22 09:00:00,2018,3,22,9,-0.55,-9.1,13.5,99.935,54.0,-4.79558537480546,0,2
2018-03-22 10:00:00,2018,3,22,10,1.05,-9.1,13.5,99.96000000000001,49.0,-2.8390934327204644,0,2
2018-03-22 11:00:00,2018,3,22,11,2.55,-8.7,12.0,99.965,46.0,-0.7116004847380819,0,2
2018-03-22 12:00:00,2018,3,22,12,3.75,-8.3,14.0,99.945,42.0,0.37501916246046507,0,2
2018-03-22 13:00:00,2018,3,22,13,5.05,-9.2,13.5,99.92,37.0,2.0521364224920244,0,2
2018-03-22 14:00:00,2018,3,22,14,5.550000000000001,-8.8,13.0,99.88,36.0,2.74725656218921,0,2
2018-03-22 15:00:00,2018,3,22,15,5.35,-9.3,13.0,99.87,36.0,2.503419074602106,0,2
2018-03-22 16:00:00,2018,3,22,16,5.550000000000001,-8.0,20.5,99.87,39.0,1.7023462600453279,0,2
2018-03-22 17:00:00,2018,3,22,17,5.4,-7.0,17.5,99.89,43.0,1.886747150941324,0,2
2018-03-22 18:00:00,2018,3,22,18,3.45,-5.7,18.5,99.95500000000001,54.0,-0.6886493470070674,0,2
2018-03-22 19:00:00,2018,3,22,19,1.35,-5.6,16.5,100.01499999999999,63.0,-3.008376000098621,0,2
2018-03-22 20:00:00,2018,3,22,20,0.050000000000000044,-6.2,14.0,100.08,66.0,-4.162352128271198,0,2
2018-03-22 21:00:00,2018,3,22,21,-0.8500000000000001,-6.3,13.0,100.095,70.0,-5.055543040598169,0,2
2018-03-22 22:00:00,2018,3,22,22,-1.8,-6.7,11.0,100.105,73.0,-5.733355809942701,0,2
2018-03-22 23:00:00,2018,3,22,23,-2.6,-7.2,9.0,100.11000000000001,73.0,-6.121016929886028,0,2
2018-03-23 00:00:00,2018,3,23,0,-3.05,-7.4,9.0,100.11,75.0,-6.654283321495903,0,2
2018-03-23 01:00:00,2018,3,23,1,-3.4000000000000004,-7.5,10.0,100.12,78.0,-7.376347548323782,0,2
2018-03-23 02:00:00,2018,3,23,2,-3.85,-7.1,8.0,100.1,81.0,-7.260121561679663,0,2
2018-03-23 03:00:00,2018,3,23,3,-3.7,-6.8,9.5,100.075,81.0,-7.583074751731731,0,2
2018-03-23 04:00:00,2018,3,23,4,-4.050000000000001,-7.0,6.0,100.08500000000001,82.0,-6.680872914102608,0,2
2018-03-23 05:00:00,2018,3,23,5,-4.55,-7.1,9.0,100.105,84.0,-8.431837960195493,0,2
2018-03-23 06:00:00,2018,3,23,6,-4.45,-7.0,8.0,100.13,84.0,-7.964831079904423,0,2
2018-03-23 07:00:00,2018,3,23,7,-3.3,-6.2,7.5,100.16999999999999,82.0,-6.432477889264492,0,2
2018-03-23 08:00:00,2018,3,23,8,-1.9000000000000001,-7.2,12.5,100.16999999999999,69.0,-6.221368566302473,0,2
2018-03-23 09:00:00,2018,3,23,9,-0.4,-9.1,12.0,100.19999999999999,55.0,-4.285766679298426,0,2
2018-03-23 10:00:00,2018,3,23,10,1.45,-9.1,15.5,100.185,48.0,-2.715868146369939,0,2
2018-03-23 11:00:00,2018,3,23,11,2.45,-9.3,17.0,100.16499999999999,43.0,-1.719674160396247,0,2
2018-03-23 12:00:00,2018,3,23,12,3.3499999999999996,-9.3,17.5,100.13999999999999,41.0,-0.6722687119498247,0,2
2018-03-23 13:00:00,2018,3,23,13,3.95,-9.6,13.0,100.11500000000001,40.0,0.7965566614923665,0,2
2018-03-23 14:00:00,2018,3,23,14,5.2,-10.9,15.0,100.10499999999999,32.0,1.9955733027118332,0,2
2018-03-23 15:00:00,2018,3,23,15,5.25,-12.0,15.5,100.1,29.0,1.98186962165257,0,2
2018-03-23 16:00:00,2018,3,23,16,5.3,-10.4,15.5,100.11,32.0,2.043681960705498,0,2
2018-03-23 17:00:00,2018,3,23,17,4.65,-10.2,15.0,100.155,35.0,1.3174067826530553,0,2
2018-03-23 18:00:00,2018,3,23,18,3.0999999999999996,-10.0,12.5,100.215,40.0,-0.144126039880762,0,2
2018-03-23 19:00:00,2018,3,23,19,0.85,-9.7,12.5,100.275,48.0,-2.878885176770532,0,2
2018-03-23 20:00:00,2018,3,23,20,-0.45000000000000007,-9.2,12.0,100.345,54.0,-4.3463457673418215,0,2
2018-03-23 21:00:00,2018,3,23,21,-1.35,-9.6,13.0,100.405,57.0,-5.665136759565932,0,2
2018-03-23 22:00:00,2018,3,23,22,-1.8,-9.3,12.5,100.4,60.0,-6.09982371577404,0,2
2018-03-23 23:00:00,2018,3,23,23,-2.35,-9.0,11.0,100.41499999999999,64.0,-6.395238827416923,0,2
2018-03-24 00:00:00,2018,3,24,0,-3.25,-8.9,7.5,100.44,67.0,-6.374036153551162,1,2
2018-03-24 01:00:00,2018,3,24,1,-3.0999999999999996,-8.7,6.0,100.46000000000001,67.0,-5.5887168427222065,1,2
2018-03-24 02:00:00,2018,3,24,2,-4.05,-8.5,9.0,100.43,75.0,-7.8393197472956295,1,2
2018-03-24 03:00:00,2018,3,24,3,-4.699999999999999,-8.4,6.5,100.435,76.0,-7.655336509615678,1,2
2018-03-24 04:00:00,2018,3,24,4,-4.65,-10.1,6.0,100.44,68.0,-7.3706556960270735,1,2
2018-03-24 05:00:00,2018,3,24,5,-4.55,-11.6,4.5,100.52,61.0,-6.466286027755244,1,2
2018-03-24 06:00:00,2018,3,24,6,-5.050000000000001,-12.2,6.0,100.525,60.0,-7.830510883976716,1,2
2018-03-24 07:00:00,2018,3,24,7,-4.05,-12.2,8.5,100.58,55.0,-7.671427918727915,1,2
2018-03-24 08:00:00,2018,3,24,8,-2.75,-12.4,14.5,100.595,50.0,-7.703055086446091,1,2
2018-03-24 09:00:00,2018,3,24,9,-1.85,-12.5,10.0,100.6,47.0,-5.524691401217602,1,2
2018-03-24 10:00:00,2018,3,24,10,-0.3,-11.4,14.5,100.57,43.0,-4.690236368120929,1,2
2018-03-24 11:00:00,2018,3,24,11,0.65,-12.7,13.5,100.51,38.0,-3.328216418241713,1,2
2018-03-24 12:00:00,2018,3,24,12,2.15,-14.3,13.5,100.495,30.0,-1.4940052225370302,1,2
2018-03-24 13:00:00,2018,3,24,13,2.3499999999999996,-13.9,14.5,100.42,29.0,-1.4314732646263648,1,2
2018-03-24 14:00:00,2018,3,24,14,2.35,-15.8,13.5,100.35,25.0,-1.2494437297764056,1,2
2018-03-24 15:00:00,2018,3,24,15,2.35,-14.9,13.5,100.295,26.0,-1.2494437297764056,1,2
2018-03-24 16:00:00,2018,3,24,16,1.65,-14.4,15.0,100.26,30.0,-2.3816833267584627,1,2
2018-03-24 17:00:00,2018,3,24,17,1.7999999999999998,-16.4,18.5,100.32,26.0,-2.757581480493939,1,2
2018-03-24 18:00:00,2018,3,24,18,0.09999999999999998,-14.3,18.0,100.36,35.0,-4.81016005175129,1,2
2018-03-24 19:00:00,2018,3,24,19,-1.85,-14.4,14.5,100.435,40.0,-6.596305353183786,1,2
2018-03-24 20:00:00,2018,3,24,20,-2.9,-14.7,16.5,100.53999999999999,42.0,-8.288691223342976,1,2
2018-03-24 21:00:00,2018,3,24,21,-3.4,-15.0,16.0,100.59,43.0,-8.812086081160407,1,2
2018-03-24 22:00:00,2018,3,24,22,-3.85,-15.4,17.5,100.66,43.0,-9.660031742591906,1,2
2018-03-24 23:00:00,2018,3,24,23,-4.1,-15.2,21.5,100.675,45.0,-10.660015774103124,1,2
