YEAR,MONTH,DAY,HOUR,TOTAL_CONSUMPTION
2020,11,13,5,5640.7
2020,11,13,6,5998.9
2020,11,13,7,6753.9
2020,11,13,8,7748.9
2020,11,13,9,7990.9
2020,11,13,10,7795.3
2020,11,13,11,7647.6
2020,11,13,12,7946.5
2020,11,13,13,8052.6
2020,11,13,14,7751.6
2020,11,13,15,7843.9
2020,11,13,16,8613.0
2020,11,13,17,9943.6
2020,11,13,18,10975.8
2020,11,13,19,10925.6
2020,11,13,20,10717.6
2020,11,13,21,10368.7
2020,11,13,22,9665.5
2020,11,13,23,8650.5
2020,11,13,24,7532.8
2020,11,14,1,6590.6
2020,11,14,2,6103.3
2020,11,14,3,5829.2
2020,11,14,4,5724.1
2020,11,14,5,5746.3
2020,11,14,6,5953.7
2020,11,14,7,6426.5
2020,11,14,8,7408.7
2020,11,14,9,8218.5
2020,11,14,10,8739.7
2020,11,14,11,8990.8
2020,11,14,12,9086.0
2020,11,14,13,9069.6
2020,11,14,14,8971.9
2020,11,14,15,8759.0
2020,11,14,16,8985.9
2020,11,14,17,10216.8
2020,11,14,18,11992.6
2020,11,14,19,11871.0
2020,11,14,20,11376.0
2020,11,14,21,10748.5
2020,11,14,22,9964.8
2020,11,14,23,9037.5
2020,11,14,24,7856.4
2020,11,15,1,6821.3
2020,11,15,2,6166.0
2020,11,15,3,5832.5
2020,11,15,4,5678.7
2020,11,15,5,5667.5
2020,11,15,6,5770.6
2020,11,15,7,6093.3
2020,11,15,8,6863.2
2020,11,15,9,7986.0
2020,11,15,10,9009.9
2020,11,15,11,9772.3
2020,11,15,12,10420.3
2020,11,15,13,10651.8
2020,11,15,14,10545.6
2020,11,15,15,9216.5
2020,11,15,16,7334.2
2020,11,15,17,6645.8
2020,11,15,18,9193.6
2020,11,15,19,10912.6
2020,11,15,20,9794.8
2020,11,15,21,8403.3
2020,11,15,22,10221.8
2020,11,15,23,8851.8
2020,11,15,24,7499.6
2020,11,16,1,6502.9
2020,11,16,2,5944.5
2020,11,16,3,5700.1
2020,11,16,4,5597.0
2020,11,16,5,5642.5
2020,11,16,6,6039.8
2020,11,16,7,6924.8
2020,11,16,8,7986.8
2020,11,16,9,8389.8
2020,11,16,10,8426.3
2020,11,16,11,8403.1
2020,11,16,12,8620.4
2020,11,16,13,8941.9
2020,11,16,14,8665.1
2020,11,16,15,8521.8
2020,11,16,16,8765.0
2020,11,16,17,10141.0
2020,11,16,18,12010.6
2020,11,16,19,11755.6
2020,11,16,20,11413.8
2020,11,16,21,11102.6
2020,11,16,22,10342.4
2020,11,16,23,8981.1
2020,11,16,24,7580.9
2020,11,17,1,6492.7
2020,11,17,2,6034.6
2020,11,17,3,5829.5
2020,11,17,4,5781.2
2020,11,17,5,5910.2
2020,11,17,6,6295.3
2020,11,17,7,7041.0
2020,11,17,8,8076.9
2020,11,17,9,8104.1
2020,11,17,10,7969.5
2020,11,17,11,7936.3
2020,11,17,12,8175.3
2020,11,17,13,8256.0
2020,11,17,14,8205.8
2020,11,17,15,8094.9
2020,11,17,16,8635.4
2020,11,17,17,10197.3
2020,11,17,18,12381.9
2020,11,17,19,12045.2
2020,11,17,20,11743.6
2020,11,17,21,11482.1
2020,11,17,22,10664.3
2020,11,17,23,9311.9
2020,11,17,24,7905.5
2020,11,18,1,6899.3
2020,11,18,2,6375.2
2020,11,18,3,6159.0
2020,11,18,4,6217.0
2020,11,18,5,6326.6
2020,11,18,6,6689.7
2020,11,18,7,7521.9
2020,11,18,8,8399.9
2020,11,18,9,8554.2
2020,11,18,10,8528.6
2020,11,18,11,8405.3
2020,11,18,12,8454.9
2020,11,18,13,8574.1
2020,11,18,14,8450.1
2020,11,18,15,8383.9
2020,11,18,16,8715.4
2020,11,18,17,9872.3
2020,11,18,18,12186.8
2020,11,18,19,12007.3
2020,11,18,20,11831.8
2020,11,18,21,11517.1
2020,11,18,22,10658.7
2020,11,18,23,9341.4
2020,11,18,24,7843.7
2020,11,19,1,6830.6
2020,11,19,2,6287.9
2020,11,19,3,6060.9
2020,11,19,4,5975.5
2020,11,19,5,6136.1
2020,11,19,6,6522.6
2020,11,19,7,7183.4
2020,11,19,8,8082.3
2020,11,19,9,8134.8
2020,11,19,10,7989.8
2020,11,19,11,7711.3
2020,11,19,12,7736.7
2020,11,19,13,7778.0
2020,11,19,14,7594.1
2020,11,19,15,7591.6
2020,11,19,16,7773.4
2020,11,19,17,9129.9
2020,11,19,18,11315.4
2020,11,19,19,11080.7
2020,11,19,20,10834.4
2020,11,19,21,10469.3
2020,11,19,22,9768.0
2020,11,19,23,8464.0
2020,11,19,24,7123.8
2020,11,20,1,6061.4
2020,11,20,2,5515.1
2020,11,20,3,5348.3
2020,11,20,4,5206.1
2020,11,20,5,5279.2
2020,11,20,6,5543.8
2020,11,20,7,6263.6
2020,11,20,8,7183.1
2020,11,20,9,7362.6
2020,11,20,10,7212.0
2020,11,20,11,7112.5
2020,11,20,12,7174.3
2020,11,20,13,7257.7
2020,11,20,14,7135.7
2020,11,20,15,6993.6
2020,11,20,16,7191.1
2020,11,20,17,8550.2
2020,11,20,18,10462.8
2020,11,20,19,10619.0
2020,11,20,20,10364.5
2020,11,20,21,10095.0
2020,11,20,22,9505.8
2020,11,20,23,8560.8
2020,11,20,24,7379.6
2020,11,21,1,6332.2
2020,11,21,2,5830.3
2020,11,21,3,5498.1
2020,11,21,4,5433.3
2020,11,21,5,5413.6
2020,11,21,6,5554.1
2020,11,21,7,5992.1
2020,11,21,8,6821.0
2020,11,21,9,7826.9
2020,11,21,10,8250.3
2020,11,21,11,9020.2
2020,11,21,12,9598.2
2020,11,21,13,9826.7
2020,11,21,14,9839.7
2020,11,21,15,9620.4
2020,11,21,16,9919.7
2020,11,21,17,10836.1
2020,11,21,18,12411.6
2020,11,21,19,12140.6
2020,11,21,20,11597.3
2020,11,21,21,11049.0
2020,11,21,22,10448.4
2020,11,21,23,9404.6
2020,11,21,24,8192.0
2020,11,22,1,7158.4
2020,11,22,2,6496.7
2020,11,22,3,6117.4
2020,11,22,4,5965.8
2020,11,22,5,5937.7
2020,11,22,6,6155.4
2020,11,22,7,6463.3
2020,11,22,8,7159.4
2020,11,22,9,8278.7
2020,11,22,10,9399.2
2020,11,22,11,9978.4
2020,11,22,12,10537.4
2020,11,22,13,11141.1
2020,11,22,14,11314.4
2020,11,22,15,11380.4
2020,11,22,16,11907.7
2020,11,22,17,12951.6
2020,11,22,18,14165.3
2020,11,22,19,13505.2
2020,11,22,20,12712.0
2020,11,22,21,12060.9
2020,11,22,22,10916.6
2020,11,22,23,9417.0
2020,11,22,24,7904.2
2020,11,23,1,6815.9
2020,11,23,2,6226.2
2020,11,23,3,6034.9
2020,11,23,4,5951.2
2020,11,23,5,6052.8
2020,11,23,6,6424.9
2020,11,23,7,7194.2
2020,11,23,8,8260.7
2020,11,23,9,8427.3
2020,11,23,10,8257.4
2020,11,23,11,8300.6
2020,11,23,12,8474.4
2020,11,23,13,8646.2
2020,11,23,14,8598.2
2020,11,23,15,8500.4
2020,11,23,16,8902.1
2020,11,23,17,10323.4
2020,11,23,18,12518.1
2020,11,23,19,12266.4
2020,11,23,20,11969.5
2020,11,23,21,11616.8
2020,11,23,22,10856.5
2020,11,23,23,9468.1
2020,11,23,24,7864.2
2020,11,24,1,6836.1
2020,11,24,2,6294.3
2020,11,24,3,6107.4
2020,11,24,4,6025.4
2020,11,24,5,6185.0
2020,11,24,6,6536.6
2020,11,24,7,7379.6
2020,11,24,8,8316.7
2020,11,24,9,8446.0
2020,11,24,10,8085.2
2020,11,24,11,8065.5
2020,11,24,12,8322.3
2020,11,24,13,8408.0
2020,11,24,14,8271.6
2020,11,24,15,8356.3
2020,11,24,16,8810.5
2020,11,24,17,10314.4
2020,11,24,18,12491.4
2020,11,24,19,12279.4
2020,11,24,20,12126.1
2020,11,24,21,11669.3
2020,11,24,22,10820.0
2020,11,24,23,9393.0
2020,11,24,24,7938.4
2020,11,25,1,6898.7
2020,11,25,2,6322.9
2020,11,25,3,6039.5
2020,11,25,4,5947.6
2020,11,25,5,6056.0
2020,11,25,6,6385.2
2020,11,25,7,7159.7
2020,11,25,8,8207.2
2020,11,25,9,8376.7
2020,11,25,10,8267.1
2020,11,25,11,8109.9
2020,11,25,12,8337.3
2020,11,25,13,8489.2
2020,11,25,14,8438.4
2020,11,25,15,8613.7
2020,11,25,16,9148.3
2020,11,25,17,10618.2
2020,11,25,18,12311.5
2020,11,25,19,11843.6
2020,11,25,20,11601.1
2020,11,25,21,11153.5
2020,11,25,22,10326.5
2020,11,25,23,8931.7
2020,11,25,24,7431.8
2020,11,26,1,6375.6
2020,11,26,2,5788.8
2020,11,26,3,5584.7
2020,11,26,4,5487.9
2020,11,26,5,5538.9
2020,11,26,6,5911.8
2020,11,26,7,6649.7
2020,11,26,8,7652.5
2020,11,26,9,7826.4
2020,11,26,10,7842.4
2020,11,26,11,7981.8
2020,11,26,12,8160.6
2020,11,26,13,8245.8
2020,11,26,14,8242.1
2020,11,26,15,8138.0
2020,11,26,16,8644.1
2020,11,26,17,9934.4
2020,11,26,18,11807.7
2020,11,26,19,11395.5
2020,11,26,20,11228.1
2020,11,26,21,10902.1
2020,11,26,22,10239.1
2020,11,26,23,8877.8
2020,11,26,24,7441.4
2020,11,27,1,6453.8
2020,11,27,2,5869.5
2020,11,27,3,5603.8
2020,11,27,4,5514.4
2020,11,27,5,5601.4
2020,11,27,6,5878.7
2020,11,27,7,6510.4
2020,11,27,8,7416.7
2020,11,27,9,7931.4
2020,11,27,10,8206.2
2020,11,27,11,8335.4
2020,11,27,12,8461.8
2020,11,27,13,8545.1
2020,11,27,14,8304.8
2020,11,27,15,8454.9
2020,11,27,16,8913.2
2020,11,27,17,10076.2
2020,11,27,18,11679.8
2020,11,27,19,11576.2
2020,11,27,20,11281.0
2020,11,27,21,10941.4
2020,11,27,22,10267.0
2020,11,27,23,9170.8
2020,11,27,24,7919.4
2020,11,28,1,6808.2
2020,11,28,2,6192.1
2020,11,28,3,5831.5
2020,11,28,4,5664.6
2020,11,28,5,5636.5
2020,11,28,6,5855.3
2020,11,28,7,6333.2
2020,11,28,8,7160.0
2020,11,28,9,8072.5
2020,11,28,10,8777.6
2020,11,28,11,9111.0
2020,11,28,12,9464.3
2020,11,28,13,9644.8
2020,11,28,14,9373.8
2020,11,28,15,9272.0
2020,11,28,16,9445.9
2020,11,28,17,10746.9
2020,11,28,18,12716.9
2020,11,28,19,12730.1
2020,11,28,20,12144.2
2020,11,28,21,11595.6
2020,11,28,22,10808.0
2020,11,28,23,9666.7
2020,11,28,24,8350.8
2020,11,29,1,7267.1
2020,11,29,2,6544.0
2020,11,29,3,6137.6
2020,11,29,4,5961.5
2020,11,29,5,5978.0
2020,11,29,6,6127.6
2020,11,29,7,6445.0
2020,11,29,8,7255.5
2020,11,29,9,8108.9
2020,11,29,10,8690.2
2020,11,29,11,9003.2
2020,11,29,12,9261.9
2020,11,29,13,9297.1
2020,11,29,14,9395.2
2020,11,29,15,9369.2
2020,11,29,16,9846.3
2020,11,29,17,11509.2
2020,11,29,18,13629.0
2020,11,29,19,13128.6
2020,11,29,20,12459.6
2020,11,29,21,11869.4
2020,11,29,22,10853.4
2020,11,29,23,9318.1
2020,11,29,24,7722.3
2020,11,30,1,6593.3
2020,11,30,2,5946.0
2020,11,30,3,5674.7
2020,11,30,4,5579.9
2020,11,30,5,5615.3
2020,11,30,6,6009.5
2020,11,30,7,6781.4
2020,11,30,8,7902.4
2020,11,30,9,8449.5
2020,11,30,10,8544.7
2020,11,30,11,8590.1
2020,11,30,12,9098.5
2020,11,30,13,9488.7
2020,11,30,14,9616.3
2020,11,30,15,9424.6
2020,11,30,16,9819.0
2020,11,30,17,11295.8
2020,11,30,18,12892.4
2020,11,30,19,12579.5
2020,11,30,20,12304.8
2020,11,30,21,11761.0
2020,11,30,22,11026.3
2020,11,30,23,9664.6
2020,11,30,24,7988.2
2020,12,1,1,6901.1
2020,12,1,2,6360.5
2020,12,1,3,6120.6
2020,12,1,4,6043.9
2020,12,1,5,6104.8
2020,12,1,6,6509.0
2020,12,1,7,7370.4
2020,12,1,8,8477.4
2020,12,1,9,8606.4
2020,12,1,10,8549.7
2020,12,1,11,8479.9
2020,12,1,12,8638.3
2020,12,1,13,8754.5
2020,12,1,14,8669.9
2020,12,1,15,8622.6
2020,12,1,16,9069.8
2020,12,1,17,10748.4
2020,12,1,18,13018.8
2020,12,1,19,12913.1
2020,12,1,20,12693.1
2020,12,1,21,12223.8
2020,12,1,22,11459.1
2020,12,1,23,9936.4
2020,12,1,24,8318.9
2020,12,2,1,7189.7
2020,12,2,2,6580.1
2020,12,2,3,6323.7
2020,12,2,4,6225.1
2020,12,2,5,6342.0
2020,12,2,6,6744.0
2020,12,2,7,7656.4
2020,12,2,8,8679.5
2020,12,2,9,8648.7
2020,12,2,10,8303.6
2020,12,2,11,8147.3
2020,12,2,12,8176.5
2020,12,2,13,8323.1
2020,12,2,14,8113.9
2020,12,2,15,8156.2
2020,12,2,16,8595.8
2020,12,2,17,10185.0
2020,12,2,18,12744.9
2020,12,2,19,12777.7
2020,12,2,20,12559.4
2020,12,2,21,12182.3
2020,12,2,22,11472.0
2020,12,2,23,9978.8
2020,12,2,24,8279.3
2020,12,3,1,7254.9
2020,12,3,2,6578.0
2020,12,3,3,6401.4
2020,12,3,4,6342.9
2020,12,3,5,6455.7
2020,12,3,6,6786.3
2020,12,3,7,7546.9
2020,12,3,8,8678.9
2020,12,3,9,8710.2
2020,12,3,10,8367.3
2020,12,3,11,8068.6
2020,12,3,12,8161.7
2020,12,3,13,8203.4
2020,12,3,14,8073.4
2020,12,3,15,8109.6
2020,12,3,16,8739.3
2020,12,3,17,10328.6
2020,12,3,18,12584.0
2020,12,3,19,12416.8
2020,12,3,20,12353.6
2020,12,3,21,11999.6
2020,12,3,22,11194.6
2020,12,3,23,9745.9
2020,12,3,24,8054.4
2020,12,4,1,6929.8
2020,12,4,2,6398.6
2020,12,4,3,6233.6
2020,12,4,4,6182.7
2020,12,4,5,6269.7
2020,12,4,6,6610.7
2020,12,4,7,7332.8
2020,12,4,8,8416.8
2020,12,4,9,8776.4
2020,12,4,10,8662.1
2020,12,4,11,8677.1
2020,12,4,12,8872.3
2020,12,4,13,9017.3
2020,12,4,14,9002.2
2020,12,4,15,9044.5
2020,12,4,16,9317.0
2020,12,4,17,10807.1
2020,12,4,18,12468.5
2020,12,4,19,12389.5
2020,12,4,20,12171.3
2020,12,4,21,11676.5
2020,12,4,22,11074.5
2020,12,4,23,9907.7
2020,12,4,24,8511.2
2020,12,5,1,7330.4
2020,12,5,2,6647.9
2020,12,5,3,6286.5
2020,12,5,4,6127.0
2020,12,5,5,6083.9
2020,12,5,6,6351.7
2020,12,5,7,6814.8
2020,12,5,8,7706.9
2020,12,5,9,8734.0
2020,12,5,10,9504.8
2020,12,5,11,9948.7
2020,12,5,12,10388.6
2020,12,5,13,10792.7
2020,12,5,14,10712.0
2020,12,5,15,10583.0
2020,12,5,16,10910.6
2020,12,5,17,11932.0
2020,12,5,18,13885.8
2020,12,5,19,13686.7
2020,12,5,20,13008.3
2020,12,5,21,12383.7
2020,12,5,22,11606.1
2020,12,5,23,10395.6
2020,12,5,24,8856.7
2020,12,6,1,7688.5
2020,12,6,2,6931.0
2020,12,6,3,6553.9
2020,12,6,4,6493.7
2020,12,6,5,6551.2
2020,12,6,6,6766.7
2020,12,6,7,7143.9
2020,12,6,8,7954.8
2020,12,6,9,8970.3
2020,12,6,10,9803.0
2020,12,6,11,10363.0
2020,12,6,12,10839.7
2020,12,6,13,10990.3
2020,12,6,14,11086.7
2020,12,6,15,10908.5
2020,12,6,16,11418.7
2020,12,6,17,12889.5
2020,12,6,18,14697.5
2020,12,6,19,14218.6
2020,12,6,20,13400.2
2020,12,6,21,12767.8
2020,12,6,22,11825.0
2020,12,6,23,10403.3
2020,12,6,24,8627.8
2020,12,7,1,7481.9
2020,12,7,2,6862.9
2020,12,7,3,6626.9
2020,12,7,4,6577.6
2020,12,7,5,6684.3
2020,12,7,6,7103.1
2020,12,7,7,8010.8
2020,12,7,8,8979.1
2020,12,7,9,9286.9
2020,12,7,10,8984.1
2020,12,7,11,8826.5
2020,12,7,12,8789.1
2020,12,7,13,8909.3
2020,12,7,14,8680.4
2020,12,7,15,8645.1
2020,12,7,16,9118.5
2020,12,7,17,11010.6
2020,12,7,18,13361.4
2020,12,7,19,13381.9
2020,12,7,20,13191.3
2020,12,7,21,12680.4
2020,12,7,22,11802.9
2020,12,7,23,10226.0
2020,12,7,24,8575.7
2020,12,8,1,7478.0
2020,12,8,2,6860.1
2020,12,8,3,6640.5
2020,12,8,4,6616.4
2020,12,8,5,6800.6
2020,12,8,6,7265.3
2020,12,8,7,7987.9
2020,12,8,8,9100.7
2020,12,8,9,9227.3
2020,12,8,10,8910.5
2020,12,8,11,8665.5
2020,12,8,12,8819.4
2020,12,8,13,8853.1
2020,12,8,14,8594.7
2020,12,8,15,8474.6
2020,12,8,16,9146.5
2020,12,8,17,11007.9
2020,12,8,18,13159.5
2020,12,8,19,13091.3
2020,12,8,20,12911.0
2020,12,8,21,12432.2
2020,12,8,22,11589.5
2020,12,8,23,10169.5
2020,12,8,24,8419.2
2020,12,9,1,7226.3
2020,12,9,2,6584.4
2020,12,9,3,6359.6
2020,12,9,4,6315.4
2020,12,9,5,6468.5
2020,12,9,6,6810.4
2020,12,9,7,7692.1
2020,12,9,8,8668.8
2020,12,9,9,9003.5
2020,12,9,10,9069.0
2020,12,9,11,9251.1
2020,12,9,12,9467.7
2020,12,9,13,9568.5
2020,12,9,14,9408.7
2020,12,9,15,9366.5
2020,12,9,16,9719.7
2020,12,9,17,11113.6
2020,12,9,18,13088.6
2020,12,9,19,12829.1
2020,12,9,20,12619.4
2020,12,9,21,12242.2
2020,12,9,22,11419.9
2020,12,9,23,9891.3
2020,12,9,24,8243.5
2020,12,10,1,7036.9
2020,12,10,2,6437.8
2020,12,10,3,6218.0
2020,12,10,4,6120.1
2020,12,10,5,6263.1
2020,12,10,6,6597.7
2020,12,10,7,7488.3
2020,12,10,8,8479.1
2020,12,10,9,8733.0
2020,12,10,10,8641.2
2020,12,10,11,8547.3
2020,12,10,12,8437.6
2020,12,10,13,8361.7
2020,12,10,14,8079.7
2020,12,10,15,8140.4
2020,12,10,16,8634.4
2020,12,10,17,10249.1
2020,12,10,18,12528.3
2020,12,10,19,12599.7
2020,12,10,20,12373.1
2020,12,10,21,12058.7
2020,12,10,22,11391.0
2020,12,10,23,9989.4
2020,12,10,24,8268.8
2020,12,11,1,7029.3
2020,12,11,2,6389.9
2020,12,11,3,6162.2
2020,12,11,4,6049.3
2020,12,11,5,6111.1
2020,12,11,6,6497.9
2020,12,11,7,7314.3
2020,12,11,8,8316.0
2020,12,11,9,8541.1
2020,12,11,10,8333.3
2020,12,11,11,8155.9
2020,12,11,12,8237.9
2020,12,11,13,8168.3
2020,12,11,14,8084.3
2020,12,11,15,8050.8
2020,12,11,16,8354.2
2020,12,11,17,9908.7
2020,12,11,18,12018.9
2020,12,11,19,12080.0
2020,12,11,20,11956.3
2020,12,11,21,11672.2
2020,12,11,22,10985.1
2020,12,11,23,9939.2
2020,12,11,24,8292.4
2020,12,12,1,7150.3
2020,12,12,2,6453.2
2020,12,12,3,6090.1
2020,12,12,4,5986.9
2020,12,12,5,6013.1
2020,12,12,6,6150.9
2020,12,12,7,6694.4
2020,12,12,8,7482.8
2020,12,12,9,8618.9
2020,12,12,10,9723.6
2020,12,12,11,10409.5
2020,12,12,12,10961.5
2020,12,12,13,11485.2
2020,12,12,14,11564.8
2020,12,12,15,11743.1
2020,12,12,16,11571.4
2020,12,12,17,11888.7
2020,12,12,18,13624.8
2020,12,12,19,13301.5
2020,12,12,20,12494.3
2020,12,12,21,11818.0
2020,12,12,22,11091.6
2020,12,12,23,10005.7
2020,12,12,24,8641.2
2020,12,13,1,7330.4
2020,12,13,2,6552.8
2020,12,13,3,6076.1
2020,12,13,4,5978.4
2020,12,13,5,5926.2
2020,12,13,6,6098.6
2020,12,13,7,6539.4
2020,12,13,8,7404.3
2020,12,13,9,8526.3
2020,12,13,10,9506.6
2020,12,13,11,10152.4
2020,12,13,12,10707.3
2020,12,13,13,10889.0
2020,12,13,14,10983.0
2020,12,13,15,11220.0
2020,12,13,16,11597.8
2020,12,13,17,12882.5
2020,12,13,18,14536.1
2020,12,13,19,14029.6
2020,12,13,20,13429.0
2020,12,13,21,12824.0
2020,12,13,22,11745.3
2020,12,13,23,10239.4
2020,12,13,24,8583.8
2020,12,14,1,7239.0
2020,12,14,2,6564.2
2020,12,14,3,6317.0
2020,12,14,4,6191.1
2020,12,14,5,6261.5
2020,12,14,6,6644.2
2020,12,14,7,7506.1
2020,12,14,8,8579.5
2020,12,14,9,8961.2
2020,12,14,10,8999.3
2020,12,14,11,9080.1
2020,12,14,12,9423.1
2020,12,14,13,9733.8
2020,12,14,14,9661.8
2020,12,14,15,9555.1
2020,12,14,16,9719.3
2020,12,14,17,11148.8
2020,12,14,18,13577.7
2020,12,14,19,13520.3
2020,12,14,20,13260.0
2020,12,14,21,12870.9
2020,12,14,22,12022.7
2020,12,14,23,10468.8
2020,12,14,24,8785.6
2020,12,15,1,7439.0
2020,12,15,2,6857.8
2020,12,15,3,6629.9
2020,12,15,4,6587.2
2020,12,15,5,6760.5
2020,12,15,6,7073.9
2020,12,15,7,7932.0
2020,12,15,8,9004.9
2020,12,15,9,9216.5
2020,12,15,10,9154.7
2020,12,15,11,9196.5
2020,12,15,12,9230.0
2020,12,15,13,9185.7
2020,12,15,14,9102.1
2020,12,15,15,9300.5
2020,12,15,16,9606.1
2020,12,15,17,11325.5
2020,12,15,18,13563.6
2020,12,15,19,13469.3
2020,12,15,20,13323.0
2020,12,15,21,12932.5
2020,12,15,22,12176.5
2020,12,15,23,10631.0
2020,12,15,24,8941.1
2020,12,16,1,7837.4
2020,12,16,2,7181.9
2020,12,16,3,6934.9
2020,12,16,4,6832.1
2020,12,16,5,7013.7
2020,12,16,6,7367.5
2020,12,16,7,8222.3
2020,12,16,8,9249.6
2020,12,16,9,9683.9
2020,12,16,10,9572.8
2020,12,16,11,9647.9
2020,12,16,12,9726.2
2020,12,16,13,9860.0
2020,12,16,14,9900.2
2020,12,16,15,9926.4
2020,12,16,16,9997.4
2020,12,16,17,11440.9
2020,12,16,18,13835.7
2020,12,16,19,13833.7
2020,12,16,20,13687.7
2020,12,16,21,13189.4
2020,12,16,22,12391.4
2020,12,16,23,10878.3
2020,12,16,24,8993.0
2020,12,17,1,7791.2
2020,12,17,2,7211.4
2020,12,17,3,6921.7
2020,12,17,4,6874.6
2020,12,17,5,7027.8
2020,12,17,6,7444.0
2020,12,17,7,8200.4
2020,12,17,8,9345.7
2020,12,17,9,9758.0
2020,12,17,10,9688.0
2020,12,17,11,9716.2
2020,12,17,12,9965.0
2020,12,17,13,10033.3
2020,12,17,14,9889.2
2020,12,17,15,9778.5
2020,12,17,16,10103.3
2020,12,17,17,11467.0
2020,12,17,18,13618.0
2020,12,17,19,13590.1
2020,12,17,20,13463.9
2020,12,17,21,13108.9
2020,12,17,22,12352.7
2020,12,17,23,10918.1
2020,12,17,24,9195.0
2020,12,18,1,7846.3
2020,12,18,2,7195.8
2020,12,18,3,6918.3
2020,12,18,4,6774.8
2020,12,18,5,6871.3
2020,12,18,6,7213.3
2020,12,18,7,7972.9
2020,12,18,8,9071.1
2020,12,18,9,9408.2
2020,12,18,10,9196.0
2020,12,18,11,9027.3
2020,12,18,12,9044.3
2020,12,18,13,9145.3
2020,12,18,14,8898.7
2020,12,18,15,9034.4
2020,12,18,16,9311.7
2020,12,18,17,10703.6
2020,12,18,18,13031.0
2020,12,18,19,13348.8
2020,12,18,20,13212.1
2020,12,18,21,12862.1
2020,12,18,22,12127.9
2020,12,18,23,10851.3
2020,12,18,24,9256.9
2020,12,19,1,7974.2
2020,12,19,2,7248.5
2020,12,19,3,6867.6
2020,12,19,4,6673.4
2020,12,19,5,6669.6
2020,12,19,6,6859.1
2020,12,19,7,7275.6
2020,12,19,8,8072.3
2020,12,19,9,9043.8
2020,12,19,10,9824.8
2020,12,19,11,10268.4
2020,12,19,12,10736.8
2020,12,19,13,10891.7
2020,12,19,14,11098.2
2020,12,19,15,11308.3
2020,12,19,16,11430.0
2020,12,19,17,12537.5
2020,12,19,18,14195.6
2020,12,19,19,13896.2
2020,12,19,20,13282.4
2020,12,19,21,12539.0
2020,12,19,22,11863.2
2020,12,19,23,10652.6
2020,12,19,24,9047.9
2020,12,20,1,7760.7
2020,12,20,2,6913.2
2020,12,20,3,6514.4
2020,12,20,4,6323.5
2020,12,20,5,6271.9
2020,12,20,6,6503.8
2020,12,20,7,6903.9
2020,12,20,8,7609.0
2020,12,20,9,8732.4
2020,12,20,10,9806.0
2020,12,20,11,10530.1
2020,12,20,12,11036.0
2020,12,20,13,11158.8
2020,12,20,14,11180.3
2020,12,20,15,11111.2
2020,12,20,16,11238.4
2020,12,20,17,12638.6
2020,12,20,18,14266.7
2020,12,20,19,13812.5
2020,12,20,20,13265.5
2020,12,20,21,12503.4
2020,12,20,22,11732.6
2020,12,20,23,10535.3
2020,12,20,24,8861.7
2020,12,21,1,7626.4
2020,12,21,2,6863.3
2020,12,21,3,6466.3
2020,12,21,4,6285.3
2020,12,21,5,6351.7
2020,12,21,6,6662.5
2020,12,21,7,7209.4
2020,12,21,8,8016.6
2020,12,21,9,8826.1
2020,12,21,10,9155.6
2020,12,21,11,9520.0
2020,12,21,12,9805.2
2020,12,21,13,10060.2
2020,12,21,14,9950.2
2020,12,21,15,9871.0
2020,12,21,16,10165.3
2020,12,21,17,11502.8
2020,12,21,18,13407.5
2020,12,21,19,13274.5
2020,12,21,20,13008.5
2020,12,21,21,12483.3
2020,12,21,22,11593.1
2020,12,21,23,10360.6
2020,12,21,24,8718.6
2020,12,22,1,7411.3
2020,12,22,2,6699.9
2020,12,22,3,6352.6
2020,12,22,4,6218.3
2020,12,22,5,6251.4
2020,12,22,6,6612.4
2020,12,22,7,7236.2
2020,12,22,8,8035.4
2020,12,22,9,8507.8
2020,12,22,10,8871.4
2020,12,22,11,9291.8
2020,12,22,12,9578.9
2020,12,22,13,9884.1
2020,12,22,14,9826.9
2020,12,22,15,9990.0
2020,12,22,16,10407.8
2020,12,22,17,11742.3
2020,12,22,18,13598.4
2020,12,22,19,13470.4
2020,12,22,20,13306.2
2020,12,22,21,12780.9
2020,12,22,22,11990.4
2020,12,22,23,10501.8
2020,12,22,24,8784.3
2020,12,23,1,7495.4
2020,12,23,2,6809.9
2020,12,23,3,6457.7
2020,12,23,4,6351.3
2020,12,23,5,6393.3
2020,12,23,6,6761.1
2020,12,23,7,7303.5
2020,12,23,8,8036.3
2020,12,23,9,8779.4
2020,12,23,10,9164.3
2020,12,23,11,9406.3
2020,12,23,12,9614.2
2020,12,23,13,9782.2
2020,12,23,14,9569.5
2020,12,23,15,9380.9
2020,12,23,16,9655.4
2020,12,23,17,10909.8
2020,12,23,18,13302.7
2020,12,23,19,13286.1
2020,12,23,20,12931.7
2020,12,23,21,12545.2
2020,12,23,22,11894.1
2020,12,23,23,10674.5
2020,12,23,24,8962.3
2020,12,24,1,7480.2
2020,12,24,2,6671.0
2020,12,24,3,6243.4
2020,12,24,4,6021.7
2020,12,24,5,6033.2
2020,12,24,6,6334.4
2020,12,24,7,6790.3
2020,12,24,8,7545.7
2020,12,24,9,8646.0
2020,12,24,10,9449.1
2020,12,24,11,10366.5
2020,12,24,12,11105.6
2020,12,24,13,11757.0
2020,12,24,14,11989.7
2020,12,24,15,12047.0
2020,12,24,16,12386.8
2020,12,24,17,13286.2
